Code,Product label,Exported value in 2012,Exported value in 2013,Exported value in 2014,Exported value in 2015,Exported value in 2016,Exported value in 2017,Exported value in 2018,Exported value in 2019,Exported value in 2020,Exported value in 2021
845210,Sewing machines of the household type,169315,164711,168478,132711,121161,115046,117577,109975,130641,159648
842490,"Parts of fire extinguishers, spray guns and similar appliances, steam or sand blasting machines ...",97251,107435,111345,110225,122192,123510,132306,125826,124829,159506
930400,"Spring, air or gas guns and pistols, truncheons and other non-firearms (excluding swords, cutlasses, ...",13646,18815,40394,43508,45167,48824,60698,69879,105432,159129
721012,"Flat-rolled products of iron or non-alloy steel, of a width of >= 600 mm, hot-rolled or cold-rolled ...""",148859,151205,122038,104835,104773,106579,101483,93782,116625,158878
854390,"Parts of electrical machines and apparatus, having individual functions, n.e.s. in chapter ...",200607,201088,297583,342548,196095,156182,155945,169137,161391,156829
848210,Ball bearings,114984,109877,116698,109438,108737,127964,134905,115776,110212,155585
392390,"Articles for the conveyance or packaging of goods, of plastics (excluding boxes, cases, crates ...",71743,60935,62941,66461,73293,92674,102412,108672,126913,155326
841480,"Air pumps, air or other gas compressors and ventilating or recycling hoods incorporating a ...",181359,167816,193106,170365,174682,118957,122416,111098,109030,154811
841391,"Parts of pumps for liquids, n.e.s.",130517,133832,155278,118632,105182,131868,144531,136364,120591,154106
392330,"Carboys, bottles, flasks and similar articles for the conveyance or packaging of goods, of ...",129512,125376,129200,123038,130819,130598,145869,142001,142548,153011
846799,"Parts of pneumatic tools for working in the hand, hydraulic or with self-contained electric ...",110520,106088,126153,120879,115011,122676,120202,112587,110065,152545
390769,"Poly""""ethylene terephthalate"""", in primary forms, having a viscosity number of < 78 ml/g""""",0,0,0,0,0,90238,236361,173312,102783,152105
800110,"Unwrought tin, not alloyed",56773,59219,86456,77670,82912,95773,92771,56305,37956,151575
847950,"Industrial robots, n.e.s.",75120,88794,84926,79648,107163,166596,158910,135988,135555,151422
401140,"New pneumatic tyres, of rubber, of a kind used for motorcycles",147416,139220,140397,128733,116519,123396,119526,115809,124050,149570
851890,"Parts of microphones, loudspeakers, headphones and earphones, earphones, audio-frequency electric ...",161152,158512,152700,148389,146593,158099,142983,131454,121372,148695
741820,"Sanitary ware and parts thereof, of copper (excluding cooking and heating appliances of heading ...",148643,143594,145988,143631,131438,137514,141692,124446,115959,148558
390940,"Phenolic resins, in primary forms",90761,102083,104657,91448,93187,99379,108620,106464,112583,148296
560392,"Nonwovens, whether or not impregnated, coated, covered or laminated, n.e.s., weighing > 25 ...",70396,84677,97761,108067,108511,123661,131665,124245,157980,147926
841451,"Table, floor, wall, window, ceiling or roof fans, with a self-contained electric motor of an ...",74171,68573,73988,77369,91403,101749,98728,122453,127359,147494
400220,"Butadiene rubber """"BR"""", in primary forms or in plates, sheets or strip""""",194151,165019,178179,110021,98554,140876,134724,134211,92344,147071
230990,Preparations of a kind used in animal feeding (excluding dog or cat food put up for retail ...,94639,88232,101509,82934,87588,94647,107000,114350,136803,146011
392051,"Plates, sheets, film, foil and strip, of non-cellular poly""""methyl methacrylate"""", not reinforced, ...""",286389,255628,280357,221553,210482,197250,303474,201006,154524,145857
841410,Vacuum pumps,42583,46053,42649,40686,46323,78476,69244,70187,91272,145495
852349,Optical media for the recording of sound or of other phenomena (excluding unrecorded and goods ...,0,14474,149779,153379,176128,160068,175354,173577,150487,145481
290513,"Butan-1-ol """"n-butyl alcohol""""""""",218006,201007,135534,122682,103823,132382,141154,120385,107927,145437
30341,"Frozen albacore or longfinned tunas """"Thunnus alalunga""""""""",125967,112076,121818,115474,132042,159479,173287,189152,195522,145368
901320,Lasers (excluding laser diodes),35999,56481,76229,71354,75550,83592,94781,109204,118042,145152
871492,"Wheel rims and spokes, for cycles (excluding for motorcycles)",59914,63424,63710,67639,66527,73519,77189,82773,95433,144717
722020,"Flat-rolled products of stainless steel, of a width of < 600 mm, not further worked than cold-rolled ...""",70358,64043,80873,61175,58131,132710,142745,116031,101990,144613
842230,"Machinery for filling, closing, sealing or labelling bottles, cans, boxes, bags or other containers; ...",144653,156763,132218,135863,129326,125436,148806,147149,134403,144238
390710,"Polyacetals, in primary forms",120131,133557,113410,101480,102731,115042,131022,117249,107429,143691
291539,"Esters of acetic acid (excluding ethyl, vinyl, n-butyl and dinoseb [ISO] acetates)",110913,98274,99891,85588,78504,93040,117767,91798,91081,143325
841989,"Machinery, plant or laboratory equipment, whether or not electrically heated, for the treatment ...",295632,258503,193676,161197,160011,226287,175119,183719,138243,143149
480519,"Fluting paper, uncoated, in rolls of a width > 36 cm or in square or rectangular sheets with ...",97598,84166,74360,57334,102977,144723,173694,128723,120819,143008
846592,"Planing, milling or moulding -by cutting- machines, for working wood, cork, bone, hard rubber, ...",55006,59275,64110,68202,70521,84813,89344,85038,100595,142581
470620,"Pulps of fibres derived from recovered """"waste and scrap"""" paper or paperboard""""",5,2,3,11,0,111,35077,71479,99379,141232
392490,"Household articles and toilet articles, of plastics (excluding tableware, kitchenware, baths, ...",159598,165428,178351,162831,151872,144201,134349,127443,145800,140761
853190,"Parts of electric sound or visual signalling apparatus, n.e.s.",97016,119256,133588,112475,92243,106694,104446,119009,87286,140242
844332,"Machines which only perform one of the functions of printing, copying or facsimile transmission, ...",68034,96704,128978,133654,107493,127067,134465,129892,108443,138806
271311,"Petroleum coke, non-calcined",24317,47382,42499,46172,27819,61288,97533,56030,56427,138154
720421,"Waste and scrap of stainless steel (excluding radioactive, and waste and scrap of batteries ...",91264,54378,59925,44817,39617,65998,64419,63691,52230,136963
381700,Mixed alkylbenzenes and mixed alkylnaphthalenes produced by the alkylation of benzene and naphthalene ...,141478,134874,131704,106925,98996,112186,106648,109014,112037,135943
940360,"Wooden furniture (excluding for offices, kitchens and bedrooms, and seats)",105791,104157,114509,117017,100345,107568,101283,107328,126284,135138
391810,"Floor coverings, whether or not self-adhesive, in rolls or in the form of tiles, and wall ...""",55702,64614,66703,69008,66383,75742,74402,96638,97671,134470
701959,"Woven fabrics, incl. narrow fabrics, of glass fibres, of a width of > 30 cm (excluding plain ...",122743,103263,81995,76510,89575,96255,105827,100708,112885,133890
401150,"New pneumatic tyres, of rubber, of a kind used for bicycles",64926,63072,67120,67160,64729,59677,73772,69410,81236,133485
401699,"Articles of vulcanised rubber (excluding hard rubber), n.e.s.",86133,83012,85910,79244,80325,92753,103138,97007,101911,132536
30342,"Frozen yellowfin tunas """"Thunnus albacares""""""""",153517,106660,111975,99291,132455,190349,191987,170717,133221,131940
590310,"Textile fabrics impregnated, coated, covered or laminated with poly""""vinyl chloride"""" (excluding ...""",202537,183629,177954,169003,155870,156638,153627,129454,105505,131447
853229,"Fixed electrical capacitors (excluding tantalum, aluminium electrolytic, ceramic, paper, plastic ...",176815,150685,136841,121877,212026,224854,213266,114797,113396,130665
940179,"Seats, with metal frames (excluding upholstered, swivel seats with variable height adjustments ...",136248,128098,106654,106948,113948,122362,135330,126838,105015,130569
730661,"Tubes and pipes and hollow profiles, welded, of square or rectangular cross-section, of iron ...",18874,22977,20300,21639,52459,67374,100478,91561,73932,130430
392350,"Stoppers, lids, caps and other closures, of plastics",53397,60610,69247,77886,85413,89938,100569,109002,110527,129594
340590,"Glass or metal polishes, whether or not in the form of paper, wadding, felt, nonwovens, cellular ...",44339,24981,28092,21124,39800,34497,45426,60853,83159,129224
721935,"Flat-rolled products of stainless steel, of a width of >= 600 mm, not further worked than ...""",132932,131451,119164,104379,101118,116266,128636,103343,95742,129117
380991,"Finishing agents, dye carriers to accelerate the dyeing or fixing of dyestuffs, and other products ...",122603,121144,119680,118315,116988,114053,122844,121712,106327,128942
830249,"Base metal mountings, fittings and similar articles (excluding locks with keys, clasps and ...",200372,154088,157783,148447,137893,144830,98976,94158,95737,128503
702000,"Articles of glass, n.e.s.",71624,58990,81051,81042,77387,84086,83675,90059,108422,128442
490890,"Transfers """"decalcomanias"""" (excluding vitrifiable)""""",23985,34003,42723,46473,48601,69455,78317,101238,93749,127852
290512,"Propan-1-ol """"propyl alcohol"""" and propan-2-ol """"isopropyl alcohol""""""""",106457,104545,107897,70570,62301,93075,106306,76381,105937,127615
848071,Injection or compression-type moulds for rubber or plastics,155040,144855,142269,135624,136639,145339,148171,144701,140387,127373
846599,"Machine tools for working wood, cork, bone, hard rubber, hard plastics or similar hard materials ...""",126526,118292,112672,108056,99671,128978,135195,123390,109393,127199
846692,"Parts and accessories for machine tools for working wood, cork, bone, hard rubber, hard plastics ...",104382,99883,101106,88745,88600,97367,100246,91854,98117,126963
854411,"Winding wire for electrical purposes, of copper, insulated",166480,153587,154633,124937,109047,134129,138923,112210,119727,126731
291714,Maleic anhydride,58353,80564,92078,57333,45547,85433,95363,58824,60159,126580
820412,"Hand-operated spanners and wrenches, incl. torque meter wrenches, of base metal, adjustable ...",110088,102249,98069,90857,72583,83345,93852,100205,101997,125612
392049,"Plates, sheets, film, foil and strip, of non-cellular polymers of vinyl chloride, containing ...",179339,183032,169616,151598,149616,146714,136086,116454,107169,125369
840991,Parts suitable for use solely or principally with spark-ignition internal combustion piston ...,123061,85638,98205,80616,74727,84799,91225,94541,83614,123061
846150,"Sawing or cutting-off machines, for working metals, metal carbides or cermets (excluding machines ...",188708,173341,174765,145062,137630,159073,161817,133192,93849,123013
321210,Stamping foils of a kind used in the printing of book bindings or hatband leather,83901,90513,88568,74475,82959,94186,105665,103512,105535,122537
851712,"Telephones for cellular networks """"mobile telephones"""" or for other wireless networks""""",6060622,5743162,3710624,2786303,1875402,1647699,432429,121123,165572,122270
820790,"Interchangeable tools for hand tools, whether or not power-operated, or for machine tools, ...",58707,71756,79531,76773,73637,93071,91341,103113,105084,121872
381512,"Supported catalysts with precious metal or a precious-metal compound as the active substance, ...",49244,57443,77736,70609,72970,78590,94998,104527,148643,121687
847720,Extruders for working rubber or plastics,202074,176359,158427,99652,112702,119533,139832,105987,119267,121232
830890,"Clasps, frames with clasps without locks, buckles and buckle-clasps, of base metal, for clothing, ...",164236,162715,174856,140153,100499,105251,107978,102155,80680,120501
392321,"Sacks and bags, incl. cones, of polymers of ethylene",81834,81399,98698,79518,76186,82781,92476,92047,99124,119086
290941,"2,2'-Oxydiethanol """"diethylene glycol, digol""""""""",113879,141387,165479,107646,88548,123022,122962,90235,70945,118834
391000,Silicones in primary forms,86372,87190,88743,80306,84080,94273,102493,100122,98519,117934
871120,"Motorcycles, incl. mopeds, with reciprocating internal combustion piston engine of a cylinder ...",314206,294139,308187,265718,219304,173103,165870,162519,161256,117879
291735,Phthalic anhydride,114589,105013,101572,47737,71195,85960,96603,85228,86009,117777
870323,"Motor cars and other motor vehicles principally designed for the transport of persons, incl. ...",947991,1035637,1205044,1049344,648588,497221,290949,407767,208958,117327
220820,Spirits obtained by distilling grape wine or grape marc,99048,155180,116784,165517,199786,205544,137485,91328,102583,116948
731822,Washers of iron or steel (excl. spring washers and other lock washers),85843,84071,89666,82412,77916,85858,94342,88206,86918,116739
848310,"Transmission shafts, incl. cam shafts and crank shafts, and cranks",44529,57886,64444,59445,56989,72338,82754,70677,73228,115416
640690,"Parts of footwear; removable in-soles, heel cushions and similar articles; gaiters, leggings ...",0,9223,111324,106848,91118,96675,92025,86039,73943,115190
290121,Ethylene,156346,244785,265950,324969,248030,202786,213643,105248,125519,114818
820320,"Pliers, incl. cutting pliers, pincers and tweezers for non-medical use and similar hand tools, ...",79436,77172,85115,86935,85724,92331,95659,93134,88333,114110
850151,"AC motors, multi-phase, of an output > 37,5 W but <= 750 W",26954,33098,61485,60450,64144,71426,74556,65229,67041,113939
846792,"Parts of pneumatic tools for working in the hand, n.e.s.",62002,69567,76896,74452,74251,88900,89709,87529,83998,113921
580410,"Tulles and other net fabrics (excluding woven, knitted or crocheted fabrics)",173180,174255,185424,252150,248536,219631,210478,200322,130945,113468
283325,Sulphates of copper,87568,89042,89424,73726,56702,73803,94438,70632,73419,113085
940290,"Operating tables, examination tables, and other medical, dental, surgical or veterinary furniture ...",99679,98060,98048,102946,93228,101373,104291,101424,106663,112773
540231,"Textured filament yarn of nylon or other polyamides, with a linear density of <= 50 tex per ...",225405,231238,218677,154436,138089,161976,168396,136889,90365,112710
901839,"Needles, catheters, cannulae and the like, used in medical, surgical, dental or veterinary ...",39315,41414,40269,44821,67760,78426,84486,89764,106404,111527
842121,Machinery and apparatus for filtering or purifying water,120343,124158,140301,149947,132158,119030,109796,117112,133582,110802
480640,"Glassine and other glazed transparent or translucent papers, in rolls of a width > 36 cm or ...",75521,75409,87158,84365,89726,97635,110719,112440,108372,110190
290711,"Phenol """"hydroxybenzene"""" and its salts""""",211919,192934,140065,86216,90515,22996,26886,56641,123911,109960
870830,"Brakes and servo-brakes and their parts, for tractors, motor vehicles for the transport of ...",90790,88565,90035,87890,92182,96229,109424,92567,83959,109822
740921,"Plates, sheets and strip, of copper-zinc base alloys """"brass"""", of a thickness of > 0,15 mm, ...""",115367,96438,101517,77642,70180,92983,100894,80515,71070,109290
320416,Synthetic organic reactive dyes; preparations based on synthetic organic reactive dyes of a ...,91609,107727,113215,89202,92329,98589,108242,110153,89125,109051
847981,"Machinery for treating metal, incl. electric wire coil-winders, n.e.s. (excl. industrial robots, ...",63330,83268,75591,82765,64633,106297,96682,84317,82299,109036
721990,"Flat-rolled products of stainless steel, of a width of >= 600 mm, hot-rolled or cold-rolled ...""",42503,7138,8675,66083,7172,11557,12895,30205,38884,109016
852692,Radio remote control apparatus,33607,35703,38666,33121,31259,39728,72074,107826,88435,108650
847982,"Mixing, kneading, crushing, grinding, screening, sifting, homogenising, emulsifying or stirring ...",130994,135386,144730,119683,116556,127834,168889,117022,100785,108183
290124,"Buta-1,3-diene and isoprene",209248,136660,141780,99047,133203,209693,191057,136887,81193,107875
732393,"Table, kitchen or other household articles, and parts thereof, of stainless steel (excluding ...",72320,78676,81993,71361,73860,83559,93532,82146,91006,107466
854121,Transistors with a dissipation rate < 1 W (excluding photosensitive transistors),34587,32815,42798,63351,80354,83486,88367,82990,87940,107160
731700,"Nails, tacks, drawing pins, corrugated nails, staples and similar articles of iron or steel, ...",142522,123686,133243,132745,118760,124047,118974,100393,85398,106712
540245,"Filament yarn of nylon or other polyamides, incl. monofilament of < 67 decitex, single, untwisted ...",213124,234036,238184,184243,154580,159850,147613,127294,89488,106267
390591,"Copolymers of vinyl, in primary forms (excluding vinyl chloride-vinyl acetate copolymers and ...",14994,21984,36547,35486,32514,31065,63339,79882,78663,106051
850152,"AC motors, multi-phase, of an output > 750 W but <= 75 kW",125806,123733,119430,107590,97867,97616,106573,99105,78272,105993
811292,"Unwrought niobium """"columbium"""", gallium, indium, vanadium and germanium; powders and waste ...""",113783,67661,70787,55347,47851,53100,73979,76049,80334,105874
732490,"Sanitary ware, incl. parts thereof (excluding cans, boxes and similar containers of heading ...",99567,99784,104254,98299,98037,102341,100596,94108,97012,105867
950629,"Water-skis, surfboards and other water-sport equipment (other than sailboards)",50347,55617,62539,60693,62512,64783,70603,71310,68562,105838
790700,"Articles of zinc, n.e.s.",81341,81285,89581,88951,93301,105318,114100,97494,88210,105494
482369,"Trays, dishes, plates, cups and the like, of paper or paperboard (excluding of bamboo paper ...",56097,55307,60550,69723,83089,93368,112229,128921,98101,105421
391110,"Petroleum resins, coumarone, indene or coumarone-indene resins and polyterpenes, in primary ...",129278,129365,139957,123435,106547,114178,119783,102650,89468,105136
871390,"Carriages for disabled persons, motorised or otherwise mechanically propelled (excluding specially ...",111161,106884,133936,133730,133572,150837,155396,154763,87598,104668
854290,"Parts of electronic integrated circuits, n.e.s.",122519,95815,88066,73029,74504,82906,95115,78153,79419,104303
340290,"Surface-active preparations, washing preparations, incl. auxiliary washing preparations and ...",40170,46714,44731,50513,58535,59712,68140,75791,87574,104272
290315,"Ethylene dichloride """"ISO"""" """"1,2 dichloroethane""""""""",27483,20177,20179,5688,4330,41052,33701,41817,20182,103243
590210,"Tyre cord fabric of high-tenacity yarn of nylon or other polyamides, whether or not dipped ...",205682,184031,173630,149607,127280,135112,125451,110080,82736,103132
721310,"Bars and rods, hot-rolled, in irregularly wound coils of iron or non-alloy steel, with indentations, ...",159,139,312,10463,19131,4308,9076,275,240,103003
220830,Whiskies,3766,19337,28941,16102,28121,35064,44199,37632,42558,102826
391739,"Flexible tubes, pipes and hoses, of plastics, reinforced or otherwise combined with other materials ...",60843,66480,60081,52408,50694,56692,64637,59299,77222,102474
721420,"Bars and rods, of iron or non-alloy steel, with indentations, ribs, groves or other deformations ...",35826,49111,64497,56765,89330,82380,105551,75369,52349,102362
550390,"Synthetic staple fibres, not carded, combed or otherwise processed for spinning (excluding ...",65368,81960,88277,74142,64321,83190,103655,97764,123480,102160
540220,High-tenacity filament yarn of polyesters (excluding that put up for retail sale),109915,107979,114762,81835,84645,96825,117875,100503,80371,102068
820540,Hand-operated screwdrivers,54250,50554,52754,54848,57604,65212,73017,76252,78703,101979
281122,Silicon dioxide,96688,94121,98960,90376,94441,97866,100836,105436,87928,101874
847740,Vacuum-moulding machines and other thermoforming machines for working rubber or plastics,71655,70072,80767,65399,68360,79263,71416,76213,68703,101547
290220,Benzene,36794,0,82298,23424,0,105867,33907,12319,0,101320
721913,"Flat-rolled products of stainless steel, of a width of >= 600 mm, not further worked than hot-rolled, ...",98694,138558,119169,81039,95896,131369,130523,79285,45645,100986
900410,Sunglasses,93846,92667,96789,84325,84679,82773,87947,85451,70577,100883
100630,"Semi-milled or wholly milled rice, whether or not polished or glazed",4732,4553,4804,38486,50832,15083,29428,48489,108782,100744
732599,"Cast articles of iron or steel, n.e.s. (excluding articles of non-malleable cast iron, and ...",100851,101120,114364,98590,88184,102150,125247,94347,79086,100173
190300,"Tapioca and substitutes therefor prepared from starch, in the form of flakes, grains, pearls, ...",22209,23477,25283,25159,26093,33843,54066,127552,81188,100068
731819,"Threaded articles, of iron or steel, n.e.s.",98494,87090,94105,91642,91250,90134,94075,86666,76535,99848
340213,"Non-ionic organic surface-active agents, whether or not put up for retail sale (excluding soap)",85291,95683,103040,95014,81779,81932,94107,87522,79902,99056
520512,"Single cotton yarn, of uncombed fibres, containing >= 85% cotton by weight and with a linear ...""",193004,182122,159063,122120,131336,137525,154758,145418,88605,99042
820770,Interchangeable tools for milling,57376,72741,95909,91529,93167,110248,96541,81801,84798,97818
950430,"Games with screens, flipper and other games, operated by coins, banknotes, bank cards, tokens ...",156250,130727,132569,125911,149472,126215,104389,111192,71913,97627
721030,"Flat-rolled products of iron or non-alloy steel, of a width of >= 600 mm, hot-rolled or cold-rolled ...""",106458,93944,104007,87000,66183,83291,87598,57540,62381,97333
321519,"Printing ink, whether or not concentrated or solid (excluding black ink)",112249,104375,105883,103804,104017,102232,103274,96069,87098,97213
392010,"Plates, sheets, film, foil and strip, of non-cellular polymers of ethylene, not reinforced, ...",121928,136592,157382,124631,120106,121177,119494,114543,98993,96925
700529,"Float glass and surface ground and polished glass, in sheets, but not otherwise worked (excluding ...""",139715,107521,67627,43263,49056,97204,108894,106317,140599,96740
731829,"Non-threaded articles, of iron or steel",39968,45792,52944,56581,70727,70269,86824,80202,75362,96677
731511,Roller chain of iron or steel,57981,59971,67502,63147,59351,66261,70453,67493,74726,96592
846620,Work holders for machine tools,60440,52910,61906,60569,62002,89172,90967,68515,71589,96255
871420,"Parts and accessories for carriages for disabled persons, n.e.s.",54819,58282,67378,72048,70444,79767,83818,87212,76044,96194
847730,Blow-moulding machines for working rubber or plastics,97389,111614,85636,93367,86894,77884,93489,84035,77965,95705
845180,"Machinery for dressing, finishing, coating or impregnating textile yarns, fabrics or other ...",81531,118655,91082,84655,85740,89381,98829,75707,55928,95435
292029,"Phosphite esters and their salts; their halogenated, sulphonated, nitrated or nitrosated derivatives ...",0,0,0,0,0,86307,99791,94031,78513,95392
30359,"Frozen anchovies """"Engraulis spp."""", Indian mackerels """"Rastrelliger spp."""", seerfishes """"Scomberomorus ...""",0,0,0,0,0,91199,119169,128942,79879,95027
482390,"Paper, paperboard, cellulose wadding and webs of cellulose fibres, in strips or rolls of a ...",216257,207714,221400,196421,180398,186682,178475,163500,133349,94903
848120,Valves for oleohydraulic or pneumatic transmission,72082,65041,63407,53065,48967,66784,78922,70184,74528,94893
721710,"Wire of iron or non-alloy steel, in coils, not plated or coated, whether or not polished (excluding ...",69453,65604,70531,57717,58115,71993,77155,74746,70071,94733
851761,"Base stations of apparatus for the transmission or reception of voice, images or other data",19524,15965,11866,5076,3233,6256,13254,15234,47320,94208
741220,"Copper alloy tube or pipe fittings """"e.g., couplings, elbows, sleeves""""""""",54788,51614,59643,57523,55092,66664,73422,68916,69108,93552
854420,"Coaxial cable and other coaxial electric conductors, insulated",82982,85236,85069,76147,75205,83026,85965,84108,76812,93524
870891,"Radiators and parts thereof, for tractors, motor vehicles for the transport of ten or more ...",89532,83119,80546,81126,78210,71043,64235,68132,79241,92965
846729,"Electromechanical tools for working in the hand, with self-contained electric motor (excluding ...",51666,46584,53096,51376,52919,65517,82294,82628,72909,92459
490199,"Printed books, brochures and similar printed matter (excluding those in single sheets; dictionaries, ...",73287,69833,71299,74929,78576,80029,92022,91144,81456,92336
291614,Esters of methacrylic acid,120239,133486,182843,135041,109600,152180,125359,115562,82195,91898
220890,"Ethyl alcohol of an alcoholic strength of < 80% vol, not denatured; spirits and other spirituous ...",40900,36735,23368,16349,26302,35323,47889,75617,95302,91609
560313,"Nonwovens, whether or not impregnated, coated, covered or laminated, n.e.s., of man-made filaments, ...",57068,62988,71631,77394,79905,90046,102220,88521,99124,91512
380891,"Insecticides, put up in forms or packings for retail sale or as preparations or articles (excl. ...",54444,61804,57373,44251,36344,64659,71357,78146,74906,90915
851830,"Headphones and earphones, whether or not combined with microphone, and sets consisting of a ...",76093,65014,56962,59049,59944,65275,69332,67987,83918,90511
392520,"Doors, windows and their frames and thresholds for doors, of plastics",68181,77311,84296,81048,85863,81730,87893,82569,72886,90344
851810,Microphones and stands therefor (excluding cordless microphones with built-in transmitter),22909,27491,46340,40995,41394,43924,43601,54673,69160,89151
903289,"Regulating or controlling instruments and apparatus (excluding hydraulic or pneumatic, manostats, ...",76589,84536,74829,63626,67106,75497,97811,84004,79930,89056
540247,"Filament yarn of polyester, incl. monofilament of < 67 decitex, single, untwisted or with a ...",94347,82451,81889,81701,83038,98583,98885,76636,61400,89022
310430,"Potassium sulphate (excluding that in tablets or similar forms, or in packages with a gross ...",68202,72244,75827,88749,75941,72856,76749,73952,73788,88668
852352,"Cards incorporating one or more electronic integrated circuits """"smart cards""""""""",64360,47327,53016,76659,81505,90020,89752,82204,86797,88645
853670,"Connectors for optical fibres, optical fibre bundles or cables",18844,18408,45947,54752,53499,55224,62516,53358,48576,88624
903089,"Instruments and apparatus for measuring or checking electrical quantities, without recording ...",63638,55441,49795,54256,64253,64397,67205,89038,74063,88506
290516,"Octanol """"octyl alcohol"""" and isomers thereof""""",53405,76762,50920,20573,936,16410,50300,31341,63495,88434
701952,"Woven fabrics, incl. narrow fabrics, of glass filaments, of width of > 30 cm, plain weave, ...",58467,65012,80077,71449,74428,91188,90171,75600,71502,88347
850153,"AC motors, multi-phase, of an output > 75 kW",167552,172376,140114,120658,87156,90589,98203,100756,83490,88270
840999,"Parts suitable for use solely or principally with compression-ignition internal combustion ...""",87248,84802,77963,81949,76991,83423,90620,80052,69189,87995
401700,"Hard rubber, e.g. ebonite, in all forms, incl. waste and scrap; articles of hard rubber, n.e.s.",98242,90183,86075,78072,75827,80152,76473,68119,66270,87744
540741,"Woven fabrics of yarn containing >= 85% by weight of filaments of nylon or other polyamides, ...",110243,113795,114707,111577,116144,129507,143732,118388,78041,87680
482110,"Paper or paperboard labels of all kinds, printed",97616,93188,100499,99345,88021,89431,79435,70227,71031,87548
800300,"Tin bars, rods, profiles and wire, n.e.s.",102539,88415,87394,64460,61435,64641,75476,63308,67042,87400
940421,"Mattresses of cellular rubber or plastics, whether or not covered",7108,8749,7638,8063,8472,10120,12014,14233,24299,87310
320890,"Paints and varnishes based, incl. enamels and lacquers, on synthetic polymers or chemically ...",70655,70971,83162,70716,66173,68043,69867,67261,80453,86996
190230,"Pasta, cooked or otherwise prepared (excluding stuffed)",49664,61177,63001,64112,67142,69137,83205,79328,98019,86572
848079,Moulds for rubber or plastics (other than injection or compression types),127308,132986,138172,140084,115009,114050,97483,99267,87737,86271
740721,"Bars, rods and profiles, of copper-zinc base alloys """"brass"""", n.e.s.""""",89497,86461,87820,67653,86871,111223,118075,83597,56568,86081
481039,"Kraft paper and paperboard, coated on one or both sides with kaolin or other inorganic substances, ...",141673,138993,110906,61256,48708,63734,71149,54432,63322,85635
960720,Parts of slide fasteners,64021,71712,77380,81449,79573,83022,86201,83942,60352,85378
940130,"Swivel seats with variable height adjustments (excluding medical, surgical, dental or veterinary, ...",7640,21391,52450,58246,53114,57021,76443,64346,80508,85268
870840,"Gear boxes and parts thereof, for tractors, motor vehicles for the transport of ten or more ...",31178,32391,41469,52278,66694,77851,87593,75082,65106,85163
382600,"Biodiesel and mixtures thereof, not containing or containing < 70 % by weight of petroleum ...",0,0,10955,17814,29019,31625,40569,57389,64595,84632
940180,"Seats, n.e.s.",54812,56056,59759,55753,57982,60968,58609,58027,76498,84547
291422,Cyclohexanone and methylcyclohexanones,108436,96497,125176,54852,64236,138926,158945,90901,34651,84297
841990,"Parts of machinery, plant and laboratory equipment, whether or not electrically heated, for ...",58404,51210,47036,50162,47143,53366,62338,51846,45208,84160
850423,"Liquid dielectric transformers, having a power handling capacity > 10.000 kVA",67137,73717,59313,69212,38695,52348,61022,63975,56254,83845
844712,"Circular knitting machines, with cylinder diameter > 165 mm",86400,81274,73225,73615,98492,92873,75233,59020,39091,83715
711011,"Platinum, unwrought or in powder form",3577,5041,3035,2051,14713,8505,3251,4489,39025,83639
722300,"Wire of stainless steel, in coils (excluding bars and rods)",87272,85564,92719,75080,72399,77549,82228,76811,65301,83348
290719,"Monophenols (excluding phenol """"hydroxybenzene"""" and its salts, cresols and their salts, octylphenol, ...""",17662,28201,46159,45952,38210,62485,88727,52062,62141,83228
392329,"Sacks and bags, incl. cones, of plastics (excluding those of polymers of ethylene)",92351,97704,107437,99956,96087,95164,93823,91682,83540,83185
540219,"High-tenacity filament yarn of nylon or other polyamides (excluding sewing thread, yarn put ...",59128,53202,76007,50948,45057,50954,71817,65272,56481,83112
291732,Dioctyl orthophthalates,158575,137582,59981,190882,150691,165537,123328,103523,45622,83104
830260,Automatic door closers of base metal,60992,66040,72546,73511,74471,75698,76879,73682,62998,83058
854470,"Optical fibre cables made up of individually sheathed fibres, whether or not containing electric ...",17975,23375,31666,25159,49391,91587,77804,96303,91946,82714
820750,"Tools for drilling, interchangeable (excluding rock-drilling or earth-boring tools and tools ...",61823,57530,65131,67576,66288,72015,71350,65512,73581,81936
630392,"Curtains, incl. drapes, and interior blinds, curtain or bed valances of synthetic fibres (excluding ...",37923,43580,49907,40959,55950,62307,52854,69482,88699,81800
848299,"Parts of ball or roller bearings (excluding balls, needles and rollers), n.e.s.",24668,28027,38695,31783,29271,37088,38827,32884,52185,81664
240319,"Smoking tobacco, whether or not containing tobacco substitutes in any proportion (excluding ...",0,1,5,13,46,4,9,20,140,81533
903300,"Parts and accessories for machines, appliances, instruments or other apparatus in chapter 90, ...",97005,81635,74911,78723,76152,97205,103156,67322,67528,81424
844319,"Printing machinery used for printing by means of plates, cylinders and other printing components ...",161439,166284,137412,125069,101029,114087,118784,96834,65703,81409
853610,Fuses for a voltage <= 1.000 V,38844,38610,45260,42659,42942,47325,52085,50447,59446,81175
841420,Hand-operated or foot-operated air pumps,49645,44226,50879,53743,48873,52555,53969,54002,64558,81174
280700,Sulphuric acid; oleum,11754,10122,12319,16038,22283,26563,35120,42735,58441,81023
