Code,Product label,Exported value in 2012,Exported value in 2013,Exported value in 2014,Exported value in 2015,Exported value in 2016,Exported value in 2017,Exported value in 2018,Exported value in 2019,Exported value in 2020,Exported value in 2021
848490,"Sets or assortments of gaskets and similar joints, dissimilar in composition, put up in pouches, ...",230170,245353,249740,245782,210473,232706,251848,230598,207482,248703
870191,"Tractors, of an engine power <= 18 kW (excl. those of heading 8709, pedestrian-controlled tractors, ...",0,0,0,0,0,142960,141835,121859,143752,248493
380899,Rodenticides and other plant protection products put up for retail sale or as preparations ...,213700,199733,208496,213514,214005,221937,207024,207000,233368,247884
853222,"Fixed electrical capacitors, aluminium electrolytic (excluding power capacitors)",194193,206859,202652,187555,182621,190828,232664,204189,192487,247345
190110,"Food preparations for infant use, put up for retail sale, of flour, groats, meal, starch or ...",177246,248021,267055,303097,274340,290985,334261,323506,291931,247238
851110,Sparking plugs of a kind used for spark-ignition or compression-ignition internal combustion ...,201034,227803,246593,261657,254641,261242,254648,268341,209802,246578
851821,"Single loudspeakers, mounted in their enclosures",277786,252073,251270,208724,229657,340377,281934,269044,216155,245778
380991,"Finishing agents, dye carriers to accelerate the dyeing or fixing of dyestuffs, and other products ...",215714,223849,235617,219363,238799,236809,267966,266241,261224,245293
920790,"Accordions and musical instruments without keyboards, the sound of which is produced, or must ...",266029,237264,230748,200026,212959,175543,182404,209017,185585,244783
391733,"Flexible tubes, pipes and hoses of plastics, not reinforced or otherwise combined with other ...",85110,83282,97390,113067,128175,145079,184290,218389,194086,244591
901811,Electro-cardiographs,166436,161495,161428,142574,150989,189150,209671,203024,200415,244532
390770,"Poly""""lactic acid"""", in primary forms""""",61493,77720,64308,104184,116465,145314,173877,203807,242966,243757
870710,Bodies for motor cars and other motor vehicles principally designed for the transport of persons,133670,244995,412781,621720,832437,927640,1057366,692871,658075,243566
730830,"Doors, windows and their frames and thresholds for doors, of iron or steel",267276,238477,255734,291237,262555,243518,220905,226190,221078,242972
840690,"Parts of steam and other vapour turbines, n.e.s.",454219,347563,454196,452845,360579,309129,258277,294674,261871,242885
110710,Malt (excluding roasted),232266,200727,225590,198050,195944,245534,231612,219669,194076,242868
702000,"Articles of glass, n.e.s.",172598,185191,197795,202741,204861,233375,227101,189808,196669,242856
160250,"Prepared or preserved meat or offal of bovine animals (excluding sausages and similar products, ...",175739,221519,283081,276451,218469,218048,198078,227919,233461,241735
950639,Golf equipment (excluding balls and complete clubs),151759,138378,121461,103614,123949,139861,123618,152981,162280,241707
850431,Transformers having a power handling capacity <= 1 kVA (excluding liquid dielectric transformers),301212,302886,320165,324455,318550,311844,323580,269872,263643,241249
60290,"Live plants, incl. their roots, and mushroom spawn (excluding bulbs, tubers, tuberous roots, ...",154696,171180,177513,174987,174263,185008,193774,193230,186116,241242
310530,"Diammonium hydrogenorthophosphate """"diammonium phosphate"""" (excluding that in tablets or similar ...""",1747239,1396363,1095291,943378,586195,536000,396504,414834,260687,241203
320417,Synthetic organic pigments; preparations based on synthetic organic pigments of a kind used ...,351865,329950,333043,302486,275206,275770,239241,239487,210308,241026
400821,"Plates, sheets and strip, of non-cellular rubber",225595,206954,224377,198753,193434,207587,214079,217244,213776,240552
270119,"Coal, whether or not pulverised, non-agglomerated (excluding anthracite and bituminous coal)",473900,591883,255153,207617,113504,264042,260497,232268,148112,240497
731010,"Tanks, casks, drums, cans, boxes and similar containers, of iron or steel, for any material, ...",199510,194836,211504,231423,241043,268203,280099,225466,167004,239361
170230,"Glucose in solid form and glucose syrup, not containing added flavouring or colouring matter ...",293989,307526,285025,256089,263797,244047,238298,227595,212866,239315
440797,"Poplar and aspen """"Populus spp."""", sawn or chipped lengthwise, sliced or peeled, whether or ...""",0,0,0,0,0,0,58458,222943,216939,237319
284440,"Radioactive elements, isotopes and compounds, and alloys and dispersions, incl. cermets, ceramic ...",194486,191209,201947,166087,155647,199590,201114,188811,198469,236305
281122,Silicon dioxide,294643,303078,304271,253631,218204,242788,257419,267073,220554,236210
853610,Fuses for a voltage <= 1.000 V,206442,198180,221533,231146,205088,235857,224302,197566,201435,235963
470730,"Recovered """"waste and scrap"""" paper or paperboard made mainly of mechanical pulp, e.g. newspapers, ...""",652869,612710,632494,616324,710996,731166,553499,422787,383724,235246
291712,"Adipic acid, its salts and esters",460785,506847,486819,319393,212416,275347,202734,188947,153666,235239
283711,Sodium cyanide,232798,302938,304935,276919,240094,259925,273548,237666,227792,234533
330690,"Preparations for oral or dental hygiene, incl. denture fixative pastes and powders (excluding ...""",231923,238037,260006,240654,254305,240293,231402,215781,208503,234515
720917,"Flat-rolled products of iron or non-alloy steel, of a width of >= 600 mm, in coils, simply ...""",255488,203282,162478,183593,161243,190732,160099,152663,124464,234219
844190,"Parts of machinery for making up paper pulp, paper or paperboard, n.e.s.",191193,204307,244031,217146,233896,255756,244949,242604,229449,233888
851610,Electric instantaneous or storage water heaters and immersion heaters,143600,159539,200044,205910,171555,193529,202920,219572,196978,233659
850811,"Vacuum cleaners, incl. dry cleaners and wet vacuum cleaners, with self-contained electric motor, ...",192257,185820,188059,163575,165089,147341,175422,158510,134314,232553
680690,"Mixtures and articles of heat-insulating, sound-insulating or sound absorbing mineral materials ...",233653,237691,266231,250505,272775,316587,291745,255302,203950,232445
390940,"Phenolic resins, in primary forms",227405,237675,263203,246174,237436,249909,226973,214360,175428,232007
902490,Parts and accessories for machines and appliances for testing the mechanical properties of ...,253921,214240,198791,166306,169304,176218,169241,174304,153830,231845
853221,"Fixed electrical capacitors, tantalum (excluding power capacitors)",282979,246292,206281,205193,185795,233051,239199,164525,197375,231211
391110,"Petroleum resins, coumarone, indene or coumarone-indene resins and polyterpenes, in primary ...",288520,234609,282484,221506,220015,253105,255267,195008,176240,231190
71333,"Dried, shelled kidney beans """"Phaseolus vulgaris"""", whether or not skinned or split""""",156843,168573,193593,157919,190388,221902,224093,215685,211214,230974
851718,Telephone sets (excluding line telephone sets with cordless handsets and telephones for cellular ...,436310,483188,419270,528183,409796,343938,452300,363934,234535,230842
851580,"Electric machines and apparatus for laser or other light or photon beam, ultrasonic, electron ...",197600,191251,203984,234366,233065,255109,235778,215799,191544,230743
381600,"Refractory cements, mortars, concretes and similar compositions, incl. dolomite ramming mix ...",231109,207799,255166,226252,204471,219713,231896,213329,180373,229650
841280,"Engines and motors (excluding steam turbines, internal combustion piston engine, hydraulic ...",343402,371415,318860,405938,300845,253925,263813,292025,177184,229470
843141,"Buckets, shovels, grabs and grips for machinery of heading 8426, 8429 and 8430",349547,334322,289960,251810,222132,229496,262669,237885,219748,228686
391400,"Ion-exchangers based on polymers of heading 3901 to 3913, in primary forms",180806,162303,143751,175496,167250,185023,192805,199933,223728,227778
470620,"Pulps of fibres derived from recovered """"waste and scrap"""" paper or paperboard""""",77999,86166,82610,65938,33858,35429,26814,111411,131332,226990
470311,"Unbleached coniferous chemical wood pulp, soda or sulphate (excluding dissolving grades)",117044,115016,139610,112081,92811,100576,140461,127811,147537,226092
80620,Dried grapes,384156,386997,409722,336932,322989,308024,284064,257551,226463,225688
710490,"Precious and semi-precious stones, synthetic or reconstructed, worked, whether or not graded ...",56704,75788,57164,14186,15087,39719,20900,107974,120637,225630
760820,Tubes and pipes of aluminium alloys (excluding hollow profiles),207569,211590,249248,230380,230760,252561,262302,215463,184183,225049
720916,"Flat-rolled products of iron or non-alloy steel, of a width of >= 600 mm, in coils, simply ...""",306212,289262,258546,249355,215656,249624,179446,149772,114064,224873
820770,Interchangeable tools for milling,131231,125660,122951,116069,118341,134918,144964,143594,113113,223624
480300,"Toilet or facial tissue stock, towel or napkin stock and similar paper for household or sanitary ...",182229,209948,206821,261180,208510,234801,268194,266213,237820,223342
290532,"Propylene glycol """"propane-1,2-diol""""""""",286439,213377,183589,165358,152619,161899,160967,144595,137715,223288
261690,Precious-metal ores and concentrates (excluding silver ores and oncentrates),273340,336113,188198,194554,161801,138942,205956,161361,208084,223171
271119,"Gaseous hydrocarbons, liquefied, n.e.s. (excluding natural gas, propane, butane, ethylene, ...",270096,365426,153338,43100,88673,163451,176137,165089,161031,222898
190531,Sweet biscuits,231754,232411,226169,202664,184694,188897,198994,209579,173446,222639
611030,"Jerseys, pullovers, cardigans, waistcoats and similar articles, of man-made fibres, knitted ...",170490,211422,229084,236535,239104,224292,224573,235475,205744,222625
846620,Work holders for machine tools,256460,261408,280181,267439,260043,280088,325440,271095,192743,222578
391690,"Monofilament of which any cross-sectional dimension > 1 mm, rods, sticks and profile shapes, ...",148216,145467,171518,165920,157099,168847,192165,182393,176790,222141
841850,"Furniture """"chests, cabinets, display counters, show-cases and the like"""" for storage and ...""",315656,349349,347256,307766,286203,234829,231841,220893,184369,221863
844391,"Parts and accessories of printing machinery used for printing by means of plates, cylinders ...",346544,307865,309249,277825,268717,272811,264227,269180,204110,221837
480419,"Kraftliner, uncoated, in rolls of a width > 36 cm (excluding unbleached and goods of heading ...",200226,196135,225878,203905,202489,212399,162703,177284,176974,221552
741999,"Articles of copper, n.e.s.",220201,218996,234434,228446,213729,210398,219567,215458,179246,221531
940130,"Swivel seats with variable height adjustments (excluding medical, surgical, dental or veterinary, ...",194798,200940,198285,191710,182877,225649,251933,233342,184041,221459
741110,Tubes and pipes of refined copper,200298,179252,139456,129333,110171,129563,140764,116441,115880,221141
740319,"Copper, refined, unwrought (excluding copper in the form of billets, wire-bars, cathodes and ...",323163,374167,298683,361745,268296,457255,481274,457426,175552,220639
310590,Mineral or chemical fertilisers containing the two fertilising elements nitrogen and potassium ...,151849,164365,166591,138387,144384,178963,183174,201792,150295,220329
330720,Personal deodorants and antiperspirants,223952,227042,242536,243590,221436,220601,234823,243611,242671,219946
930190,"Military weapons, incl. sub-machine guns (excluding artillery weapons, rocket launchers, flame-throwers, ...",192837,265329,337766,197215,233392,176501,194111,244526,244744,219907
842810,Lifts and skip hoists,194900,206806,220650,192413,190273,220765,263088,265738,235444,219797
120600,"Sunflower seeds, whether or not broken",265815,312047,255751,276692,228094,275741,378669,299393,236695,218288
880320,"Under-carriages and parts thereof, for aircraft, n.e.s.",164443,151912,176080,179386,197738,205459,238946,211190,206349,217789
691490,"Ceramic articles, n.e.s. (excluding of porcelain or china)",142136,162408,160939,171570,168192,192531,227348,228563,194653,217636
401190,"New pneumatic tyres, of rubber (excl. of a kind used on agricultural, forestry, construction, ...",0,0,0,0,0,207887,234707,240888,156607,216819
901290,"Parts and accessories for electron microscopes, proton microscopes and diffraction apparatus, ...",132873,129999,146311,141926,167856,188774,230999,236129,194781,216535
851810,Microphones and stands therefor (excluding cordless microphones with built-in transmitter),188688,193316,198067,207015,216197,208632,227110,198402,201777,216231
841583,"Air conditioning machines comprising a motor-driven fan, not incorporating a refrigerating ...""",200522,201784,209677,203830,207581,194883,209676,205240,176006,215940
200811,"Groundnuts, prepared or preserved (excluding preserved with sugar)",215408,289713,249671,241674,257966,241321,238374,209332,199309,215377
847050,Cash registers incorporating a calculating device,250722,235718,220676,256702,253365,339993,238598,238375,140745,215343
440929,"Wood, incl. strips and friezes for parquet flooring, not assembled, continuously shaped """"tongued, ...""",201660,204087,219861,227582,215506,211779,222383,226911,143551,215197
391810,"Floor coverings, whether or not self-adhesive, in rolls or in the form of tiles, and wall ...""",233205,231796,238975,226660,229613,264096,242483,249023,191946,213694
293299,"Heterocyclic compounds with oxygen hetero-atom[s] only (excl. compounds containing unfused ...""",187926,173108,215287,224608,203019,210220,186373,210898,204809,213477
291739,"Aromatic polycarboxylic acids, their anhydrides, halides, peroxides, peroxyacids and their ...",322911,348817,265985,278118,210539,235164,261231,247248,191263,213385
820790,"Interchangeable tools for hand tools, whether or not power-operated, or for machine tools, ...",170013,184267,191621,178833,179436,186324,229173,242104,189087,212663
441600,"Casks, barrels, vats, tubs and other coopers' products parts thereof, of wood, incl. staves",125056,141239,186427,225153,206514,213148,230494,234496,195272,212392
700510,"Float glass and surface ground or polished glass, in sheets, having an absorbent, reflecting ...",195224,188547,215116,195090,205021,209837,202914,186788,171730,212172
282590,"Bases, inorganic, and metal oxides, hydroxides and peroxides, n.e.s.",81815,62104,111961,162531,160655,191961,201554,185691,174824,211937
71310,"Dried, shelled peas """"Pisum sativum"""", whether or not skinned or split""""",188615,247016,283738,227664,278681,207909,141318,142351,226878,211854
850162,"AC generators """"alternators"""", of an output > 75 kVA but <= 375 kVA (excl. photovoltaic g ...""",156925,163138,176662,184657,267539,258316,293331,340774,271874,211819
440121,Coniferous wood in chips or particles (excluding those of a kind used principally for dying ...,203918,186667,198624,202206,193658,200407,266912,215299,184061,211688
290123,"Butene """"butylene"""" and isomers thereof""""",271866,219315,230124,163190,161685,190784,218193,165392,131599,211159
482369,"Trays, dishes, plates, cups and the like, of paper or paperboard (excluding of bamboo paper ...",236512,252409,265241,274693,260439,260011,265217,255832,192077,211086
560392,"Nonwovens, whether or not impregnated, coated, covered or laminated, n.e.s., weighing > 25 ...",194081,204828,241067,263004,230636,238242,218951,200307,201020,211068
381400,"Organic composite solvents and thinners, n.e.s.; prepared paint or varnish removers (excluding ...",167721,172641,202831,181013,171233,204736,220215,205928,186960,210993
284410,"Natural uranium and its compounds; alloys, dispersions, incl. cermets, ceramic products and ...",579269,245267,396598,854829,483040,365093,253295,101469,214313,210797
392043,"Plates, sheets, film, foil and strip, of non-cellular polymers of vinyl chloride, containing ...",161521,170940,202164,199934,192702,187498,195276,192135,185318,210624
830710,"Flexible tubing of iron or steel, with or without fittings",156992,146032,159760,157821,196373,160212,176801,188851,180486,210337
910121,"Wrist-watches of precious metal or of metal clad with precious metal, whether or not incorporating ...",99785,100885,116575,121961,122582,117462,113265,165268,147691,210196
851130,Distributors and ignition coils of a kind used for spark-ignition or compression-ignition internal ...,216218,211583,223869,219612,196056,216376,226694,231679,177651,210061
560311,"Nonwovens, whether or not impregnated, coated, covered or laminated, n.e.s., of synthetic or ...",190542,188464,230990,198889,200697,202664,220054,216825,198111,209054
910221,"Wrist-watches, whether or not incorporating a stop-watch facility, with automatic winding (excluding ...",85423,86282,128466,129848,184532,210907,196253,180787,186262,208357
843699,"Parts of agricultural, horticultural, forestry or bee-keeping machinery, n.e.s.",133719,152351,165878,159185,139049,146329,174869,175312,161144,208256
851890,"Parts of microphones, loudspeakers, headphones and earphones, earphones, audio-frequency electric ...",459258,487459,441646,281716,318125,351146,330786,227466,184422,206178
720852,"Flat-rolled products of iron or non-alloy steel, of a width of >= 600 mm, not in coils, simply ...",179525,139507,176221,139310,108234,127576,106358,82096,78554,206083
491110,"Trade advertising material, commercial catalogues and the like",270790,325506,335441,329108,258026,267287,236418,236392,190552,204290
250100,"Salts, incl. table salt and denatured salt, and pure sodium chloride, whether or not in aqueous ...",99786,100421,147760,148888,155728,191108,189605,161994,215391,203987
300449,"Medicaments containing alkaloids or derivatives thereof, not containing hormones, steroids ...""",0,0,0,0,0,153550,107640,152504,148328,203635
846610,"Tool holders, incl. tool holders for any type of tool for working in the hand, and self-opening ...",197090,193283,199319,194913,198864,210282,225429,206342,160867,203561
290943,Monobutyl ethers of ethylene glycol or of diethylene glycol,290123,318133,299788,288682,195927,189771,185007,125853,93863,203422
870192,"Tractors, of an engine power > 18 kW but <= 37 kW (excl. those of heading 8709, pedestrian-controlled ...",0,0,0,0,0,101886,102738,87658,93211,203192
950631,"Golf clubs, complete",180993,163563,157091,130229,126578,136297,139590,176801,154099,202608
291539,"Esters of acetic acid (excluding ethyl, vinyl, n-butyl and dinoseb [ISO] acetates)",172626,181879,185544,151976,136288,155070,178115,155442,160895,202021
292249,"Amino-acids and their esters; salts thereof (excluding those with > one kind of oxygen function, ...""",165779,167854,202957,206571,233937,186795,195241,182442,158169,201466
830242,"Base metal mountings, fittings and similar articles suitable for furniture (excluding locks ...",115190,133293,137007,128464,135047,152226,174417,193522,162580,200889
481149,"Gummed or adhesive paper and paperboard, surface-coloured, surface-decorated or printed, in ...",47096,67658,67493,64238,61992,65792,89425,134338,151186,200868
300219,"Immunological products, n.e.s. (code possibly empty, preceding subheadings seem exhaustive)",0,0,0,0,0,1040202,457965,561785,411079,200530
903039,"Instruments and apparatus for measuring or checking voltage, current, resistance or electrical ...",267034,215630,194502,192922,195189,194863,202990,215805,182362,199993
480441,"Unbleached kraft paper and paperboard, uncoated, in rolls of a width > 36 cm or in square or ...",244821,235227,243314,242012,215763,258996,294980,257906,183847,199814
710399,"Precious and semi-precious stones, worked, whether or not graded, but not strung, mounted or ...",195618,385732,395514,313380,311679,446787,445410,395253,198495,199711
291560,"Butanoic acids, pentanoic acids, their salts and esters",197034,178687,198229,178756,156080,167396,143484,136071,115259,199380
20727,Frozen cuts and edible offal of turkeys of the species domesticus,272671,271361,257463,156345,178404,184035,172563,213600,171995,199168
250300,"Sulphur of all kinds (excluding sublimed sulphur, precipitated sulphur and colloidal sulphur)",360931,222002,312793,281506,212343,249344,297718,170293,91919,199069
390311,"Expansible polystyrene, in primary forms",178684,183728,192602,166561,163994,202521,192466,165645,128560,198687
731021,"Cans of iron or steel, of a capacity of < 50 l, which are to be closed by soldering or crimping ...",96698,113120,124272,124980,131057,141491,184386,204325,188817,198193
853950,"Light-emitting diode """"LED"""" lamps""""",0,0,0,0,0,122843,112744,92489,110760,197650
846799,"Parts of pneumatic tools for working in the hand, hydraulic or with self-contained electric ...",165848,167777,166020,157954,153240,150857,157775,150947,166454,197303
360200,Prepared explosives (excluding propellent powders),308846,290132,287783,264256,258678,262221,268376,256900,194871,197033
722220,"Other bars and rods of stainless steel, not further worked than cold-formed or cold-finished",173877,165390,171410,161978,148869,190599,200333,205797,160670,196795
681182,"Sheets, panels, paving, tiles and similar articles, of cellulose fibre-cement or the like, ...",100642,108971,113095,114175,107577,118672,137199,135299,130857,196472
830140,Locks of base metal (excluding padlocks and locks for motor vehicles or furniture),224445,215031,210894,191062,198936,190485,202946,216065,164640,196418
81190,"Frozen fruit and nuts, uncooked or cooked by steaming or boiling in water, whether or not sweetened ...",168664,176069,191179,161289,164455,158519,153011,167005,171847,196282
850590,"Electromagnets and electromagnetic lifting heads, and their parts (excluding magnets for medical ...",129785,154945,153945,159173,171808,192716,221479,214201,171430,196001
441239,"Plywood consisting solely of sheets of wood <= 6 mm thick (excluding of bamboo, plywood of ...",205149,237772,206715,158590,161590,180582,146766,104651,108760,195678
850161,"AC generators """"alternators"""", of an output <= 75 kVA (excl. photovoltaic generators)""""",124832,150069,180194,253135,252672,216786,213749,215863,169914,195221
732090,"Springs and leaves for springs, of iron or steel, incl. flat spiral springs (excluding helical ...",146202,176662,181241,159974,169370,192799,201028,200448,177370,194958
250810,Bentonite,165859,158309,178840,199495,174164,199794,192772,191720,160578,194918
722550,"Flat-rolled products of alloy steel other than stainless, of a width of >= 600 mm, not further ...""",170510,147492,145277,135562,143296,166483,159780,149837,110835,194022
841231,"Pneumatic power engines and motors, linear-acting, """"cylinders""""""""",123844,139324,143126,144047,129542,153967,167182,175242,154811,193927
843340,"Straw or fodder balers, incl. pick-up balers",165662,118273,119571,147404,147168,148617,155020,155849,166708,193880
843880,"Machinery for the industrial preparation or manufacture of food or drink, n.e.s.",143152,164685,167270,180191,183577,175787,177791,196064,163942,193732
847350,"Parts and accessories equally suitable for use with two or more typewriters, word-processing ...",304667,243989,154389,114597,155454,197209,217904,175984,164864,193397
282550,Copper oxides and hydroxides,166378,139288,151154,168594,112721,132975,137976,133492,127562,193252
220429,"Wine of fresh grapes, incl. fortified wines, and grape must whose fermentation has been arrested ...",231034,251646,255754,240727,218555,216666,240818,272389,287407,192787
570330,"Carpets and other floor coverings, of man-made textile materials, tufted """"needle punched"""", ...""",240506,238349,227523,215852,196254,198712,190212,183638,176956,192462
870194,"Tractors, of an engine power > 75 kW but <= 130 kW (excl. those of heading 8709, pedestrian-controlled ...",0,0,0,0,0,230107,260688,221883,132132,192279
10121,Pure-bred breeding horses,264246,227543,225456,202889,259144,260551,303662,249655,186922,191461
480519,"Fluting paper, uncoated, in rolls of a width > 36 cm or in square or rectangular sheets with ...",83520,92787,77398,59076,79489,107118,131500,128291,123873,191447
330430,Manicure or pedicure preparations,411730,468760,448150,428819,377945,322355,286692,210106,156880,191036
721070,"Flat products of iron or non-alloy steel, of a width of >= 600 mm, hot-rolled or cold-rolled ...""",150409,143788,139627,109032,87331,123622,133215,124208,114835,190908
200912,"Orange juice, unfermented, Brix value <= 20 at 20¡ÆC, whether or not containing added sugar ...",270265,280135,276806,258011,224974,215551,237786,223607,228404,190076
560393,"Nonwovens, whether or not impregnated, coated, covered or laminated, n.e.s., weighing > 70 ...",127901,164041,163468,133704,138862,154474,146359,128707,119008,189633
890690,"Vessels, incl. lifeboats (excluding warships, rowing boats and other vessels of heading 8901 ...",282534,292729,270707,221504,220348,195236,319891,197139,165944,189458
810590,"Articles of cobalt, n.e.s.",109005,116743,107363,109869,98747,104655,135274,172259,152243,189386
842833,"Continuous-action elevators and conveyors for goods or materials, belt type (excluding those ...",280939,241479,220062,227481,216412,232026,240327,237352,187568,189161
700800,Multiple-walled insulating units of glass,142876,144751,169587,198645,202539,187862,206015,209031,177189,188760
730640,"Tubes, pipes and hollow profiles, welded, of circular cross-section, of stainless steel (excluding ...",214123,202861,199886,181127,172339,185914,196907,176837,151327,188549
71420,"Sweet potatoes, fresh, chilled, frozen or dried, whether or not sliced or in the form of pellets",80189,96494,111875,140690,172336,183999,192252,188193,189335,188461
900211,"Objective lenses for cameras, projectors or photographic enlargers or reducers",220774,225623,186972,178428,186520,203776,211028,186436,135271,188271
940599,"Parts of lamps and lighting fittings, illuminated signs and nameplates and the like, n.e.s.",234757,208852,254943,283108,266929,253430,250597,236526,181213,188235
721499,"Bars and rods, of iron or non-alloy steel, only hot-rolled, only hot-drawn or only hot-extruded ...",146191,131149,148948,125310,118480,131861,116755,81425,65427,187485
901420,Instruments and appliances for aeronautical or space navigation (excluding compasses and radio ...,133641,242612,180176,195682,245402,261245,358524,362914,252374,187338
230120,"Flours, meals and pellets of fish or crustaceans, molluscs or other aquatic invertebrates, ...",145537,185860,197294,181802,223079,181688,203171,197338,186579,185714
930120,Rocket launchers; flame-throwers; grenade launchers; torpedo tubes and similar projectors,67197,106940,88061,69896,81681,206215,243312,361106,180327,185234
850610,Manganese dioxide cells and batteries (excluding spent),338692,342176,307539,307581,282089,234729,220868,235784,212877,185175
760720,"Aluminium foil, backed, of a thickness (excluding any backing) of <= 0,2 mm (excluding stamping ...",184991,204010,212475,203310,203257,213363,201940,179397,156659,184443
860400,"Railway or tramway maintenance or service vehicles, whether or not self-propelled, e.g., workshops, ...",202647,213348,225190,196162,145591,183930,120519,96584,133166,184443
80550,"Fresh or dried lemons """"Citrus limon, Citrus limonum"""" and limes """"Citrus aurantifolia, Citrus ...""",146389,199208,250175,220535,208096,214410,202513,195295,180522,184216
852352,"Cards incorporating one or more electronic integrated circuits """"smart cards""""""""",346129,381181,362319,377019,323240,284626,229889,237525,198041,184044
841919,"Instantaneous or storage water heaters, non-electric (excl. instantaneous gas water heaters, ...",144137,163619,177201,158679,154946,188123,195973,170856,179887,183998
380300,"Tall oil, whether or not refined",164570,155643,122944,100817,120022,132212,143602,151715,176141,183442
200899,"Fruit and other edible parts of plants, prepared or preserved, whether or not containing added ...",167133,172541,181056,199731,189621,195147,222519,231764,182813,183240
210120,"Extracts, essences and concentrates, of tea or mate, and preparations with a basis of these ...",215626,237654,231218,191187,188479,166060,174188,170582,166573,182674
420221,"Handbags, whether or not with shoulder straps, incl. those without handles, with outer surface ...",125924,145985,175840,213248,208992,201768,226413,204724,151293,182197
852871,"Reception apparatus for television, whether or not incorporating radio-broadcast receivers ...",1730914,1337328,1286050,1754032,1929338,2204895,1892267,1664292,481472,182130
390530,"Poly""""vinyl alcohol"""", in primary forms, whether or not containing unhydrolyzed acetate groups""""",189954,180056,178504,147877,138836,153529,171185,176884,166773,181768
290211,Cyclohexane,178273,135327,131027,102375,113107,236243,208789,147413,50987,181243
830250,"Hat-racks, hat-pegs, brackets and similar fixtures of base metal",149209,170412,192844,203289,185938,187538,191641,197567,162427,181061
70999,Fresh or chilled vegetables n.e.s.,147342,160647,150606,151669,147425,163522,183594,168695,176750,179558
292250,"Amino-alcohol-phenols, amino-acid-phenols and other amino-compounds with oxygen function (excluding ...",326591,206476,241247,215526,169687,92671,114154,62485,68923,179424
281000,Oxides of boron; boric acids,156299,212009,178642,149129,149758,140283,166002,154508,159749,179355
851190,"Parts of electrical ignition or starting equipment, generators, etc. of heading 8511, n.e.s.",483539,432764,346956,264950,248103,206644,189773,184280,149053,179041
400921,"Tubes, pipes and hoses, of vulcanised rubber (excluding hard rubber), reinforced or otherwise ...",157124,153326,163165,145027,125892,150627,182934,165205,140094,178937
392030,"Plates, sheets, foil, film and strip, of non-cellular polymers of styrene, not reinforced, ...",125818,149135,167888,167463,165951,183047,181528,151241,145153,178805
711041,"Iridium, osmium and ruthenium, unwrought or in powder form",32855,28570,19537,23965,15168,26506,84949,45779,50671,178770
400599,"Compounded, unvulcanised rubber in primary forms (excluding solutions and dispersions, those ...",149686,148884,165145,154325,166999,170384,175547,172043,152672,178623
845129,"Drying machines for textile yarns, fabrics or made-up textile articles (excluding machines ...",222692,220766,214122,243399,215067,237240,226122,223729,185552,178387
902830,"Electricity supply or production meters, incl. calibrating meters therefor",341603,285738,327838,344947,412917,310295,380824,446429,340518,178338
852380,"Media for the recording of sound or of other phenomena, whether or not recorded, incl. matrices ...",162997,154366,135534,123604,131335,130160,126600,143331,125333,178007
40510,Butter (excluding dehydrated butter and ghee),160622,314259,237772,69266,76004,108444,138344,102400,86294,177910
650610,"Safety headgear, whether or not lined or trimmed",140436,133702,135866,150405,178587,157599,175214,170708,144799,177699
71339,"Dried, shelled beans """"Vigna and Phaseolus"""", whether or not skinned or split (excluding beans ...""",244986,227842,191476,176092,189136,182316,148246,161510,175884,177580
350699,"Glues, prepared, and other prepared adhesives, n.e.s.",148604,162867,150170,142247,149129,145753,157288,155018,136521,177548
853310,"Fixed carbon resistors, composition or film types (excluding heating resistors)",54166,59131,55650,60601,52966,62861,68304,80799,120699,177051
621010,"Garments made up of felt or nonwovens, whether or not impregnated, coated, covered or laminated ...",150590,146741,135464,131852,97491,91013,92004,95591,141555,176799
721420,"Bars and rods, of iron or non-alloy steel, with indentations, ribs, groves or other deformations ...",447446,356985,347406,208086,131369,206498,173506,89545,109774,176729
150790,"Soya-bean oil and its fractions, whether or not refined (excluding chemically modified and ...",194790,235193,172924,199428,169476,227574,193797,156698,173154,176589
846210,"Forging or die-stamping machines, incl. presses, and hammers",242253,249977,230649,234578,176422,191627,221485,213989,173017,176071
843031,Self-propelled coal or rock cutters and tunnelling machinery (excluding hydraulically operated ...,179771,174649,133096,70257,48241,43384,104107,232040,169156,176059
853810,"Boards, panels, consoles, desks, cabinets and other bases for the goods of heading 8537, not ...",195404,190390,150368,153537,137969,149535,164999,170632,170166,175335
842430,"Steam or sand blasting machines and similar jet projecting machines, incl. water cleaning appliances ...",391762,376850,244001,176873,216069,195957,230193,181239,172039,175258
740911,"Plates, sheets and strip, of refined copper, in coils, of a thickness of > 0,15 mm (excluding ...",96687,95770,100903,92652,85843,119542,132246,115785,115041,174759
847340,"Parts and accessories of other office machines of heading 8472, n.e.s.",296877,241345,209998,165161,158877,204259,219406,199525,201455,174566
902890,"Parts and accessories for gas, liquid or electricity supply or production meters, n.e.s.",254385,279805,298145,289634,253452,226618,215461,206294,181488,174230
854890,"Electrical parts of machinery or apparatus, not specified or included elsewhere in chapter ...",305678,270811,277136,256433,250739,193418,182182,178172,154231,173994
843020,"Snowploughs and snowblowers (excluding those mounted on railway wagons, motor vehicle chassis ...",201651,221409,235236,194176,118340,134236,165774,149507,176871,173572
482190,"Paper or paperboard labels of all kinds, non-printed",168368,154386,164685,156541,163024,166214,175849,159380,159400,172064
