Code,Product label,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021
902720,Chromatographs and electrophoresis instruments,128821,120022,158464,147727,137686,143012,134080,134746,150142,175322
720110,"Non-alloy pig iron in pigs, blocks or other primary forms, containing, by weight, <= 0,5% of ...",346590,259874,248080,233749,163961,169110,212109,178790,88847,175003
151620,"Vegetable fats and oils and their fractions, partly or wholly hydrogenated, inter-esterified, ...",214853,230273,229498,178609,187990,193332,192056,154508,143567,174744
851130,Distributors and ignition coils of a kind used for spark-ignition or compression-ignition internal ...,173327,184634,206438,177955,194860,203919,195892,180662,148377,174513
293369,"Heterocyclic compounds with nitrogen hetero-atom[s] only, containing an unfused triazine ring, ...",161869,170100,213191,215452,128627,154140,153736,155636,148495,174391
400931,"Tubes, pipes and hoses, of vulcanised rubber (excluding hard rubber), reinforced or otherwise ...",268248,283931,295723,260649,274672,282280,319428,239704,176549,174343
871130,"Motorcycles, incl. mopeds, with reciprocating internal combustion piston engine of a cylinder ...",44926,55680,63011,56172,61427,92612,135924,153328,142022,174089
790700,"Articles of zinc, n.e.s.",140714,154321,163346,145496,151272,181598,191062,162855,145433,174052
850132,DC motors and DC generators of an output > 750 W but <= 75 kW (excl. photovoltaic generators),142392,107657,90113,84422,112969,109376,143014,146144,131505,173569
391110,"Petroleum resins, coumarone, indene or coumarone-indene resins and polyterpenes, in primary ...",195562,195606,219581,215947,194058,201275,225231,189013,174555,172633
401190,"New pneumatic tyres, of rubber (excl. of a kind used on agricultural, forestry, construction, ...",0,0,0,0,0,144202,198736,155149,133291,172627
722530,"Flat-rolled products of alloy steel other than stainless, of a width of >= 600 mm, not further ...",104631,84357,96636,79248,85085,139051,156252,105189,83285,172368
903220,"Manostats (excluding taps, cocks and valves of heading 8481)",88363,85185,103788,95342,119133,113548,152775,166278,155687,171979
903281,Hydraulic or pneumatic regulating or controlling instruments and apparatus (excluding manostats ...,86727,118786,132300,120163,164622,224792,255623,207749,141341,171365
281810,"Corundum, artificial, whether or not chemically defined",143547,155317,159331,130166,142857,159256,197419,164582,120868,171095
291814,Citric acid,157369,156729,145685,126565,124535,126610,142195,128313,136775,170798
290339,"Fluorinated, brominated or iodinated derivatives of acyclic hydrocarbons (excluding ethylene ...",95929,91588,89835,83712,87733,138656,228972,166225,138199,170530
300691,Appliances identifiable for ostomy use,205057,212026,208189,180941,198899,202093,200477,165715,175907,170454
400270,"Ethylene-propylene diene rubber """"EPDM"""", non-conjugated, in primary forms or in plates, sheets ...""",224195,222351,218458,181613,176506,207254,193724,156541,118771,170126
291539,"Esters of acetic acid (excluding ethyl, vinyl, n-butyl and dinoseb [ISO] acetates)",93165,92071,97789,85252,81706,94524,121918,111640,107477,170065
390710,"Polyacetals, in primary forms",143427,145505,148971,121558,120331,142262,156619,143640,119315,169718
720529,"Powders, of pig iron, spiegeleisen, iron or non-alloy steel (excluding powders of ferro-alloys ...""",144959,145397,151662,140605,146475,171913,207876,159783,122270,169416
900490,"Spectacles, goggles and the like, corrective, protective or other (excluding spectacles for ...",143109,151865,154208,133312,155187,152128,152956,157939,241154,169111
720211,"Ferro-manganese, containing by weight > 2% of carbon",146548,145124,146674,106198,83050,168667,143953,125766,99402,169096
721310,"Bars and rods, hot-rolled, in irregularly wound coils of iron or non-alloy steel, with indentations, ...",74151,54439,71474,68389,54728,139231,121517,87399,83017,168961
842620,Tower cranes,98613,109667,99753,86701,111270,139536,181102,116216,97604,168369
853221,"Fixed electrical capacitors, tantalum (excluding power capacitors)",184546,187360,190016,147588,150645,187832,210507,155896,138548,167436
160249,"Prepared or preserved meat and offal of swine, incl. mixtures (excluding hams, shoulders and ...",122106,137805,129258,127308,133789,147690,174485,178675,158443,167434
230641,"Oilcake and other solid residues, whether or not ground or in the form of pellets, resulting ...""",91214,150434,111694,99897,92302,114096,127035,128418,177912,167177
721691,"Angles, shapes and sections, of iron or non-alloy steel, cold-formed or cold-finished from ...",59779,50862,46499,65575,64203,110967,119453,123450,117258,166529
292800,Organic derivatives of hydrazine or of hydroxylamine,186460,184416,185886,154707,126505,158007,198434,153856,177588,166429
848130,"Check """"non-return"""" valves for pipes, boiler shells, tanks, vats or the like""""",122543,140026,150443,123764,132659,149725,168638,182063,152352,166326
850819,"Vacuum cleaners, incl. dry cleaners and wet vacuum cleaners, with self-contained electric motor ...",260059,255311,219514,135788,137463,155847,160460,135861,129675,165907
620113,"Men's or boys' overcoats, raincoats, car coats, capes, cloaks and similar articles, of man-made ...",101913,116361,124332,91350,107483,132545,158838,166260,164626,165821
830250,"Hat-racks, hat-pegs, brackets and similar fixtures of base metal",149657,142921,156913,137675,134556,135035,144663,143138,151933,165565
731010,"Tanks, casks, drums, cans, boxes and similar containers, of iron or steel, for any material, ...",97619,110541,113587,99548,99349,107013,123672,115390,110324,165555
251741,"Marble granules, chippings and powder, whether or not heat-treated",227120,232032,228126,174198,163559,167202,176651,159664,141380,165334
70610,Fresh or chilled carrots and turnips,122943,154622,125531,148353,143490,134025,185680,173396,158849,164842
100119,Durum wheat (excluding seed for sowing),113506,114007,118432,119304,103226,86155,95610,112888,121430,164655
870192,"Tractors, of an engine power > 18 kW but <= 37 kW (excl. those of heading 8709, pedestrian-controlled ...",0,0,0,0,0,77447,109666,111704,134913,164469
510529,"Wool, combed (excluding that in fragments """"open tops"""")""""",215908,194186,178517,146076,149141,188599,182809,160053,111476,163652
790500,"Zinc plates, sheets, strip and foil",176302,160246,170266,135536,132818,177445,158910,138640,128860,163652
271290,"Paraffin wax, microcrystalline petroleum wax, slack wax, ozokerite, lignite wax, peat wax, ...",165581,189921,236017,183466,153620,166519,176820,165314,141535,163622
390769,"Poly""""ethylene terephthalate"""", in primary forms, having a viscosity number of < 78 ml/g""""",0,0,0,0,0,145779,120351,135586,107147,163580
320730,"Liquid lustres and similar preparations of the kind used in the ceramic, enamelling or glass ...",116419,109813,106539,99935,109277,107337,103710,117190,129361,163234
820411,"Hand-operated spanners and wrenches, incl. torque meter wrenches, of base metal, non-adjustable",102588,91855,98670,93294,93818,102863,123088,122929,129481,163062
391239,"Cellulose ethers, in primary forms (excluding carboxymethylcellulose and its salts)",126293,142724,143688,136477,141170,132641,138646,145683,152835,163039
10599,"Live domestic ducks, geese, turkeys and guinea fowls, weighing > 185 g",174265,189949,182354,134304,149628,142915,176575,163360,171685,163009
853720,"Boards, cabinets and similar combinations of apparatus for electric control or the distribution ...",101334,105359,96990,110315,109294,115491,152629,141100,143905,162955
853190,"Parts of electric sound or visual signalling apparatus, n.e.s.",255311,262224,226161,190700,172051,177510,188909,165531,137767,162861
721123,"Flat-rolled products of iron or non-alloy steel, of a width of < 600 mm, simply cold-rolled ...""",133950,114823,115245,107512,94447,108714,139511,114422,114851,162707
280461,"Silicon containing >= 99,99% by weight of silicon",157089,48760,353846,117858,97827,106261,32050,112490,166076,162567
610343,"Men's or boys' trousers, bib and brace overalls, breeches and shorts of synthetic fibres, knitted ...",55686,69238,78217,78417,86011,93673,104959,116602,130863,162513
630622,Tents of synthetic fibres (excluding umbrella and play tents),80962,73951,75363,96939,98803,97651,103088,108669,136707,162450
80620,Dried grapes,188378,197839,181874,161436,166933,144518,161756,171140,171128,162360
262029,"Slag, ash and residues containing mainly lead (excluding leaded gasoline sludges and leaded ...",191853,190072,163766,127453,133459,182572,159817,110399,103379,162083
300410,"Medicaments containing penicillins or derivatives thereof with a penicillanic acid structure, ...""",131912,147655,146647,108726,110081,131405,146762,150959,194721,161891
870240,"Motor vehicles for the transport of >= 10 persons, incl. driver, with only electric motor for ...",0,0,0,0,0,3318,18571,39789,143547,161722
611490,"Special garments for professional, sporting or other purposes, n.e.s., of textile materials, ...",34502,53267,69228,87023,94252,130790,148079,156700,153679,161342
392610,"Office or school supplies, of plastics, n.e.s.",146872,155443,158922,139820,135232,134119,142782,122177,117896,161010
293729,"Steroidal hormones, their derivatives and structural analogues, used primarily as hormones ...""",62129,99791,109950,49912,67488,52490,80033,66359,81844,160866
200570,"Olives, prepared or preserved otherwise than by vinegar or acetic acid (excluding frozen)",122744,128947,137367,127416,134824,136491,149270,147888,155036,160763
440890,"Sheets for veneering, incl. those obtained by slicing laminated wood, for plywood or for other ...",136439,130550,124067,123880,138188,140825,143876,133981,143943,160574
900311,"Frames and mountings for spectacles, goggles or the like, of plastics",102192,129403,165251,138038,165771,175390,171797,160555,123360,160152
391400,"Ion-exchangers based on polymers of heading 3901 to 3913, in primary forms",81625,99107,99395,96789,99812,114925,110600,126605,140907,159750
390940,"Phenolic resins, in primary forms",132546,148511,166198,124951,123067,142192,168015,145350,128633,159738
732090,"Springs and leaves for springs, of iron or steel, incl. flat spiral springs (excluding helical ...",124776,135680,145647,123535,112720,156591,162592,144507,127601,159374
320810,"Paints and varnishes, incl. enamels and lacquers, based on polyesters, dispersed or dissolved ...",142261,139832,145790,128901,120776,125317,139559,128323,134878,159113
850422,"Liquid dielectric transformers, having a power handling capacity > 650 kVA but <= 10.000 kVA",141365,123791,153883,94119,93405,101534,140145,138844,170656,159054
392220,"Lavatory seats and covers, of plastics",104533,121316,130289,109935,109107,122541,132313,125106,137412,158288
300230,Vaccines for veterinary medicine,125586,138832,144023,120346,141184,137469,154364,163485,164278,158231
961700,"Vacuum flasks and other vacuum vessels, and parts thereof (excluding glass inners)",56505,64858,62291,65896,71801,89327,103870,117421,134786,158192
271119,"Gaseous hydrocarbons, liquefied, n.e.s. (excluding natural gas, propane, butane, ethylene, ...",331310,352562,263882,111120,102495,176173,157610,101236,62772,158180
730449,"Tubes, pipes and hollow profiles, seamless, of circular cross-section, of stainless steel, ...""",211029,208194,198013,133476,121956,145609,144989,146789,143900,157860
441194,"Fibreboard of wood or other ligneous materials, whether or not agglomerated with resins or ...""",87664,98566,82817,71221,74370,78658,93397,101680,125225,157846
841790,"Parts of industrial or laboratory furnaces, non-electric, incl. incinerators, n.e.s.",145543,124182,120689,144902,112540,104570,123213,130076,132537,157442
902580,"Hydrometers, areometers and similar floating instruments, barometers, hygrometers and psychrometers, ...",127980,181587,272561,302196,175831,106838,126857,137929,123089,157315
291819,"Carboxylic acids with additional oxygen function and their anhydrides, halides, peroxides and ...",83015,79580,91345,89641,90509,114461,144534,137919,133992,157243
70951,"Fresh or chilled mushrooms of the genus """"Agaricus""""""""",141511,151466,159185,163628,146360,156238,153118,145500,165193,157123
100290,Rye (excluding seed for sowing),89163,110360,124606,63995,41875,53909,100901,86262,152101,156969
400821,"Plates, sheets and strip, of non-cellular rubber",162553,160650,161030,130712,141699,147733,152648,148303,144476,156823
40210,"Milk and cream in solid forms, of a fat content by weight of <= 1,5%",127840,176307,196551,129757,120192,118023,99337,124989,153896,156737
151219,"Sunflower-seed or safflower oil and their fractions, whether or not refined, but not chemically ...",165553,156790,157109,129712,136657,137328,133511,123160,145103,156665
903082,Instruments and apparatus for measuring or checking semiconductor wafers or devices,120965,114676,115476,101732,82098,121284,127714,111972,93226,156616
851640,Electric smoothing irons,201503,215989,195159,161571,164430,171552,156435,168141,155243,156497
40310,"Yogurt, whether or not flavoured or containing added sugar or other sweetening matter, fruits, ...",180462,170445,176937,143857,139480,144240,149905,136717,145424,156298
901814,Scintigraphic apparatus,110321,67123,49352,47259,72828,74073,95080,123290,140842,155922
330129,"Essential oils, whether or not terpeneless, incl. concretes and absolutes (excluding those ...",107019,114189,120048,122094,134508,141353,164556,156222,164681,155798
490300,"Children's picture, drawing or colouring books",55963,51943,53452,47215,49896,46998,49182,82846,118650,155782
540211,High-tenacity filament yarn of aramids (excluding sewing thread and yarn put up for retail ...,145586,179601,209482,189236,185086,230507,220127,181913,150088,155688
848360,"Clutches and shaft couplings, incl. universal joints, for machinery",154383,151646,160934,134440,140336,159154,170304,166970,145877,155482
850519,"Permanent magnets and articles intended to become permanent magnets after magnetization, of ...",163485,140550,137904,124836,136880,151525,174622,156695,123064,155390
851580,"Electric machines and apparatus for laser or other light or photon beam, ultrasonic, electron ...",81498,85813,93139,78855,88150,101399,124927,115827,146422,154613
640610,Uppers and parts thereof (excluding stiffeners and general parts made of asbestos),240582,200903,194227,152057,164391,199664,221873,184340,126363,154266
482010,"Registers, account books, notebooks, order books, receipt books, letter pads, memorandum pads, ...",150103,162081,167133,145632,152768,157982,171714,165405,140107,154076
151419,"Low erucic acid rape or colza oil """"fixed oil which has an erucic acid content of < 2%"""" and ...""",33847,23349,40592,62780,76204,68563,78342,91010,109400,153943
640340,"Footwear, incorporating a protective metal toecap, with outer soles of rubber, plastics, leather ...",187827,195112,218184,173873,172589,173089,174503,153866,139371,153667
842420,"Spray guns and similar appliances (other than electrical machines, appliances and other devices ...",105552,91541,98613,73247,92192,93093,101075,106031,115072,153530
731700,"Nails, tacks, drawing pins, corrugated nails, staples and similar articles of iron or steel, ...",117513,113973,117510,101351,102874,113589,125662,120167,116699,153028
270111,"Anthracite, whether or not pulverised, non-agglomerated",219934,152975,149992,90415,79300,99324,130234,158487,107685,153027
851631,Electric hairdryers,93118,104244,103731,97939,112708,125323,127824,124267,145519,152598
732490,"Sanitary ware, incl. parts thereof (excluding cans, boxes and similar containers of heading ...",116335,120206,128125,111276,107885,112551,120921,120748,135822,152337
610610,"Women's or girls' blouses, shirts and shirt-blouses of cotton, knitted or crocheted (excluding ...",370719,341244,280577,209747,200138,206968,166952,165656,136249,152328
290290,"Cyclic hydrocarbons (excluding cyclanes, cyclenes, benzene, toluene, xylenes, styrene, ethylbenzene ...",120903,127105,128525,106355,80779,99045,109649,89500,90831,152112
960810,Ball-point pens,187617,182955,193947,169969,170524,173213,179267,172872,135267,152106
170290,"Sugars in solid form, incl. invert sugar and chemically pure maltose, and sugar and sugar syrup ...",117676,131577,126218,101143,108222,111787,129577,130025,133892,151743
81110,"Frozen strawberries, uncooked or cooked by steaming or boiling in water, whether or not sweetened",151997,147951,130442,115244,123799,156101,184364,166604,162683,151609
70920,Fresh or chilled asparagus,102395,109157,112666,91845,106407,98222,109025,95133,91433,151020
390461,"Polytetrafluoroethylene, in primary forms",152039,136554,137879,100274,103304,112221,141547,126405,98518,150657
720293,Ferro-niobium,166170,156957,174295,153233,144427,152913,162399,137151,108967,150356
820320,"Pliers, incl. cutting pliers, pincers and tweezers for non-medical use and similar hand tools, ...",86650,87928,98328,93607,99703,109786,122110,118592,121693,150312
901530,Levels,82435,99053,118129,98284,102263,103035,101956,97617,110969,150190
410712,"Grain splits leather """"incl. parchment-dressed leather"""", of the whole hides and skins of ...""",308588,285160,295798,235339,201149,197301,174966,179948,144187,150089
80252,"Fresh or dried pistachios, shelled",146286,109259,118442,141172,158042,133175,152305,128910,150190,150022
310520,"Mineral or chemical fertilisers containing the three fertilising elements nitrogen, phosphorus ...",248583,261443,258291,188927,172233,168110,138043,152210,135011,149895
210410,Soups and broths and preparations therefor,140503,166312,158078,125827,120815,128714,124130,129475,133542,149613
730719,Cast tube or pipe fittings of iron or steel (excluding products of non-malleable cast iron),164340,145664,148804,130829,121169,126025,140105,126463,116647,149556
701349,"Glassware for table or kitchen purposes (excluding glass having a linear coefficient of expansion ...""",105359,106911,120560,117146,125930,119986,121365,126222,126450,149465
853329,Fixed electrical resistors for a power handling capacity > 20 W (excluding heating resistors),96784,70154,62714,70568,77801,87009,106320,121827,118530,149149
392061,"Plates, sheets, film, foil and strip, of non-cellular polycarbonates, not reinforced, laminated, ...""",102014,103758,125871,132414,118066,128251,143144,123495,156132,149084
630140,"Blankets and travelling rugs of synthetic fibres (excluding electric, table covers, bedspreads ...",126152,138769,147644,127012,120684,127596,130184,113949,117279,148593
852721,"Radio-broadcast receivers not capable of operating without an external source of power, of ...",810625,804120,706470,453887,353416,358551,380242,302494,241471,148395
902830,"Electricity supply or production meters, incl. calibrating meters therefor",75481,75039,76059,62964,68229,66361,103959,118131,113382,148200
820551,"Household hand tools, non-mechanical, with working parts of base metal, n.e.s.",93973,90347,100206,99489,110289,106751,113207,122540,126489,148075
284420,"Uranium enriched in U 235 and its compounds: plutonium and its compounds; alloys, dispersions, ...",690301,463800,444134,241246,237205,349124,390659,198803,149754,148019
482370,"Moulded or pressed articles of paper pulp, n.e.s.",64280,57423,69402,68490,78611,85648,91272,97731,130209,147764
441820,"Doors and their frames and thresholds, of wood",96582,116390,168992,147815,153411,156784,160453,131196,134414,147647
390530,"Poly""""vinyl alcohol"""", in primary forms, whether or not containing unhydrolyzed acetate groups""""",93070,94825,129772,100269,100173,107906,121522,129649,123587,147520
750512,"Bars, rods, profiles and wire, of nickel alloys, n.e.s. (excluding electrically insulated products)",167519,151781,127350,138300,116083,145985,212154,191268,145533,147430
420330,"Belts and bandoliers, of leather or composition leather",171505,180248,190049,164878,159989,157459,175518,176833,142351,147384
100490,Oats (excluding seed for sowing),85236,99798,92363,92530,100712,109259,123522,117788,144082,147341
481950,"Packing containers, incl. record sleeves, of paper, paperboard, cellulose wadding or webs of ...",136084,144454,149579,143590,145156,130086,137901,142520,134564,147257
290315,"Ethylene dichloride """"ISO"""" """"1,2 dichloroethane""""""""",108845,146968,201203,161092,133943,217492,207749,219285,208500,146990
441510,"Cases, boxes, crates, drums and similar packings, of wood; cable-drums of wood",104600,105644,117347,94758,94739,110231,113491,116098,110324,146517
731812,Wood screws of iron or steel (excluding coach screws),96091,93327,105808,85656,88286,108631,132729,113788,125597,146183
852190,"Video recording or reproducing apparatus, whether or not incorporating a video tuner (excluding ...",587886,466329,364055,261247,212623,181956,136672,170541,182749,146055
151411,"Low erucic acid rape or colza oil """"fixed oil which has an erucic acid content of < 2%"""", ...""",179007,136447,177616,140494,117445,93518,68855,100831,118483,145096
730721,Flanges of stainless steel (excluding cast products),146938,126531,124566,105177,92159,107742,135166,136004,119011,145026
721720,"Wire of iron or non-alloy steel, in coils, plated or coated with zinc (excluding bars and rods)",164354,153427,145327,112900,94526,99144,132479,125783,117314,144989
847420,Crushing or grinding machines for solid mineral substances,61404,77397,78273,70874,81206,114134,128233,127918,133822,144840
730431,"Tubes, pipes and hollow profiles, seamless, of circular cross-section, of iron or non-alloy ...""",146116,126710,134913,104293,100926,121627,156010,133704,88933,144820
720837,"Flat-rolled products of iron or non-alloy steel, of a width of >= 600 mm, in coils, simply ...",171249,147891,146175,126054,94012,101392,126775,82208,63439,144560
160241,"Hams of swine and cuts thereof, prepared or preserved",89526,97814,99536,83348,91371,115206,118664,116960,136650,144269
721012,"Flat-rolled products of iron or non-alloy steel, of a width of >= 600 mm, hot-rolled or cold-rolled ...""",154765,187331,222132,215895,180019,170810,182442,133281,126102,143968
760511,"Wire of non-alloy aluminium, with a maximum cross-sectional dimension of > 7 mm (excluding ...",178860,173687,188342,176457,147568,122426,149863,138458,123380,143690
81090,"Fresh tamarinds, cashew apples, jackfruit, lychees, sapodillo plums, passion fruit, carambola, ...""",117797,117650,131367,113475,110826,120737,147499,135036,145321,143563
620192,"Men's or boys' anoraks, windcheaters, wind jackets and similar articles, of cotton (not knitted ...",157359,159120,181505,137099,132576,162160,155239,142150,138983,143234
290513,"Butan-1-ol """"n-butyl alcohol""""""""",119768,145679,132239,89089,82452,146554,138927,129857,103510,142812
722550,"Flat-rolled products of alloy steel other than stainless, of a width of >= 600 mm, not further ...""",243353,267151,318535,245872,194358,220153,209421,171717,124375,142377
731029,"Tanks, casks, drums, cans, boxes and similar containers, of iron or steel, for any material, ...",136567,141165,148516,128852,130203,131081,147507,136599,118040,142286
960820,Felt-tipped and other porous-tipped pens and markers,62737,62012,68304,63083,78162,85419,90117,96446,119233,142161
380891,"Insecticides, put up in forms or packings for retail sale or as preparations or articles (excl. ...",229192,201075,218144,169735,168445,148549,149831,155396,164357,142143
370130,"Photographic plates and film in the flat, sensitised, unexposed, with any side > 255 mm",186166,193976,168296,159504,136410,155738,164384,158065,129418,142073
20110,"Carcases or half-carcases of bovine animals, fresh or chilled",266151,252371,218652,177118,141053,158455,154342,140647,149299,141622
401140,"New pneumatic tyres, of rubber, of a kind used for motorcycles",124947,142279,144077,122662,133047,129150,137786,125082,117429,141283
901190,"Parts and accessories for compound optical microscopes, n.e.s.",93291,102423,102840,81883,83582,90920,104200,96823,104456,141050
847340,"Parts and accessories of other office machines of heading 8472, n.e.s.",129726,144579,157115,124627,131612,120491,128732,126703,131181,140991
902121,Artificial teeth,77851,79194,85106,72842,73684,72571,73697,77108,76968,140973
900110,"Optical fibres, optical fibre bundles and cables (excluding made up of individually sheathed ...",108293,108308,109027,102508,96823,125577,129244,109516,107831,140714
860712,Bogies and driving bissel-bogies for railway or tramway locomotives or rolling stock (excluding ...,120630,144273,123117,121417,158535,119973,101391,139867,154355,140450
701939,"Webs, mattresses, boards and similar nonwoven products, of glass fibres (excluding mats and ...""",128784,141230,124832,122095,137517,130991,165889,155445,127727,140394
901520,"Theodolites and tachymeters """"tacheometers""""""""",91762,87272,148923,129798,126961,136917,160992,122552,109569,140357
300450,"Medicaments containing provitamins, vitamins, incl. natural concentrates and derivatives thereof ...""",148311,153265,201592,151067,150682,141143,156998,130892,139025,140177
820420,"Interchangeable spanner sockets, with or without handles, of base metal",78965,74050,87808,83072,87423,91999,101230,111509,105453,139896
842959,"Self-propelled mechanical shovels, excavators and shovel loaders (excluding self-propelled ...",111145,112887,121133,111578,106165,124114,164397,156781,141479,139863
220860,Vodka,135467,155925,148342,112478,122488,127620,125386,124003,110040,139858
284990,"Carbides, whether or not chemically defined (excluding of calcium or silicon, and inorganic ...",164856,147105,148717,134801,124610,165618,214965,115965,96633,139701
291531,Ethyl acetate,95076,88952,90302,74648,71561,80127,98855,77657,77082,139685
851030,Hair-removing appliances with self-contained electric motor,21501,21933,32997,51570,62950,107965,158771,139097,141662,139608
160250,"Prepared or preserved meat or offal of bovine animals (excluding sausages and similar products, ...",108534,109823,104984,90673,104047,117391,133746,132447,140896,139478
130232,"Mucilages and thickeners, derived from locust beans, locust bean seeds or guar seeds, whether ...",147920,114815,88422,76500,63561,67616,95759,91623,100814,139264
420232,"Wallets, purses, key-pouches, cigarette-cases, tobacco-pouches and similar articles carried ...",107810,118512,119166,113986,127851,131758,149755,143669,125450,139078
847590,"Parts of machines for assembling electric or electronic lamps, tubes or valves or flashbulbs, ...",36591,36514,41984,43935,41197,49407,56109,70076,82783,138286
850750,Nickel-metal hydride accumulators (excluding spent),242470,217289,175152,148690,160340,139479,146633,155621,137008,138141
850990,"Parts of electromechanical domestic appliances, with self-contained electric motor, n.e.s. ...",44878,42576,40079,78386,109821,131264,141106,162291,132058,138059
480439,"Kraft paper and paperboard, uncoated, in rolls of a width > 36 cm or in square or rectangular ...",162165,154858,147533,125274,129963,132416,165482,137927,121328,137848
160412,"Prepared or preserved herrings, whole or in pieces (excluding minced)",155135,153849,128546,103663,119006,130613,134044,124689,139921,137770
610620,"Women's or girls' blouses, shirts and shirt-blouses of man-made fibres, knitted or crocheted ...",196888,223201,232729,197965,223060,216185,190305,172505,151347,137230
840733,"Spark-ignition reciprocating piston engine, of a kind used for vehicles of chapter 87, of a ...",192758,218373,202276,134813,128897,223255,318137,331258,226865,137170
441113,"Medium density fibreboard """"MDF"""" of wood, of a thickness >?5?mm but <=?9?mm""""",105182,103824,119580,104765,106833,104246,107981,94986,117451,137152
391890,"Floor coverings of plastics, whether or not self-adhesive, in rolls or in the form of tiles, ...",61877,78064,86011,76960,74019,84211,86078,84661,96730,137048
820600,"Sets of two or more tools of heading 8202 to 8205, put up in sets for retail sale",89481,78475,95135,92052,96304,99108,126151,114012,115063,136940
841280,"Engines and motors (excluding steam turbines, internal combustion piston engine, hydraulic ...",53706,65593,97680,92842,113299,140349,289004,239730,164723,136842
481310,Cigarette paper in the form of booklets or tubes,101397,113010,112101,109359,97339,97244,92627,109299,122504,136797
821192,"Knives with fixed blades of base metal (excluding straw knives, machetes, knives and cutting ...",95089,83129,98303,83624,93954,87676,101258,87398,96328,136398
844190,"Parts of machinery for making up paper pulp, paper or paperboard, n.e.s.",108522,98144,106508,126737,105969,114245,122717,123325,121835,136199
120991,"Vegetable seeds, for sowing",90577,84700,88537,73200,130017,118874,142199,115591,118858,135666
401290,"Solid or cushion tyres, interchangeable tyre treads and tyre flaps, of rubber",129189,135448,129328,110962,115682,108540,121957,125231,121589,135247
830890,"Clasps, frames with clasps without locks, buckles and buckle-clasps, of base metal, for clothing, ...",126608,126258,130756,121744,129966,137136,153602,157296,128644,135170
401150,"New pneumatic tyres, of rubber, of a kind used for bicycles",92655,99053,107719,111242,99982,99549,109003,85261,86253,134326
230110,"Flours, meals and pellets, of meat or offal, unfit for human consumption; greaves",63146,81155,92730,83725,87005,97669,111556,95573,110596,134202
30471,"Frozen fillets of cod """"Gadus morhua, Gadus ogac, Gadus macrocephalus""""""""",134705,142700,167974,164408,203234,171709,172872,197975,158637,133924
230630,"Oilcake and other solid residues, whether or not ground or in the form of pellets, resulting ...",83959,89595,101068,78648,72036,96714,102839,115959,121424,133603
848230,Spherical roller bearings,175353,166588,158335,127451,122795,119854,137093,119743,111594,133215
441294,"Laminated wood as blockboard, laminboard or battenboard (excluding of bamboo, plywood consisting ...",48701,55802,69000,61679,62815,77482,87604,85889,97862,133091
620292,"Women's or girls' anoraks, windcheaters, wind jackets and similar articles, of cotton (not ...",151127,197165,207734,156723,130287,171791,185220,155154,142995,132777
844130,"Machines for making cartons, boxes, cases, tubes, drums or similar containers (other than by ...",60539,76746,91090,142008,95324,133540,124540,116414,104316,132428
262030,"Slag, ash and residues containing mainly copper",123132,128175,120337,94298,87907,102356,104084,86139,81943,132359
730441,"Tubes, pipes and hollow profiles, seamless, of circular cross-section, of stainless steel, ...""",142055,152455,137313,123896,123011,126071,170043,142716,130151,132208
330430,Manicure or pedicure preparations,174777,190859,189751,159833,150153,155185,142578,125165,126227,132098
190490,"Cereals (excl. maize [corn]) in grain or flake form or other worked grains, pre-cooked or otherwise ...",59605,68437,73422,66109,68702,77123,83035,98051,118933,132075
852380,"Media for the recording of sound or of other phenomena, whether or not recorded, incl. matrices ...",35680,41753,55338,63843,71627,81290,98614,90157,98620,132063
290941,"2,2'-Oxydiethanol """"diethylene glycol, digol""""""""",96583,114576,138334,102860,67394,104458,90185,69837,68496,131760
846789,"Tools for working in the hand, hydraulic or with self-contained non-electric motor (excluding ...",97027,111452,117119,119158,133905,134913,120071,112120,118009,131388
848490,"Sets or assortments of gaskets and similar joints, dissimilar in composition, put up in pouches, ...",75745,79680,103851,91036,104723,116421,131097,133559,110085,131269
711041,"Iridium, osmium and ruthenium, unwrought or in powder form",85243,54632,59922,33259,22947,39637,69192,43301,61432,131236
300630,Opacifying preparations for x-ray examinations; diagnostic reagents for administration to patients,235222,172434,98153,93248,127798,101688,108531,110483,120172,131003
848410,Gaskets and similar joints of metal sheeting combined with other material or of two or more ...,116672,128146,138271,114898,126139,132604,144596,131313,107411,130959
670210,"Artificial flowers, foliage and fruit and parts thereof, and articles made of artificial flowers, ...",83445,78401,75249,76751,78119,85739,100176,111973,111917,130793
80719,Fresh melons (excluding watermelons),132415,147020,149167,132114,134584,142245,171053,138375,144575,130663
902990,"Parts and accessories for revolution counters, production counters, taximeters, milometers, ...",137379,113992,108671,69487,64605,75001,72529,115535,121869,130434
848280,"Roller bearings, incl. combined ball-roller bearings (excluding ball bearings, tapered roller ...",124947,128041,140984,120656,105189,113804,127186,125142,105269,130329
611300,"Garments, knitted or crocheted, rubberised or impregnated, coated or covered with plastics ...",60334,61420,69325,79676,68451,69652,83482,74864,102669,130089
310210,"Urea, whether or not in aqueous solution (excluding that in pellet or similar forms, or in ...",246088,227829,218319,197238,208971,153838,113512,99978,76820,129897
854290,"Parts of electronic integrated circuits, n.e.s.",98255,110106,108106,100738,111622,118076,133347,119891,91820,129707
