Code,Product label,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021
902519,"Thermometers and pyrometers, not combined with other instruments (excluding liquid-filled thermometers ...",26130,31095,34784,31980,21788,24662,21309,17647,38703,13644
961519,"Combs, hair-slides and the like (excluding of hard rubber or plastics)",15284,17770,14653,23487,21925,26083,23178,25958,13335,13596
290949,"Ether-alcohols and their halogenated, sulphonated, nitrated or nitrosated derivatives (excluding ...""",7947,6563,22341,14621,11537,8661,8224,10081,9667,13554
550340,"Staple fibres of polypropylene, not carded, combed or otherwise processed for spinning",13825,13600,13837,15897,10443,7715,8943,8789,6070,13537
610610,"Women's or girls' blouses, shirts and shirt-blouses of cotton, knitted or crocheted (excluding ...",4996,3926,2078,6603,10318,10290,11142,10180,8568,13533
750890,"Articles of nickel, n.e.s.",3644,8110,5383,6250,8023,7228,8943,12456,15345,13500
381239,"Anti-oxidising preparations and other compound stabilisers for rubber or plastics (excl. mixtures ...""",0,0,0,0,0,0,0,0,0,13493
851410,Resistance heated industrial or laboratory furnaces and ovens (excluding drying ovens),3218,5727,3154,4821,2519,3448,5362,6269,3213,13487
901910,Mechano-therapy appliances; massage apparatus; psychological aptitude-testing apparatus,9156,11653,16070,16042,12595,10216,7397,13071,12588,13468
392630,"Fittings for furniture, coachwork and the like, of plastics (excluding building components ...",3285,3407,3295,4384,4482,3618,4621,6834,11471,13409
902890,"Parts and accessories for gas, liquid or electricity supply or production meters, n.e.s.",26512,17973,11038,19192,13812,3443,3033,8705,141358,13408
871631,"Tanker trailers and tanker semi-trailers, not designed for running on rails",29996,38358,99307,197585,39277,37620,22761,51153,32568,13408
850433,Transformers having a power handling capacity > 16 kVA but <= 500 kVA (excluding liquid dielectric ...,93813,80687,69513,63918,40029,27835,31649,24603,17073,13383
852869,"Projectors, not incorporating television reception apparatus (excluding of a kind solely or ...",26387,24481,17063,15953,18698,27032,46721,36437,31698,13381
731290,"Plaited bands, slings and the like, of iron or steel (excluding electrically insulated products)",23631,26934,28256,31285,18629,16623,17182,17737,11951,13379
391732,"Flexible tubes, pipes and hoses of plastics, not reinforced or otherwise combined with other ...",11278,13182,15997,23323,16952,20273,13805,13192,11847,13373
852359,"Semiconductor media, unrecorded, for the recording of sound or of other phenomena (excluding ...",19205,27497,73163,50411,9077,5760,7107,5729,2168,13362
730630,"Tubes, pipes and hollow profiles, welded, of circular cross-section, of iron or non-alloy steel ...",14823,49897,17354,22135,21929,13866,27229,31541,22162,13254
900311,"Frames and mountings for spectacles, goggles or the like, of plastics",6726,11053,13752,15147,8426,8041,11407,10015,6871,13237
480421,"Unbleached sack kraft paper, uncoated, in rolls of a width > 36 cm (excluding goods of heading ...",13298,7590,11348,10154,8845,9439,16420,8124,7817,13232
731821,"Spring washers and other lock washers, of iron or steel",13695,21192,12227,12891,10904,10413,14274,12701,14849,13230
610719,"Men's or boys' underpants and briefs of other textile materials, knitted or crocheted (excluding ...",43553,16309,14509,19374,31588,36726,41872,55809,11197,13225
610722,"Men's or boys' nightshirts and pyjamas of man-made fibres, knitted or crocheted (excluding ...",6487,296,1760,1977,7451,7183,1791,4081,14661,13217
611596,"Full-length or knee-length stockings, socks and other hosiery, incl. footwear without applied ...",2151,2133,3554,7002,6893,5785,5995,9434,8907,13190
320419,Synthetic organic colouring matter and preparations of the kind used for colouring any materials ...,12653,14047,16720,13393,9538,10023,8000,11305,10825,13189
80410,Fresh or dried dates,4400,2477,746,1604,713,1038,1285,1425,8287,13147
392610,"Office or school supplies, of plastics, n.e.s.",19606,23322,23105,20752,16367,19724,19507,28732,16146,13106
290410,"Derivatives of hydrocarbons containing only sulpho groups, their salts and ethyl esters",9783,14074,17048,3518,3438,3226,7622,9385,9128,13088
151790,Edible mixtures or preparations of animal or vegetable fats or oils and edible fractions of ...,11299,9476,11923,14841,31273,36841,22662,14871,13515,13077
210120,"Extracts, essences and concentrates, of tea or mate, and preparations with a basis of these ...",10888,4063,4406,6776,9849,12993,11840,15363,10634,13072
846490,"Machine tools for working stones, concrete, asbestos cement or similar mineral substances or ...",20949,14660,41331,5735,9666,4021,3606,7544,15362,13063
620469,"Women's or girls' trousers, bib and brace overalls, breeches and shorts of textile materials ...",62212,56224,43990,56696,32253,25891,16842,26376,10040,13062
700239,"Tubes of glass, unworked (excluding tubes of glass having a linear coefficient of expansion ...",426,2814,1129,2485,1427,4214,5344,6361,6102,12999
761290,"Casks, drums, cans, boxes and similar containers, incl. rigid tubular containers, of aluminium, ...",37002,28434,36293,48665,13089,10888,11365,12265,20284,12994
282110,Iron oxides and hydroxides,14791,14919,15279,17199,29610,5621,5272,16894,6890,12978
291720,"Cyclanic, cyclenic or cycloterpenic polycarboxylic acids, their anhydrides, halides, peroxides, ...",7626,8636,9511,13709,8467,9806,7083,10267,13463,12960
854620,Electrical insulators of ceramics (excluding insulating fittings),60943,54759,70832,79887,41971,22579,13044,19425,9651,12945
843110,"Parts of pulley tackles and hoists (other than skip hoists), winches, capstans and jacks, n.e.s.",24204,20674,26546,24828,18039,16394,16128,14388,16993,12926
620453,Women's or girls' skirts and divided skirts of synthetic fibres (excluding knitted or crocheted ...,2640,2721,2452,8822,7745,5918,7849,10103,8155,12895
902580,"Hydrometers, areometers and similar floating instruments, barometers, hygrometers and psychrometers, ...",47107,43784,39162,35312,15431,19636,16961,18132,12135,12893
81190,"Frozen fruit and nuts, uncooked or cooked by steaming or boiling in water, whether or not sweetened ...",18754,19505,17759,21198,22100,22795,25564,28197,17309,12850
71420,"Sweet potatoes, fresh, chilled, frozen or dried, whether or not sliced or in the form of pellets",2364,2602,3601,4409,4927,4688,4266,5085,11594,12847
851631,Electric hairdryers,20543,14886,16985,13196,9217,7583,8357,10520,11155,12825
902590,"Parts and accessories for hydrometers, areometers and similar floating instruments, thermometers, ...",14827,20202,12656,14957,10204,13562,15542,14200,13893,12815
853080,"Electrical signalling, safety or traffic control equipment (excluding that for railways or ...",15766,16571,23443,18702,22844,16161,12364,14110,9858,12813
560314,"Nonwovens, whether or not impregnated, coated, covered or laminated, n.e.s., of man-made filaments, ...",12910,9536,11371,9738,18962,17459,18723,32188,19101,12809
721633,"H sections of iron or non-alloy steel, not further worked than hot-rolled, hot-drawn or hot-extruded, ...",163732,128120,61192,58392,56235,38188,33902,43695,27024,12785
860791,"Parts of railway or tramway locomotives, n.e.s.",1984,4943,12348,1412,2164,10949,9275,17224,16750,12776
732490,"Sanitary ware, incl. parts thereof (excluding cans, boxes and similar containers of heading ...",32364,31709,27861,25215,24545,22384,17946,29058,10706,12734
650610,"Safety headgear, whether or not lined or trimmed",6186,8699,19307,12778,10248,8439,16686,12370,20066,12713
630710,"Floorcloths, dishcloths, dusters and similar cleaning cloths, of all types of textile materials",7914,8171,10901,11798,10393,9983,10135,14445,10673,12697
620429,"Women's or girls' ensembles of textile materials (excluding of wool, fine animal hair, cotton ...",101341,92821,135032,29117,40532,15612,16167,19733,12272,12683
71390,"Dried, shelled leguminous vegetables, whether or not skinned or split (excluding peas, chickpeas, ...",8250,12807,16403,23935,24614,15867,11208,12528,14627,12671
90611,"Cinnamon """"Cinnamomum zeylanicum Blume"""" (excluding crushed and ground)""""",2561,3705,2991,5395,3621,4738,8410,9265,14074,12636
821220,"Safety razor blades of base metal, incl. razor blade blanks in strips",4908,5982,5898,4917,3738,3875,5707,13635,11718,12602
340490,"Artificial waxes and prepared waxes (excluding poly""""oxyethylene"""" [polyethylene glycol] waxes)""""",5618,5581,6915,15116,6356,6280,8623,9734,14812,12578
350110,Casein,9943,10157,13669,12754,7116,9199,9856,9574,17284,12574
681019,"Tiles, flagstones, bricks and similar articles, of cement, concrete or artificial stone (excluding ...",22093,21126,18678,15785,15075,18818,34755,21644,17152,12551
290943,Monobutyl ethers of ethylene glycol or of diethylene glycol,10547,9166,5357,7556,6316,12344,11559,7685,10079,12551
940389,"Furniture of other mareials, including cane, osier or similar materials (excluding of bamboo, ...",570,846,4240,3164,4348,5041,4954,6236,6912,12536
290545,Glycerol,6381,7011,10980,6387,2895,6105,14908,7849,7428,12518
282090,Manganese oxides (excluding manganese dioxide),5259,2171,1096,1473,5857,12812,2665,10032,7744,12517
80290,"Nuts, fresh or dried, whether or not shelled or peeled (excluding coconuts, Brazil nuts, cashew ...",15773,20230,25519,27214,24894,26405,21529,11464,8757,12493
620439,"Women's or girls' jackets and blazers of textile materials (excluding of wool, fine animal ...",5146,6753,9366,10925,11031,8681,9905,9769,8086,12492
611212,"Track-suits of synthetic fibres, knitted or crocheted",515,643,1184,494,662,877,966,1168,8407,12467
845611,"Machine tools for working any material by removal of material, operated by laser (excl. soldering ...",0,0,0,0,0,0,0,0,0,12448
940169,"Seats, with wooden frames (excluding upholstered)",102113,94141,92229,92552,84640,63698,34197,42251,27917,12444
401170,"New pneumatic tyres, of rubber, of a kind used on agricultural or forestry vehicles and machines",0,0,0,0,0,0,0,0,0,12443
252321,"White portland cement, whether or not artificially coloured",73796,78743,69901,69510,42154,39598,22976,15793,11223,12434
845610,"Machine tools for working any material by removal of material, operated by laser or other light ...",7618,7072,7361,17999,14378,8701,15070,16501,20868,12425
170410,"Chewing gum, whether or not sugar-coated",16077,14952,15796,17817,18000,20507,26734,25999,20755,12405
830260,Automatic door closers of base metal,17074,16458,17084,17970,15139,15765,17726,17406,13506,12365
901380,"Liquid crystal devices, n.e.s. and other optical appliances and instruments not elsewhere specified ...",5790,8192,15845,4933,4295,32707,27155,20107,4225,12348
741220,"Copper alloy tube or pipe fittings """"e.g., couplings, elbows, sleeves""""""""",20657,16408,19185,16428,14144,14826,17048,14471,13107,12326
720221,"Ferro-silicon, containing by weight > 55% of silicon",19827,16937,22152,20689,11749,17810,23578,8302,6949,12295
740710,"Bars, rods and profiles, of refined copper, n.e.s.",761238,301761,60164,58248,34956,21541,18575,150520,19673,12286
570500,"Carpets and other textile floor coverings, whether or not made up (excluding knotted, woven ...""",15048,13739,15073,18064,15617,15215,17712,17976,9364,12213
841229,Hydraulic power engines and motors (excluding hydraulic turbines and water wheels of heading ...,19519,27346,49646,30536,21627,15151,27363,17243,16595,12204
741810,"Table, kitchen or other household articles and parts thereof, and pot scourers and scouring ...",0,0,0,11,4219,3817,2777,5434,6438,12202
180400,"Cocoa butter, fat and oil",5396,6056,13502,10399,9440,11772,11943,13964,13410,12196
853400,Printed circuits,7781,7814,7367,5320,5551,5057,5120,5950,54525,12176
732510,"Articles of non-malleable cast iron, n.e.s.",20703,81184,30769,23174,30524,18590,16276,19391,14546,12159
730722,"Threaded elbows, bends and sleeves of stainless steel (excluding cast products)",45281,37662,35261,30461,17958,15232,27316,24819,11955,12152
901841,"Dental drill engines, whether or not combined on a single base with other dental equipment",16469,3819,6443,3916,2116,4358,2123,5459,7331,12137
200911,"Frozen orange juice, unfermented, whether or not containing added sugar or other sweetening ...",27272,32920,30304,35316,38839,45559,45317,33269,21372,12125
391400,"Ion-exchangers based on polymers of heading 3901 to 3913, in primary forms",25555,18180,15119,16330,12692,18314,17783,16649,14474,12120
81110,"Frozen strawberries, uncooked or cooked by steaming or boiling in water, whether or not sweetened",16719,20671,14553,18401,17356,13063,11663,14294,13999,12068
847340,"Parts and accessories of other office machines of heading 8472, n.e.s.",11339,8427,6919,10174,7207,12784,8150,14254,17300,12051
845961,"Milling machines for metals, numerically controlled (excluding way-type unit head machines, ...",1582,3451,1874,5397,1236,907,4339,1350,4888,12037
853670,"Connectors for optical fibres, optical fibre bundles or cables",7678,18200,16330,16456,7472,9634,19932,18340,15262,12028
610822,"Women's or girls' briefs and panties of man-made fibres, knitted or crocheted",1817,1589,2676,6079,9354,9433,8505,12810,12010,11988
60230,"Rhododendrons and azaleas, grafted or not",294,387,346,784,934,2447,3722,3812,5264,11980
283539,"Polyphosphates, whether or not chemically defined (excluding sodium triphosphate """"sodium ...""",8993,11866,13217,9539,8442,7441,6603,12563,8754,11958
481149,"Gummed or adhesive paper and paperboard, surface-coloured, surface-decorated or printed, in ...",21767,25245,24601,31613,28344,24971,25273,18253,11159,11950
851150,Generators of a kind used for internal combustion engines (excluding magneto dynamos and dual ...,47459,50354,55460,35222,32402,20607,16719,17345,12432,11914
620293,"Women's or girls' anoraks, windcheaters, wind jackets and similar articles, of man-made fibres ...",399,221,643,1610,1838,2731,2900,2205,7675,11894
848060,"Moulds for mineral materials (excluding moulds of graphite or other carbons, ceramic or glass ...",10086,17487,27286,19901,12458,8075,8131,13051,12060,11892
482370,"Moulded or pressed articles of paper pulp, n.e.s.",6352,5752,6618,7981,8068,9412,9445,6534,10523,11840
610721,"Men's or boys' nightshirts and pyjamas of cotton, knitted or crocheted (excluding vests and ...",7114,12761,13435,10410,9122,10562,11690,12675,9668,11835
843010,"Pile-drivers and pile-extractors (excluding those mounted on railway wagons, motor vehicle ...",2556,3740,9396,3039,3491,8878,17653,2278,9475,11833
741539,"Screw hooks, screw rings and the like, threaded, of copper (excluding standard screws and bolts ...",6446,8566,5213,6938,4425,5149,4494,6489,6695,11816
30481,"Frozen fillets of Pacific salmon """"Oncorhynchus nerka, Oncorhynchus gorbuscha, Oncorhynchus ...""",259,297,1485,2046,3012,3997,4267,6540,10737,11804
382100,"Prepared culture media for the development or maintenance of micro-organisms incl. viruses ...""",2167,2534,4371,11061,7883,8545,10355,9857,5837,11800
732591,"Grinding balls and similar articles for mills, cast (excluding such articles of non-malleable ...",54372,64318,6502,5607,5447,7746,11053,8813,14475,11794
611430,"Special garments for professional, sporting or other purposes, n.e.s., of man-made fibres, ...",3606,2797,1296,3442,2922,3460,4927,5616,7844,11793
640192,"Waterproof footwear covering the ankle, but not the knee, with outer soles and uppers of rubber ...",4035,4462,4584,4605,1919,2318,12403,17430,14681,11786
960329,"Shaving brushes, hair brushes, nail brushes, eyelash brushes and other brushes for use on the ...",7491,8477,8184,11774,11219,8812,8459,8002,7764,11783
391690,"Monofilament of which any cross-sectional dimension > 1 mm, rods, sticks and profile shapes, ...",5808,3674,1721,7575,4067,3306,3421,3502,6992,11767
400219,"Styrene-butadiene rubber """"SBR""""; carboxylated styrene-butadiene rubber """"XSBR"""", in primary ...""",24519,17048,14697,7356,4440,8035,5189,6375,8070,11746
880211,Helicopters of an unladen weight <= 2.000 kg (excl. unmanned of heading 8806),38428,7064,1070,94565,662,115854,100402,30031,11787,11738
890110,"Cruise ships, excursion boats and similar vessels principally designed for the transport of ...",164,217,16279,665,32161,83,15573,1673,158447,11733
90710,"Cloves, whole fruit, cloves and stems, neither crushed nor ground",3443,4631,7770,6386,6304,7801,17133,13642,11147,11690
850410,Ballasts for discharge lamps or tubes,57822,74413,68680,59112,35327,29792,22844,9694,14069,11687
842820,Pneumatic elevators and conveyors,77371,65784,72346,44962,22898,29566,12517,13118,23489,11674
691390,"Statuettes and other ornamental ceramic articles, n.e.s. (excluding of porcelain or china)",10074,5485,4410,7186,5519,5474,7079,12998,16273,11673
40729,"Fresh birds' eggs, in shell (excluding of domestic fowls, and fertilised for incubation)",146,1982,435,4627,6443,2602,17754,6030,10315,11658
400932,"Tubes, pipes and hoses, of vulcanised rubber (excluding hard rubber), reinforced or otherwise ...",544,2774,1901,1847,3472,1461,2240,5306,5544,11655
940410,Mattress supports for bed frames (excluding spring interiors for seats),609,2369,1259,2060,3131,5431,5249,6382,7473,11626
903149,"Optical instruments, appliances and machines for measuring or checking, not elsewhere specified ...",11932,11114,11359,8366,11954,27469,9607,7867,9429,11626
230641,"Oilcake and other solid residues, whether or not ground or in the form of pellets, resulting ...""",21125,25998,21373,17889,13457,8101,10821,7843,10394,11619
292429,"Cyclic amides, incl. cyclic carbamates, and their derivatives; salts thereof (excluding ureines ...""",3566,3696,4662,3383,4023,3551,8768,10819,10010,11596
71040,"Sweetcorn, uncooked or cooked by steaming or by boiling in water, frozen",14240,15039,12627,12772,13573,12194,12698,13493,11144,11583
845530,Rolls for metal-rolling mills,19411,20078,17819,8266,8310,8784,12988,8698,7235,11557
401610,"Articles of cellular rubber, n.e.s.",3579,2340,3384,4217,3549,4534,8587,6971,14816,11522
40150,"Milk and cream of a fat content by weight of > 10%, not concentrated nor containing added sugar ...",39500,36613,52867,38186,4683,11658,3520,8248,8083,11506
441900,"Tableware and kitchenware, of wood (excluding interior fittings, ornaments, cooperage products, ...",3938,3910,5722,8975,8454,12078,14632,16895,13099,11486
283990,"Silicates, incl. commercial alkali metal silicates (excluding sodium silicates)",10189,2269,3135,14333,2601,2452,1098,2194,10860,11476
442199,"Articles of wood, n.e.s.",0,0,0,0,0,0,0,0,0,11472
610469,"Women's or girls' trousers, bib and brace overalls, breeches and shorts of textile materials, ...",48080,29612,32142,29290,15858,17383,18253,16900,8203,11443
610423,"Women's or girls' ensembles of synthetic fibres, knitted or crocheted (excluding ski ensembles ...",14315,1974,943,9940,88799,88406,52501,97619,42752,11442
270740,Naphthalene containing > 50% of naphthalene (excluding chemically defined),1781,6632,38184,34273,14007,12611,9966,6482,8116,11437
854232,Electronic integrated circuits as memories,10241,8822,7077,37321,3140,24553,3753,2768,13395,11398
70410,Fresh or chilled cauliflowers and broccoli,2150,2986,3699,5713,5574,6945,6243,7061,11328,11359
853949,Ultraviolet or infra-red lamps,7153,8795,12396,10055,11743,17212,26882,15154,24547,11348
470329,"Semi-bleached or bleached non-coniferous chemical wood pulp, soda or sulphate (excluding dissolving ...",36688,55383,7379,12614,12251,12903,10499,10211,8262,11347
731824,"Cotters and cotter pins, of iron or steel",15413,19378,12135,15660,11543,9458,12398,13417,15116,11343
961511,"Combs, hair-slides and the like of hard rubber or plastics",4844,6055,7343,9712,10417,6619,7866,10193,6698,11338
391290,"Cellulose and chemical derivatives thereof, n.e.s., in primary forms (excluding cellulose acetates, ...",6903,6190,5057,4318,7305,6605,4803,4920,6551,11336
400690,"Rods, bars, tubes, profiles and other forms of unvulcanised rubber, incl. mixed rubber, and ...",13650,9424,9639,15555,9414,8778,7855,8364,9703,11322
843820,"Machinery for the industrial preparation or manufacture of confectionery, cocoa or chocolate ...",6421,19309,17653,7096,10875,8074,7559,9843,8272,11321
282739,"Chlorides (excluding ammonium, calcium, magnesium, aluminium, nickel and mercury chloride)",9294,8619,10947,7162,7025,13408,8361,6112,8838,11289
381210,Prepared rubber accelerators,1067,1505,2503,1481,703,5714,11112,8622,3572,11255
70999,Fresh or chilled vegetables n.e.s.,4999,7262,9030,11723,15656,22068,13692,5157,8684,11253
900211,"Objective lenses for cameras, projectors or photographic enlargers or reducers",6170,12454,13597,13220,4755,4035,7028,8788,8983,11235
640420,Footwear with outer soles of leather or composition leather and uppers of textile materials ...,1962,4817,2905,4705,3999,8087,7918,7301,8446,11218
681381,"Brake linings and pads, with a basis of mineral substances or cellulose, whether or not combined ...",9786,9632,14292,16347,14331,13528,13379,13226,10509,11215
270750,"Aromatic hydrocarbon mixtures of which >= 65% by volume, incl. losses, distils at 250¡ÆC by ...",4919,5899,7942,7911,4643,4463,5683,11738,10829,11214
848350,"Flywheels and pulleys, incl. pulley blocks",32920,45684,38620,34388,22049,17271,19356,19609,13127,11209
940592,"Parts of lamps and lighting fittings, illuminated signs and nameplates and the like, of plastics, ...",1755,4329,2430,2738,3760,3905,4304,8130,5442,11203
550320,"Staple fibres of polyesters, not carded, combed or otherwise processed for spinning",17531,19098,18216,14876,8894,8252,13780,10546,10007,11180
290244,Mixed xylene isomers,16971,16001,41587,16279,11674,14454,9399,10724,8184,11174
290315,"Ethylene dichloride """"ISO"""" """"1,2 dichloroethane""""""""",313,1530,0,174,93,43,86,75,251,11093
310590,Mineral or chemical fertilisers containing the two fertilising elements nitrogen and potassium ...,9135,10717,10700,10325,10006,8768,14433,14112,16260,11063
700510,"Float glass and surface ground or polished glass, in sheets, having an absorbent, reflecting ...",8831,12840,14937,18115,8102,5212,7506,12865,15829,11054
846693,"Parts and accessories for machine tools for working metal by removing material, n.e.s.",45462,4432,11282,5521,5677,4440,4808,5912,8210,11048
821599,"Spoons, forks, ladles, skimmers, cake-servers, fish-knives, butter-knives, sugar tongs and ...",14421,17571,15410,13276,12925,11992,12982,12808,5690,11018
850132,DC motors and DC generators of an output > 750 W but <= 75 kW (excl. photovoltaic generators),61718,46785,44790,39947,26299,54155,18015,13578,8087,11005
40410,"Whey and modified whey, whether or not concentrated or containing added sugar or other sweetening ...",3531,4779,9753,8123,7436,9148,7053,8391,13032,10993
844339,"Printers, copying machines and facsimile machines, whether or not combined (excluding those ...",47753,41033,45828,40332,18106,23222,31397,29644,14040,10977
390930,"Amino-resins, in primary forms (excluding urea resins, thiourea resins and melamine resins)",15490,16619,17327,13597,8619,8337,9998,9942,15234,10959
842619,"Overhead travelling cranes, transporter cranes, gantry cranes, bridge cranes and mobile lifting ...",20241,142558,57173,66871,11674,20862,14799,84992,3892,10957
854720,"Insulating fittings for electrical purposes, of plastics",12942,13516,18313,22054,14821,8743,5795,5783,27306,10953
392111,"Plates, sheets, film, foil and strip, of cellular polymers of styrene, unworked or merely surface-worked ...",2990,10241,16665,19895,14042,8973,6863,6056,9674,10918
401192,"Pneumatic tyres, of rubber, new, of a kind used on agricultural or forestry vehicles and machines ...""",17694,14177,6946,13125,3951,213,1219,369,11336,10906
844130,"Machines for making cartons, boxes, cases, tubes, drums or similar containers (other than by ...",6415,8498,13776,7901,22360,33138,14044,8679,4840,10884
903120,"Test benches for motors, generators, pumps, etc.",2429,3681,1985,4698,4590,5717,4028,7391,7636,10871
761410,"Stranded wire, cables, plaited bands and the like, of aluminium, with steel core (excluding ...",79855,138236,255010,124039,31819,12744,5228,4819,31108,10864
700529,"Float glass and surface ground and polished glass, in sheets, but not otherwise worked (excluding ...""",11495,10952,11545,10741,6342,8194,6145,12257,4257,10851
481730,"Boxes, pouches, wallets and writing compendiums, of paper or paperboard, containing an assortment ...",2234,1419,1722,1466,4931,5737,7818,9019,7221,10849
270300,"Peat, incl. peat litter, whether or not agglomerated",7882,9064,7725,4801,3783,5807,6489,6583,7942,10842
843031,Self-propelled coal or rock cutters and tunnelling machinery (excluding hydraulically operated ...,83325,70299,117527,149962,64867,23873,30797,29496,33787,10797
846310,"Draw-benches for metal bars, tubes, profiles, wire or the like",6587,8688,9289,11443,8867,4870,2918,2796,1541,10793
820720,Interchangeable dies for drawing or extruding metal,7240,7229,6994,7810,5710,4535,7901,8698,10582,10780
902000,Breathing appliances and gas masks (excluding protective masks having neither mechanical parts ...,16246,24138,41660,24612,15772,18874,19118,14101,29907,10765
440910,"Coniferous wood, incl. strips and friezes for parquet flooring, not assembled, continuously ...""",12321,10383,7575,11188,8436,7998,11358,9501,10490,10761
293339,"Heterocyclic compounds with nitrogen hetero-atom[s] only, containing an unfused pyridine ring, ...",17935,14994,14884,6697,7368,11223,11136,11753,11973,10730
20713,Fresh or chilled cuts and edible offal of fowls of the species Gallus domesticus,3517,2272,1138,1119,386,219,709,891,2529,10714
390529,"Vinyl acetate copolymers, in primary forms (excluding in aqueous dispersion)",16328,15210,13089,5429,4679,5142,5687,4132,6289,10710
400941,"Tubes, pipes and hoses, of vulcanised rubber (excluding hard rubber), reinforced or otherwise ...",822,2823,2008,3246,2396,1513,2860,2923,3997,10703
850239,Generating sets (excluding wind-powered and powered by spark-ignition internal combustion piston ...,69281,34972,41350,142173,191882,22461,16561,12546,1894,10678
71080,"Vegetables, uncooked or cooked by steaming or by boiling in water, frozen (excluding potatoes, ...",6444,8041,9849,11522,9617,8636,8983,10919,12568,10672
284210,"Double or complex silicates of inorganic acids or peroxoacids, incl. aluminosilicates whether ...",2419,3654,6740,10381,6422,27420,36973,10782,11126,10668
580632,"Narrow woven fabrics of man-made fibres, with a width of <= 30 cm, n.e.s.",2303,1541,2237,2311,3799,6464,5371,11180,7445,10666
902229,"Apparatus based on the use of alpha, beta, gamma or other ionising radiation (other than for ...",3903,4281,6772,6097,3496,5516,4818,6764,11846,10649
370130,"Photographic plates and film in the flat, sensitised, unexposed, with any side > 255 mm",14027,14775,14477,15620,10253,10142,9088,8727,10641,10619
80111,Desiccated coconuts,4266,4569,7539,7628,6109,10370,12370,6683,9202,10606
381230,Anti-oxidising preparations and other compound stabilisers for rubber or plastics,92022,73692,82605,91393,74708,30937,31004,25563,22093,10595
848250,Cylindrical roller bearings (excluding needle roller bearings),4481,5217,7095,6570,7712,8282,8199,9103,9961,10587
291461,Anthraquinone,273,688,178,172,3125,269,6691,5641,4757,10559
380210,"Activated carbon (excluding medicaments or deodorant products for fridges, vehicles etc., put ...",9058,17887,8807,13612,7986,8352,9980,9531,7782,10559
852691,Radio navigational aid apparatus,14481,17326,14825,12150,4685,2495,13397,19852,9482,10554
690320,"Retorts, crucibles, mufflers, nozzles, plugs, supports, cupels, tubes, pipes, sheaths, rods ...",668,1926,897,2312,1071,1888,3170,2008,6077,10547
842112,Centrifugal clothes-dryers,838,588,253,347,562,836,3598,8292,16567,10544
480429,"Sack kraft paper, uncoated, in rolls of a width > 36 cm (excluding unbleached, and goods of ...",13237,12829,16052,12861,8590,9926,14669,9371,6089,10530
380910,"Finishing agents, dye carriers to accelerate the dyeing or fixing of dyestuffs and other products ...",15530,12058,13303,9088,11089,3347,3465,5703,8671,10460
390750,"Alkyd resins, in primary forms",3754,6193,7709,7164,5097,3319,4577,5394,6906,10447
91030,"Turmeric """"curcuma""""""""",3460,4011,5637,5242,7068,6283,7430,7853,8601,10445
650400,"Hats and other headgear, plaited or made by assembling strips of any material, whether or not ...",4822,5362,3255,5903,9312,7556,9663,12071,7192,10411
848299,"Parts of ball or roller bearings (excluding balls, needles and rollers), n.e.s.",24037,30186,27894,30554,18405,20811,19411,18123,12936,10409
450390,"Articles of natural cork (excluding cork in square or rectangular blocks, plates, sheets or ...",243,238,434,1389,2579,4423,5251,12465,14277,10408
480100,"Newsprint as specified in Note 4 to chapter 48, in rolls of a width > 36 cm or in square or ...",89969,60805,45993,52530,28213,31116,33729,12053,14277,10403
852862,Projectors capable of directly connecting to and designed for use with an automatic data processing ...,0,0,0,0,0,0,0,0,0,10372
940429,"Mattresses, fitted with springs or stuffed or internally filled with any material (excluding ...",6618,7745,10769,18427,20415,24870,24026,23118,16246,10364
320990,"Paints and varnishes, incl. enamels and lacquers, based on synthetic or chemically modified ...",10875,23398,11700,17496,14782,12504,5967,8285,11744,10358
282570,Molybdenum oxides and hydroxides,0,0,149,9033,7671,6973,7936,9939,9631,10340
721069,"Flat-rolled products of iron or non-alloy steel, of a width of >= 600 mm, hot-rolled or cold-rolled ...""",387,982,672,1648,3418,2903,1862,2917,8192,10337
721933,"Flat-rolled products of stainless steel, of a width of >= 600 mm, not further worked than ...""",6874,7893,5707,7280,4915,9155,9589,10661,10905,10316
820600,"Sets of two or more tools of heading 8202 to 8205, put up in sets for retail sale",10933,12142,13586,10409,10176,5245,4924,6883,7383,10306
80910,Fresh apricots,4424,4422,3988,7397,8149,7363,5893,6934,7559,10297
291612,Esters of acrylic acid,28398,26361,9471,4409,5845,5039,7162,5687,6227,10293
900490,"Spectacles, goggles and the like, corrective, protective or other (excluding spectacles for ...",7788,9118,10573,9346,12691,7970,6738,8492,30202,10290
701337,Drinking glasses (excluding glasses of glass ceramics or of lead crystal and stemware),17382,15256,9157,10134,11359,11071,10802,15300,7952,10284
391721,"Rigid tubes, pipes and hoses, of polymers of ethylene",2288,4245,5200,18090,25918,18574,41357,14060,18897,10284
292390,Quaternary ammonium salts and hydroxides (excluding choline and its salts),15342,14235,6912,10289,6666,8888,19060,18894,13014,10283
90832,"Cardamoms, crushed or ground",871,2033,1661,3288,22918,59107,53998,68630,58904,10271
691190,"Household and toilet articles, of porcelain or china (excluding tableware and kitchenware, ...",7673,9273,15075,18780,19614,23097,19506,18418,9757,10268
