Code,Product label,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021
210120,"Extracts, essences and concentrates, of tea or mate, and preparations with a basis of these ...",21913,26737,20771,17443,15627,27694,31484,23268,24695,32366
281119,"Inorganic acids (excluding hydrogen chloride """"hydrochloric acid"""", chlorosulphuric acid, ...""",31665,21386,22677,20763,23439,24666,29309,31580,29031,32256
350699,"Glues, prepared, and other prepared adhesives, n.e.s.",19493,18820,15024,15954,23994,31031,33586,34775,34513,32189
381210,Prepared rubber accelerators,19254,28439,33970,27700,28070,34173,33136,28454,21802,32131
701399,"Glassware of a kind used for toilet, office, indoor decoration or similar purposes (excluding ...",15927,17094,21653,21515,19231,20969,21793,23702,24317,32124
290721,Resorcinol and its salts,5463,5137,5175,5484,20826,23093,28650,34018,46292,32086
721710,"Wire of iron or non-alloy steel, in coils, not plated or coated, whether or not polished (excluding ...",28758,34305,29480,21237,20385,22026,19688,19397,18350,32060
721891,"Semi-finished products of stainless steel, of rectangular """"other than square"""" cross-section""""",49383,52161,46350,17407,21802,20425,25197,17415,26079,32025
600410,"Knitted or crocheted fabrics, of a width of > 30 cm, containing >= 5% by weight elastomeric ...""",22616,24085,23722,22900,23553,19741,23732,26640,23370,32009
200799,"Jams, jellies, marmalades, pur?es or pastes of fruit, obtained by cooking, whether or not containing ...",15953,19936,22350,22305,23054,22869,24328,23487,26858,31989
441875,"Flooring panels, multilayer, assembled, of wood other than bamboo (excl. for mosaic floors)",0,0,0,0,0,18527,16251,22818,27181,31951
262030,"Slag, ash and residues containing mainly copper",7187,9392,8219,6262,4466,8103,7883,14075,21368,31941
701931,Mats of irregularly laminated glass fibres,16726,22805,20497,19187,14997,13810,17962,25941,31510,31884
290729,"Polyphenols and phenol-alcohols (excluding resorcinol and hydroquinone """"quinol"""" and their ...""",21267,27044,26215,24993,24212,24666,25600,27197,23344,31877
630140,"Blankets and travelling rugs of synthetic fibres (excluding electric, table covers, bedspreads ...",13086,18366,18566,18960,23261,24136,21523,21194,21807,31832
200290,"Tomatoes, prepared or preserved otherwise than by vinegar or acetic acid (excluding whole or ...",27945,28861,36448,33317,28342,28989,29234,28693,25361,31793
846140,"Gear cutting, gear grinding or gear finishing machines, for working metals, metal carbides ...",63097,84185,58041,54022,54261,48751,32339,41049,31788,31791
250810,Bentonite,22960,24353,29320,28292,26271,21527,24128,25056,26755,31767
920590,Wind musical instruments (excluding brass-wind instruments),44167,42043,45280,46287,44373,44483,43845,47029,33539,31704
846722,"Saws for working in the hand, with self-contained electric motor",13330,14186,18451,19243,20942,22821,24371,20046,24240,31655
330730,Perfumed bath salts and other bath and shower preparations,15361,16165,15697,15349,16513,18892,20927,20973,21461,31627
821300,"Scissors, tailors' shears and similar shears, and blades therefor, of base metal (excluding ...",14154,14750,15704,16587,21001,22304,24764,23944,26202,31605
340111,"Soap and organic surface-active products and preparations, in the form of bars, cakes, moulded ...",21822,20423,24489,24350,25472,25637,25850,26042,22345,31547
845590,"Parts of metal-rolling mills, n.e.s.",109863,120314,22441,62984,34839,26891,32277,31065,82811,31496
610711,"Men's or boys' underpants and briefs of cotton, knitted or crocheted",26072,29158,28641,33588,28345,24737,26877,29540,28122,31456
846490,"Machine tools for working stones, concrete, asbestos cement or similar mineral substances or ...",13333,11709,7752,10898,9453,14192,13993,8133,10792,31442
620821,"Women's or girls' nightdresses and pyjamas of cotton (excluding knitted or crocheted, vests ...",4084,7647,4788,6356,5013,8239,13813,15146,17415,31384
481910,"Cartons, boxes and cases, of corrugated paper or paperboard",15448,15081,15734,15875,17828,19203,23070,23489,23826,31381
680421,"Millstones, grindstones, grinding wheels and the like, without frameworks, for sharpening, ...",50454,37356,32711,29970,32670,32938,35968,37586,30592,31351
290220,Benzene,122215,75204,66416,19818,19449,15214,36119,15492,30973,31343
293719,"Polypeptide hormones, protein hormones and glycoprotein hormones, their derivatives and structural ...",1609,1489,2161,2967,4189,8768,11929,16522,21966,31324
830120,"Locks used for motor vehicles, of base metal",21440,25633,23399,33704,36681,33381,38776,30985,28313,31308
380610,Rosin and resin acids,49125,60632,64007,47837,39558,38069,32979,22191,24936,31217
292221,Aminohydroxynaphthalenesulphonic acids and their salts,16026,30418,56136,39489,23093,23905,32666,32080,24224,31205
760820,Tubes and pipes of aluminium alloys (excluding hollow profiles),22197,23974,27493,24837,22323,23111,22940,30691,31559,31168
852290,Parts and accessories suitable for use solely or principally with sound reproducing and recording ...,92340,90426,94239,74519,59672,39048,27731,26524,20913,31160
621710,"Made-up clothing accessories, of all types of textile materials, n.e.s. (excluding knitted ...",12401,14276,15532,14853,14585,17314,19393,21648,26178,31123
380894,"Disinfectants, put up in forms or packings for retail sale or as preparations or articles (excl. ...",10317,9312,11894,12324,14197,15559,17075,16979,26253,31098
900490,"Spectacles, goggles and the like, corrective, protective or other (excluding spectacles for ...",58630,39759,31149,26668,22642,24911,32452,45452,40674,31052
440323,"Fir """"Abies spp."""" and spruce """"Picea spp."""" in the rough, of which the smallest cross-sectional ...""",0,0,0,0,0,15357,10052,18456,22924,31044
853210,"Fixed capacitors designed for use in 50/60 Hz circuits and having a reactive power-handling ...""",10182,15145,12649,16480,11256,33308,17839,24576,20793,30999
843110,"Parts of pulley tackles and hoists (other than skip hoists), winches, capstans and jacks, n.e.s.",52936,50317,69150,97492,68541,30310,30714,34479,39217,30998
291829,"Carboxylic acids with phenol function but without other oxygen function, their anhydrides, ...",27600,25474,24208,20795,22043,22238,28988,25846,25447,30952
441012,"Oriented strand board """"OSB"""", of wood""""",21869,26422,29361,28754,37479,43827,41529,24267,23041,30948
853931,"Discharge lamps, fluorescent, hot cathode",91487,95874,83224,89821,81594,71006,56552,43408,34005,30925
551219,"Woven fabrics containing >= 85% polyester staple fibres by weight, dyed, made of yarn of different ...",12532,12117,13957,15271,22013,20813,21003,16173,15208,30872
903084,"Instruments and apparatus for measuring or checking electrical quantities, with recording device ...",65045,66278,85265,48887,33888,45964,30492,48388,28563,30842
870891,"Radiators and parts thereof, for tractors, motor vehicles for the transport of ten or more ...",18166,15632,15951,22261,21850,26631,32962,27619,21820,30822
851718,Telephone sets (excluding line telephone sets with cordless handsets and telephones for cellular ...,59769,46193,42742,36575,37190,33580,28377,32015,30604,30820
700319,"Cast glass and rolled glass, in non-wired sheets, not otherwise worked (excluding glass coloured ...""",18596,14399,50077,18793,28052,23584,15460,18090,21895,30741
291734,"Esters of orthophthalic acid (excluding dioctyl, dinonyl or didecyl orthophthalates)",29694,25444,28346,24078,21281,29350,29589,15361,16066,30623
292241,Lysine and its esters; salts thereof,28616,25737,27135,25613,21565,23957,23141,22469,21839,30562
902410,Machines and appliances for testing metals,33436,50246,35681,41527,35467,42893,37611,31540,36615,30556
400110,"Natural rubber latex, whether or not prevulcanised",70143,63549,49360,39744,37506,45830,30239,27161,24786,30474
392063,"Plates, sheets, film, foil and strip, of non-cellular unsaturated polyesters, not reinforced, ...""",7060,8569,11262,17478,41746,42734,38499,34280,34678,30469
852869,"Projectors, not incorporating television reception apparatus (excluding of a kind solely or ...",112883,104445,124932,94662,100368,108665,117225,90570,37165,30463
843850,Machinery for the industrial preparation of meat or poultry (excluding cooking and other heating ...,61805,26595,29801,28836,19548,57551,59600,49730,52997,30435
190532,Waffles and wafers,12012,15766,28788,28340,30594,36813,30657,30984,30814,30426
848060,"Moulds for mineral materials (excluding moulds of graphite or other carbons, ceramic or glass ...",2148,4361,6178,5422,8098,23771,15927,10827,8073,30327
240399,"Chewing tobacco, snuff and other manufactured tobacco and manufactured tobacco substitutes, ...""",21352,32687,31755,33396,35834,71121,159411,37444,31703,30292
890400,Tugs and pusher craft,5300,17177,6232,22554,11522,39101,7338,4300,1545,30287
110819,"Starch (excluding wheat, maize, potato and manioc)",34542,27934,29670,32559,29195,31388,28812,28166,26887,30245
730630,"Tubes, pipes and hollow profiles, welded, of circular cross-section, of iron or non-alloy steel ...",19028,27704,37457,21157,22065,24130,22362,24917,19285,30234
902000,Breathing appliances and gas masks (excluding protective masks having neither mechanical parts ...,18419,22231,19668,28890,41857,36989,39472,32594,37557,30203
391590,"Waste, parings and scrap of plastics (excluding that of polymers of ethylene, styrene and vinyl ...",18827,14371,15664,13344,9760,14717,43964,41506,26972,30131
200190,"Vegetables, fruit, nuts and other edible parts of plants, prepared or preserved by vinegar ...",13641,14658,16473,19068,21707,23316,24766,23853,26183,30087
820320,"Pliers, incl. cutting pliers, pincers and tweezers for non-medical use and similar hand tools, ...",15776,17969,20436,21946,23213,25291,23864,24736,25369,30001
853921,Tungsten halogen filament lamps (excluding sealed beam lamp units),55897,61760,61026,49014,50469,49009,41685,34980,29025,29927
200551,"Shelled beans """"Vigna spp., Phaseolus spp."""", prepared or preserved otherwise than by vinegar ...""",13584,12289,13985,11083,13515,14848,17138,21958,22162,29873
330690,"Preparations for oral or dental hygiene, incl. denture fixative pastes and powders (excluding ...""",11926,13284,19870,21068,26937,28069,31474,29562,36234,29782
950510,"Christmas articles (excluding candles and electric lighting sets, natural Christmas trees and ...",9588,11345,12413,12627,14564,15157,18288,16836,16957,29641
810590,"Articles of cobalt, n.e.s.",18580,19679,19061,23989,20455,24136,26320,25967,25208,29574
170211,"Lactose in solid form and lactose syrup, not containing added flavouring or colouring matter, ...",28678,22952,23630,19459,22770,23417,20449,25754,27456,29568
620690,"Women's or girls' blouses, shirts and shirt-blouses of textile materials (excluding of silk, ...",13066,14124,13932,19553,21139,22178,26561,25767,25422,29525
732090,"Springs and leaves for springs, of iron or steel, incl. flat spiral springs (excluding helical ...",24634,23496,25443,22184,22732,24990,25355,20702,23022,29513
846024,"Grinding machines for finishing metal, numerically controlled (excl. flat-surface, cylindrical ...",0,0,0,0,0,44108,46224,34833,26513,29507
630900,"Worn clothing and clothing accessories, blankets and travelling rugs, household linen and articles ...",49792,35317,32478,30773,31003,29275,32067,35404,32072,29403
721621,"L sections of iron or non-alloy steel, not further worked than hot-rolled, hot-drawn or extruded, ...",38763,28213,31994,40377,28332,32692,38433,29376,22881,29393
240319,"Smoking tobacco, whether or not containing tobacco substitutes in any proportion (excluding ...",66193,26935,66067,45686,50016,51359,44282,31257,28781,29364
841320,Hand pumps for liquids (excluding those of subheading 8413.11 and 8413.19),3422,3316,3404,3771,5049,5712,9051,32739,58021,29269
847910,"Machinery for public works, building or the like, n.e.s.",22284,16230,33205,9196,34998,44560,29850,28546,18822,29260
320740,"Glass frit and other glass in the form of powder, granules or flakes",55884,43673,33136,30449,35371,31178,26861,24462,26919,29194
847290,"Office machines, n.e.s.",45334,34783,37121,28469,39350,29264,30193,37861,26770,29132
850132,DC motors and DC generators of an output > 750 W but <= 75 kW (excl. photovoltaic generators),13198,12469,20855,11690,39103,36199,32816,30939,19270,29132
160420,Prepared or preserved fish (excluding whole or in pieces),14862,16640,15754,17616,18738,23293,28762,29461,26367,29120
842539,"Winches and capstans, non-powered by electric motor",170640,178316,138582,112994,63789,39028,25911,22360,30557,29104
842833,"Continuous-action elevators and conveyors for goods or materials, belt type (excluding those ...",35453,43911,34618,87333,42295,21542,58334,116947,35526,29079
621142,"Women's or girls' tracksuits and other garments, n.e.s. of cotton (excluding knitted or crocheted)",40330,29491,27026,26504,27308,26523,26333,27585,22018,29076
540331,"Yarn of viscose rayon filament, incl. monofilament of < 67 decitex, single, untwisted or with ...",55633,51535,53525,43401,34347,39875,44122,35701,26918,29009
842410,"Fire extinguishers, whether or not charged",31409,34914,38599,66938,42785,38364,46250,34536,28613,28975
840721,Spark-ignition outboard motors for marine propulsion,24415,24367,22668,30815,31094,36872,33049,33353,28815,28966
620449,"Women's or girls' dresses of textile materials (excluding of wool, fine animal hair, cotton ...",19325,18341,20147,19403,20100,22019,25200,26531,25819,28964
610892,"Women's or girls' n?glig?s, bathrobes, dressing gowns, housejackets and similar articles of ...",7449,9868,10284,19673,10868,14505,18317,19433,24952,28909
400231,"Isobutylene isoprene rubber """"IIR"""", in primary forms or in plates, sheets or strip""""",61057,68129,50305,32598,27145,31265,27303,24597,19863,28908
854411,"Winding wire for electrical purposes, of copper, insulated",49006,35602,43974,24788,24989,27114,24608,22957,19319,28858
680530,"Natural or artificial abrasive powder or grain, on a base of materials other than woven textile ...",28348,19981,20316,17946,20661,22476,23082,22773,25183,28854
110900,"Wheat gluten, whether or not dried",6426,7569,9571,9429,16559,18837,23859,24648,25457,28834
293420,"Heterocyclic compounds containing in the structure a benzothiazole ring-system, whether or ...",27581,24365,30752,22007,22906,28140,33377,32080,22033,28811
740329,"Copper alloys unwrought (excluding copper-zinc base alloys """"brass"""", copper-zinc base alloys ...""",58595,21445,34788,28178,7562,19769,29123,25119,25823,28789
482010,"Registers, account books, notebooks, order books, receipt books, letter pads, memorandum pads, ...",10847,12697,15739,17328,20349,20190,24861,25720,23674,28758
270300,"Peat, incl. peat litter, whether or not agglomerated",14872,16629,17781,16468,14333,16068,14515,13693,18879,28756
846150,"Sawing or cutting-off machines, for working metals, metal carbides or cermets (excluding machines ...",35688,35002,38620,40196,34261,35376,34610,26469,22657,28734
846390,"Machine tools for working metal, sintered metal carbides or cermets, without removing metal ...",20217,20213,14308,21814,27890,27309,22322,14053,16054,28724
854130,"Thyristors, diacs and triacs (excluding photosensitive semiconductor devices)",30366,31525,27402,22980,23021,25439,41224,21581,20586,28673
160300,"Extracts and juices of meat, fish or crustaceans, molluscs and other aquatic invertebrates",14149,14778,14947,13244,16537,18817,22201,21543,23879,28667
160249,"Prepared or preserved meat and offal of swine, incl. mixtures (excluding hams, shoulders and ...",17182,20227,19040,22455,23128,22058,26743,33741,30579,28589
330190,"Extracted oleoresins; concentrates of essential oils in fats, fixed oils, waxes and the like, ...",18180,17582,21450,21585,26512,31787,25428,21486,26958,28522
550921,Single yarn containing >= 85% polyester staple fibres by weight (excluding sewing thread and ...,73537,68940,61327,45888,50179,38567,45838,27253,20541,28522
391290,"Cellulose and chemical derivatives thereof, n.e.s., in primary forms (excluding cellulose acetates, ...",19312,22612,22013,22892,24836,24429,25238,28015,28424,28475
850819,"Vacuum cleaners, incl. dry cleaners and wet vacuum cleaners, with self-contained electric motor ...",29676,28068,24603,30998,25942,42045,44961,25024,38344,28473
750512,"Bars, rods, profiles and wire, of nickel alloys, n.e.s. (excluding electrically insulated products)",59912,46977,52884,43383,40073,40876,35916,41753,37423,28344
290270,Cumene,141217,153455,131686,70693,23733,14759,26730,13522,9752,28329
940560,"Illuminated signs, illuminated nameplates and the like, with a permanently fixed light source",20515,22182,30490,36006,35787,44462,46593,37034,25364,28313
262029,"Slag, ash and residues containing mainly lead (excluding leaded gasoline sludges and leaded ...",2636,2317,1843,4077,5905,3926,2206,2985,6007,28291
401039,"Transmission belts or belting, of vulcanised rubber (excluding endless transmission belts ...""",26042,22116,20341,18044,18217,20451,20674,21351,20995,28279
470200,"Chemical wood pulp, dissolving grades",27735,24598,22521,23308,26942,33731,39251,40577,23687,28235
284610,Cerium compounds,34822,19571,16212,16962,18319,14435,21716,26888,32921,28171
281213,Phosphorus trichloride,0,0,0,0,0,12548,14031,13117,15271,28144
400249,"Chloroprene """"chlorobutadiene rubber, CR"""", in primary forms or in plates, sheets or strip ...""",44217,39748,37160,35529,33350,34068,35021,29987,24062,28137
391733,"Flexible tubes, pipes and hoses of plastics, not reinforced or otherwise combined with other ...",7265,6344,5183,5845,6449,10937,17762,13690,20442,28118
853941,Arc lamps,28800,33349,41493,42363,38326,31565,28847,23361,23362,28102
720852,"Flat-rolled products of iron or non-alloy steel, of a width of >= 600 mm, not in coils, simply ...",34031,45538,47205,32740,30783,18313,28724,48119,11691,28074
940370,"Furniture of plastics (excluding medical, dental, surgical or veterinary, and seats)",11075,11643,14526,18137,19390,19438,18771,18366,21992,28067
701790,"Laboratory, hygienic or pharmaceutical glassware, whether or not graduated or calibrated (excluding ...",14816,18170,13277,13696,18947,22208,21356,26126,28142,28047
480592,"Paper and paperboard, uncoated, in rolls of a width > 36 cm or in square or rectangular sheets ...",11709,9264,11960,10068,13291,10044,18892,27903,21325,28015
340120,"Soap in the form of flakes, granules, powder, paste or in aqueous solution",33913,32270,37347,30328,30348,33349,26897,22994,21813,27997
871500,"Baby carriages and parts thereof, n.e.s.",58862,53472,47688,48986,47136,42869,37670,38783,24639,27961
720826,"Flat-rolled products of iron or non-alloy steel, of a width of >= 600 mm, in coils, simply ...",12228,20698,20132,19653,18257,29973,12296,5633,14520,27889
630493,"Articles for interior furnishing, of synthetic fibres (excluding knitted or crocheted, blankets ...",5169,7931,12580,10466,9341,10699,15060,12083,15833,27877
282760,Iodides and iodide oxides (excluding inorganic or organic compounds of mercury),41337,42742,40148,30713,28714,25217,26861,22527,27224,27859
290529,Unsaturated monohydric acyclic alcohols (excluding acyclic terpene alcohols),2583,3367,6875,4729,5813,11007,18985,20173,19958,27842
970200,"Original engravings, prints and lithographs",2488,1898,4892,2868,6266,4887,5179,4752,9721,27807
961610,"Scent sprays and similar toilet sprays, and mounts and heads therefor",27102,26239,21072,20883,22089,21597,22243,25421,47768,27681
401511,"Surgical gloves, of vulcanised rubber (excluding fingerstalls)",17479,19483,19928,17770,15726,18970,21629,20120,25735,27673
390710,"Polyacetals, in primary forms",23348,21224,24430,24947,24953,25089,25140,38943,25397,27665
850239,Generating sets (excluding wind-powered and powered by spark-ignition internal combustion piston ...,184158,141128,189994,134723,142595,90088,17524,22158,50289,27641
810199,"Articles of tungsten, n.e.s.",26304,20981,22465,22414,18267,21660,23664,18444,20193,27567
711790,"Imitation jewellery (excluding jewellery, of base metal, whether or not clad with silver, gold ...",10355,13012,15229,16197,15270,16896,17037,16389,17838,27546
732510,"Articles of non-malleable cast iron, n.e.s.",3490,2725,4087,5235,12843,15144,22814,24439,21248,27512
730840,"Equipment for scaffolding, shuttering, propping or pit-propping (excluding composite sheetpiling ...",15814,22895,40659,19206,25889,26068,29577,30383,17798,27446
480452,"Kraft paper and paperboard, uncoated, in rolls of a width > 36 cm or in square or rectangular ...",2789,2367,5025,3727,7135,11983,16025,18504,20781,27392
611710,"Shawls, scarves, mufflers, mantillas, veils and the like, knitted or crocheted",21863,22482,20747,20097,19738,20931,25334,24774,23065,27384
930591,"Parts and accessories of military weapons of heading 9301, n.e.s.",21002,37298,15084,21278,50771,2846,8352,19203,21086,27352
851640,Electric smoothing irons,12729,25482,16683,21166,24170,33008,35287,44086,35382,27337
390210,"Polypropylene, in primary forms",28050,40330,31036,26879,21831,26904,28924,28731,21002,27324
620590,"Men's or boys' shirts of textile materials (excluding of cotton or man-made fibres, knitted ...",27453,22569,21041,30883,32339,33709,33423,31550,26494,27324
610443,"Women's or girls' dresses of synthetic fibres, knitted or crocheted (excluding petticoats)",14014,16489,18817,21892,21824,23802,23691,25916,22858,27197
293213,Furfuryl alcohol and tetrahydrofurfuryl alcohol,42801,38332,40138,32445,23754,34236,35470,20902,15922,27183
400921,"Tubes, pipes and hoses, of vulcanised rubber (excluding hard rubber), reinforced or otherwise ...",23273,24894,20972,16794,16170,23153,25508,18397,17597,27177
380893,"Herbicides, anti-sprouting products and plant-growth regulators, put up in forms or packings ...",21846,27800,22848,18956,24948,27839,32714,20961,18442,27153
844110,"Cutting machines for making up paper pulp, paper or paperboard (excluding bookbinding machinery ...",6396,11791,16201,13940,13827,22153,22047,14753,14970,27086
380690,"Derivatives of rosin, incl. salts of rosin adducts, and of resin acids, light and heavy resin ...""",13494,16257,19067,17431,19700,22746,23139,20577,23201,26930
821210,Non-electric razors of base metal,25973,30660,26068,28244,36500,32036,33099,37149,30470,26925
290712,Cresols and their salts,27308,23960,27354,24282,15974,16596,22979,22624,13960,26895
843890,"Parts of machinery for the industrial preparation or manufacture of food or drink, n.e.s.",17013,20116,36499,22983,28041,23480,28402,39929,26456,26876
846789,"Tools for working in the hand, hydraulic or with self-contained non-electric motor (excluding ...",31504,28468,35992,29167,30623,35135,30290,24815,28361,26873
570330,"Carpets and other floor coverings, of man-made textile materials, tufted """"needle punched"""", ...""",6140,6723,7480,9688,12751,14186,14926,15233,17772,26823
440839,"Sheets for veneering, incl. those obtained by slicing laminated wood, for plywood or for other ...",25473,18139,20620,16516,16628,8739,13475,17234,15812,26799
731814,"Self-tapping screws, of iron or steel (excl. wood screws)",3204,2881,3221,3595,10138,12443,15223,16065,16977,26722
283539,"Polyphosphates, whether or not chemically defined (excluding sodium triphosphate """"sodium ...""",17011,17252,19117,21740,23581,18222,18037,20712,18542,26607
854419,"Winding wire for electrical purposes, of material other than copper, insulated",26048,28613,27734,24468,18268,21734,21298,17534,20213,26568
820411,"Hand-operated spanners and wrenches, incl. torque meter wrenches, of base metal, non-adjustable",18613,18312,20364,20926,19704,23097,22282,21518,22328,26538
430110,"Raw furskins of mink, whole, with or without heads, tails or paws",142223,100676,99808,104358,82616,87324,85456,45963,18332,26517
721190,"Flat-rolled products of iron or non-alloy steel, of a width of < 600 mm, hot-rolled or cold-rolled ...""",18869,17468,14692,13941,9678,10866,10976,12320,13890,26487
90411,"Pepper of the genus Piper, neither crushed nor ground",29987,28801,38852,48945,42972,35953,20388,18829,19265,26448
842430,"Steam or sand blasting machines and similar jet projecting machines, incl. water cleaning appliances ...",36166,20258,23355,15888,22648,21143,18167,22931,24627,26416
902110,Orthopaedic or fracture appliances,3896,4277,5856,9852,12157,15203,19110,20725,21444,26345
392051,"Plates, sheets, film, foil and strip, of non-cellular poly""""methyl methacrylate"""", not reinforced, ...""",105667,80027,58717,57025,40666,30795,33172,23190,24092,26333
480257,"Uncoated paper and paperboard, of a kind used for writing, printing or other graphic purposes, ...",15604,20342,24630,24948,23015,23752,27290,24791,21415,26331
390311,"Expansible polystyrene, in primary forms",2607,2324,9689,12642,15887,61029,71109,42230,32710,26324
851850,Electric sound amplifier sets,23583,24246,27330,29235,63872,20993,27661,20144,27086,26213
720211,"Ferro-manganese, containing by weight > 2% of carbon",23541,7322,7683,4498,6766,1727,29742,20779,6513,26207
841582,"Air conditioning machines incorporating a refrigerating unit but without a valve for reversal ...""",12037,9667,30238,50350,29720,20022,39168,46302,30616,26065
842940,Self-propelled tamping machines and roadrollers,12908,8948,12594,7380,13463,16554,16064,17715,22740,26042
291570,"Palmitic acid, stearic acid, their salts and esters",18594,16426,16341,15657,14715,14336,19269,19002,19258,26011
290410,"Derivatives of hydrocarbons containing only sulpho groups, their salts and ethyl esters",15528,16284,18872,18675,22498,22214,26191,25054,22269,25969
210220,Inactive yeasts; other dead single-cell micro-organisms (excluding packaged as medicaments),7592,8102,10874,14597,17446,16484,17787,18929,20407,25960
810419,"Unwrought magnesium, containing < 99,8% by weight of magnesium",32403,40882,25465,20329,18092,17962,17499,19425,16307,25958
290611,Menthol,13846,12035,11823,12091,15290,18561,25984,29532,26968,25943
901190,"Parts and accessories for compound optical microscopes, n.e.s.",23903,23929,20018,21833,18550,22859,23294,22192,20679,25912
730711,Tube or pipe fittings of non-malleable cast iron,1388,1468,947,2234,7537,12820,16426,22718,20612,25894
851521,Fully or partly automatic machines for resistance welding of metals,27078,29606,43759,42864,29470,33409,27369,28584,29858,25805
681019,"Tiles, flagstones, bricks and similar articles, of cement, concrete or artificial stone (excluding ...",12775,12092,16519,16957,20960,18265,20167,28177,16354,25790
720291,Ferro-titanium and ferro-silico-titanium,11507,12949,21359,19077,12975,17609,19776,13528,9055,25778
291719,"Acyclic polycarboxylic acids, their anhydrides, halides, peroxides, peroxyacids and their halogenated, ...",21178,19638,21174,22260,22906,20121,19899,20710,20977,25773
252620,"Natural steatite and talc, crushed or powdered",26325,26283,25657,24376,24301,24698,22654,26431,21901,25760
721230,"Flat-rolled products of iron or non-alloy steel, of a width of < 600 mm, hot-rolled or cold-rolled ...""",937,14674,34938,32850,32759,37021,11902,7298,5749,25738
611596,"Full-length or knee-length stockings, socks and other hosiery, incl. footwear without applied ...",11174,14524,20433,18253,19523,23660,24105,25349,22473,25679
90122,"Roasted, decaffeinated coffee",2462,3271,2547,2499,3796,5453,8404,11908,18867,25661
847890,"Parts of machinery for preparing or making up tobacco, n.e.s.",9838,10052,16595,11219,49190,81035,102059,49598,26814,25542
621600,"Gloves, mittens and mitts, of all types of textile materials (excluding knitted or crocheted ...",25758,27042,25960,26590,24441,23228,27575,23477,21803,25534
271114,"Ethylene, propylene, butylene and butadiene, liquefied (excluding ethylene of a purity of >= ...",21376,25230,31276,17817,27610,35441,51607,34758,27254,25522
670290,"Artificial flowers, foliage and fruit and parts thereof, and articles made of artificial flowers, ...",11213,10716,12796,15475,14004,15080,17089,19483,16844,25332
670419,"False beards, eyebrows and eyelashes, switches and the like, of synthetic textile materials ...",21015,23386,25025,31008,34021,36235,37334,30832,23439,25321
740610,"Copper powders, of non-lamellar structure (excluding grains of copper)",27264,28114,25424,21625,18030,20785,26138,25385,21344,25261
720299,"Ferro-alloys (excluding ferro-manganese, ferro-silicon, ferro-silico-manganese, ferro-chromium, ...",34791,26896,25832,20685,16333,18470,21175,19821,17443,25229
950669,"Balls (excluding inflatable, tennis balls, golf balls, and table-tennis balls)",21383,26202,29507,27624,29549,33071,34793,37608,22616,25194
390591,"Copolymers of vinyl, in primary forms (excluding vinyl chloride-vinyl acetate copolymers and ...",7552,11595,11766,11962,12391,16876,19479,22546,22197,25186
846711,"Tools for working in the hand, pneumatic, rotary type, incl. combined rotary-percussion",39133,34617,35741,33981,32661,30104,27945,25570,23571,25134
851230,Electrical sound signalling equipment for cycles or motor vehicles,36982,38176,38151,34887,32095,32867,29881,25849,20500,25086
290389,"Halogenated derivatives of cyclanic, cyclenic or cycloterpenic hydrocarbons (excluding 1,2,3,4,5,6-Hexachlorocyclohexane ...""",30852,26411,24106,22443,26567,21547,25963,23268,28489,25046
80540,Fresh or dried grapefruit,13749,14396,23554,30008,30031,31395,30374,25922,25423,25036
720827,"Flat-rolled products of iron or non-alloy steel, of a width of >= 600 mm, in coils, simply ...",28031,43372,59631,107762,112798,120224,8263,25015,5556,24995
271220,"Paraffin wax containing < 0,75% by weight of oil",34926,32846,31355,28155,23911,25324,27536,22261,19508,24974
845891,"Lathes, incl. turning centres, for removing metal, numerically controlled (excluding horizontal ...",24809,25554,29977,39750,32770,30763,23271,17644,14187,24937
870590,Special purpose motor vehicles (other than those principally designed for the transport of ...,10583,12468,24134,18198,25597,30593,22388,17815,13641,24913
200911,"Frozen orange juice, unfermented, whether or not containing added sugar or other sweetening ...",67483,50753,21545,30478,26123,48170,42120,35085,27145,24838
731512,Articulated link chain of iron or steel (excluding roller chain),17594,17044,23838,17312,14624,17971,16715,18958,17306,24796
551511,"Woven fabrics containing predominantly, but < 85% polyester staple fibres by weight, mixed ...",10136,8474,11226,12466,12599,16177,17131,17692,17296,24767
360100,Propellent powders,11698,15126,16594,15046,21033,10179,7850,5478,15114,24748
480519,"Fluting paper, uncoated, in rolls of a width > 36 cm or in square or rectangular sheets with ...",287,53,49,21,428,64,3454,351,1260,24681
960820,Felt-tipped and other porous-tipped pens and markers,9826,12437,13012,13143,17625,18440,17695,20327,20066,24676
290941,"2,2'-Oxydiethanol """"diethylene glycol, digol""""""""",4934,8068,8500,8581,12347,16783,20664,15215,13703,24675
292320,"Lecithins and other phosphoaminolipids, whether or not chemically defined",17154,13887,19133,17711,20915,20499,24754,23022,20894,24672
440810,"Sheets for veneering, incl. those obtained by slicing laminated wood, for coniferous plywood ...",16828,19927,21534,20954,21451,21775,15368,15051,28065,24661
846023,"Cylindrical grinding machines for finishing metal, numerically controlled (excl. gear finishing ...",0,0,0,0,0,12134,21420,22313,13858,24620
961590,"Hairpins, curling pins, curling grips, hair-curlers and the like, and parts thereof, n.e.s. ...",8252,9302,9854,9807,10596,12336,13044,17400,14722,24590
