Code,Product label,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021
960719,Slide fasteners (excluding fitted with chain scoops of base metal),168378,167794,147696,139566,129504,122665,118114,101153,79786,87385
300590,"Wadding, gauze, bandages and the like, e.g. dressings, adhesive plasters, poultices, impregnated ...",26227,29940,32601,42058,44581,60972,68597,87601,74433,87367
847759,Machinery for moulding or otherwise forming products from rubber or plastics (excluding injection-moulding ...,173959,152147,139478,154463,132175,133322,163487,158981,112242,87340
850140,"AC motors, single-phase, of an output > 37,5 W",176781,158604,162777,124840,110930,116582,103582,72710,80206,87160
271290,"Paraffin wax, microcrystalline petroleum wax, slack wax, ozokerite, lignite wax, peat wax, ...",70991,74015,93911,97287,100284,120503,112679,105439,86389,87045
390461,"Polytetrafluoroethylene, in primary forms",66955,75243,80942,70690,77211,77770,79239,74300,79936,86846
530130,"Flax tow and waste, incl. yarn waste and garnetted stock",31948,32009,42417,78043,46559,51126,90246,81426,66255,86718
750522,Wire of nickel alloys (excluding electrically insulated products),30058,37509,44249,34107,37831,46447,59726,95758,94072,86705
290290,"Cyclic hydrocarbons (excluding cyclanes, cyclenes, benzene, toluene, xylenes, styrene, ethylbenzene ...",101872,104153,85418,61569,88675,99566,140946,115005,91405,86562
871491,"Frames and forks, and parts thereof, for cycles, n.e.s. (excluding for motorcycles)",41597,43258,59477,61320,59574,63041,57216,53324,60025,86492
292121,Ethylenediamine and its salts,86341,67882,78314,70178,39611,49096,61858,47229,54551,86417
710692,"Silver, incl. silver plated with gold or platinum, semi-manufactured",172438,129379,104319,87285,86157,101945,99771,71105,69510,86352
843390,"Parts of harvesting machinery, threshing machinery, mowers and machines for cleaning, sorting ...",88532,106255,69322,79220,84980,92527,82316,113883,80411,86190
850720,Lead acid accumulators (excluding spent and starter batteries),92279,108552,114618,108029,114948,142121,164330,138422,96672,86105
292130,"Cyclanic, cyclenic or cycloterpenic mono- or polyamines, and their derivatives; salts thereof",59720,57709,57156,42528,42709,43381,48036,81154,94886,85910
400921,"Tubes, pipes and hoses, of vulcanised rubber (excluding hard rubber), reinforced or otherwise ...",76285,84099,77178,60096,61696,73203,94247,83993,82235,85802
520612,"Single cotton yarn containing predominantly, but < 85% cotton by weight, of uncombed fibres ...""",66422,79469,65865,73634,58294,68024,83516,68304,58551,85761
80521,Fresh or dried mandarins incl. tangerines and satsumas (excl. clementines),0,0,0,0,0,61534,66146,106349,69688,85717
290517,"Dodecan-1-ol """"lauryl alcohol"""", hexadecan-1-ol """"cetyl alcohol"""" and octadecan-1-ol """"stearyl ...""",45839,44809,55764,41158,43846,60540,69156,63898,57839,85516
960321,"Tooth brushes, incl. dental-plate brushes",23340,29518,36877,46275,54525,63055,80017,95948,93278,85405
470710,"Recovered """"waste and scrap"""" paper or paperboard of unbleached kraft paper, corrugated paper ...""",3716452,3551419,3190440,3156114,3059398,3692322,3246219,1559229,942075,85388
481141,"Self-adhesive paper and paperboard, surface-coloured, surface-decorated or printed, in rolls ...",168219,134891,123877,105024,99577,101956,99909,91243,84396,85369
293621,"Vitamins A and their derivatives, used primarily as vitamins",21682,17987,27337,18636,39641,35802,107718,72361,92551,85124
843810,"Bakery machinery and machinery for the industrial preparation or manufacture of macaroni, spaghetti ...",84026,96770,88689,71174,71644,84728,85968,75464,83613,84883
300213,"Immunological products, unmixed, not put up in measured doses or in forms or packings for retail ...",0,0,0,0,0,1389,3074,7010,69570,84753
640291,"Footwear covering the ankle, with outer soles and uppers of rubber or plastics (excluding waterproof ...",8762,14045,18803,38187,27939,29000,41661,79069,129962,84697
730650,"Tubes, pipes and hollow profiles, welded, of circular cross-section, of alloy steel other than ...",71636,51804,71799,57954,60664,73221,74888,75296,77054,84164
901190,"Parts and accessories for compound optical microscopes, n.e.s.",24817,29860,28227,34345,46736,54318,54241,60630,54518,83978
848041,Injection or compression-type moulds for metal or metal carbides (excluding moulds of graphite ...,202005,211153,207944,189315,176132,135864,157880,134677,93770,83773
853810,"Boards, panels, consoles, desks, cabinets and other bases for the goods of heading 8537, not ...",85307,109284,122390,126108,110275,99702,116478,84338,76301,83730
640610,Uppers and parts thereof (excluding stiffeners and general parts made of asbestos),43213,50853,67242,75942,130399,171678,184500,207028,118549,83524
290719,"Monophenols (excluding phenol """"hydroxybenzene"""" and its salts, cresols and their salts, octylphenol, ...""",62285,78013,89565,79397,63453,82371,110855,88772,110887,83496
940490,"Articles of bedding and similar furnishing, fitted with springs or stuffed or internally filled ...""",39685,40971,54304,75173,86911,103600,120895,113052,79866,83199
722699,"Flat-rolled products of alloy steel other than stainless, of a width of < 600 mm, hot-rolled ...""",84028,74761,77934,67358,62786,82158,93330,75522,66576,83195
740821,"Wire of copper-zinc base alloys """"brass""""""""",63558,57620,49544,41131,34826,46534,42614,37335,40719,83070
842810,Lifts and skip hoists,183616,198339,243748,235980,194724,187550,136593,140916,126574,82919
740500,"Master alloys of copper (excluding phosphorus-copper compounds copper phosphide"""" containing ...""",19075,19019,15695,13247,11367,15669,19727,16735,100926,82895
292212,Diethanolamine and its salts,58511,48658,61549,49318,58111,75639,92573,76590,104194,82761
392069,"Plates, sheets, film, foil and strip, of non-cellular polyesters, not reinforced, laminated, ...",131236,100915,77884,74625,78916,79354,84604,75110,79439,82572
100490,Oats (excluding seed for sowing),28376,30594,37846,49774,62811,88816,65005,64644,63115,82558
230330,Brewing or distilling dregs and waste,774240,1405610,1762417,1999448,683992,67332,36014,31778,42325,82516
130232,"Mucilages and thickeners, derived from locust beans, locust bean seeds or guar seeds, whether ...",59045,52286,48324,38778,26163,35093,40800,55614,53256,82481
722611,"Flat-rolled products of silicon-electrical steel, of a width of < 600 mm, hot-rolled or cold-rolled ...""",49799,31008,22360,23322,10017,4615,6000,6915,54912,82408
392410,"Tableware and kitchenware, of plastics",45955,56060,65810,89134,96953,111887,132143,135022,110853,82236
260500,Cobalt ores and concentrates,370299,338152,393143,446523,217951,339245,601630,182237,112212,82122
121120,"Ginseng roots, fresh or dried, whether or not cut, crushed or powdered",45798,46563,44483,42342,38147,52616,52646,76638,52978,82036
846040,"Honing or lapping machines, for working metals, metal carbides or cermets (excluding gear cutting, ...",281244,196689,207743,153381,134065,120705,176721,133454,113489,81824
320419,Synthetic organic colouring matter and preparations of the kind used for colouring any materials ...,51102,55292,48871,47524,48536,52371,62157,64461,76622,81667
854520,Carbon brushes for electrical purposes,98801,98896,105047,97515,99194,100907,99169,79212,75697,81582
851490,"Parts of electric industrial or laboratory furnaces and ovens, incl. of those functioning by ...",171871,65624,85590,75882,63988,68870,82198,97931,79802,81187
903300,"Parts and accessories for machines, appliances, instruments or other apparatus in chapter 90, ...",415289,246373,179005,172719,131214,103502,104461,88566,87087,80804
844110,"Cutting machines for making up paper pulp, paper or paperboard (excluding bookbinding machinery ...",134406,85604,80691,66351,55255,54974,74579,34978,52870,80546
730449,"Tubes, pipes and hollow profiles, seamless, of circular cross-section, of stainless steel, ...""",130383,69066,82875,171526,90104,51310,86835,57603,66801,80456
261220,Thorium ores and concentrates,8432,2828,13384,13830,18285,16338,19387,29062,41039,80426
180400,"Cocoa butter, fat and oil",35356,54826,94946,87900,81512,71584,80358,86723,76015,80219
890400,Tugs and pusher craft,3618,53288,35355,1685,4679,33700,7094,3688,24307,80138
851420,Furnaces and ovens functioning by induction or dielectric loss,122680,140187,98511,106269,146062,99238,115070,110114,93650,80130
282619,Fluorides (excluding of aluminium and mercury),22220,14657,21019,34906,54574,50505,52686,50955,70290,80047
620630,"Women's or girls' blouses, shirts and shirt-blouses of cotton (excluding knitted or crocheted ...",37312,54335,49835,64903,73710,74321,63063,67588,57478,79942
730723,Butt welding tube or pipe fittings of stainless steel (excluding cast products),28927,39968,21556,27457,16507,31388,30633,46519,69068,79874
722219,"Bars and rods of stainless steel, only hot-rolled, only hot-drawn or only extruded (excluding ...",12155,18592,16991,16953,11158,118145,91071,46995,51632,79871
847420,Crushing or grinding machines for solid mineral substances,261321,284214,174967,87251,92608,89361,155478,181938,152829,79620
700721,"Laminated safety glass, of size and shape suitable for incorporation in motor vehicles, aircraft, ...",73675,87341,103149,83128,80601,78484,70844,73681,70760,79488
843351,Combine harvester-threshers,108148,141114,63077,67340,65300,13141,13408,10026,19748,79465
721931,"Flat-rolled products of stainless steel, of a width of >= 600 mm, not further worked than ...""",20276,17302,12777,10537,8489,14636,26723,75748,36130,79120
880230,Aeroplanes and other powered aircraft of an unladen weight > 2.000 kg but <= 15.000 kg (excl. ...,446651,368647,447561,163542,144193,123326,170908,191656,55944,79086
902000,Breathing appliances and gas masks (excluding protective masks having neither mechanical parts ...,33002,38390,36567,39039,38382,53709,64775,58964,72283,79019
691110,"Tableware and kitchenware, of porcelain or china (excluding ornamental articles, pots, jars, ...",37493,34363,37332,43425,46026,48071,56770,60708,65570,78860
390770,"Poly""""lactic acid"""", in primary forms""""",13195,18927,13692,22116,21894,28789,37003,58462,82138,78845
690390,"Retorts, crucibles, mufflers, nozzles, plugs, supports, cupels, tubes, pipes, sheaths, rods ...",34043,38569,46526,43333,43852,53670,65099,67761,88604,78753
392092,"Plates, sheets, film, foil and strip, of non-cellular polyamides, not reinforced, laminated, ...",58241,61767,77894,61116,69090,71093,69639,71811,72573,78614
711029,Palladium in semi-manufactured forms,22595,25872,37473,20247,22190,23399,22642,24348,48599,78496
851240,"Electrical windscreen wipers, defrosters and demisters, for motor vehicles",64493,72064,80132,64932,40397,47363,56551,59503,78587,78416
480261,"Uncoated paper and paperboard, of a kind used for writing, printing or other graphic purposes, ...",6611,11514,10497,12978,10787,27069,72911,86355,85933,78307
441012,"Oriented strand board """"OSB"""", of wood""""",21888,28205,44611,43893,55499,73337,62655,67591,75783,77798
282690,"Fluorosilicates, fluoroaluminates and other complex fluorine salts (excluding sodium hexafluoroaluminate ...""",34406,20838,17321,17708,45358,62246,40249,25949,28694,77730
360300,Safety fuses; detonating fuses; percussion or detonating caps; igniters; electric detonators ...,63899,76214,98039,99515,121299,117777,110496,91016,76029,77507
200410,"Potatoes, prepared or preserved otherwise than by vinegar or acetic acid, frozen",148108,143799,150455,165565,164933,143321,202308,152129,116038,77312
160554,"Cuttlefish and squid, prepared or preserved (excluding smoked)",126574,114080,171563,81859,16949,77505,120326,116700,57102,77261
845590,"Parts of metal-rolling mills, n.e.s.",219008,184798,172199,122187,160475,70231,119031,122186,125088,77120
730721,Flanges of stainless steel (excluding cast products),40933,57550,57147,48945,40964,53338,68615,65469,73147,77061
731100,"Containers of iron or steel, for compressed or liquefied gas (excluding containers specifically ...",73843,71542,76301,110849,73076,58396,77376,85349,79026,77056
291219,"Acyclic aldehydes, without other oxygen function (excluding methanal [formaldehyde] and ethanal ...",91143,79304,79422,62516,49379,52093,54993,61632,55247,76857
560122,"Wadding of man-made fibres and articles thereof (excluding sanitary towels and tampons, napkins ...",77323,89722,90331,72019,58004,85712,97373,83845,85418,76844
270300,"Peat, incl. peat litter, whether or not agglomerated",14257,16702,22475,27585,33024,48104,50216,55278,65256,76733
848320,"Bearing housings, incorporating ball or roller bearings, for machinery",68217,63343,67633,62463,54375,62275,66682,68089,60445,76685
252921,Fluorspar containing by weight <= 97% calcium fluoride,17476,17647,17647,16896,10160,20553,67787,87439,79096,76676
900311,"Frames and mountings for spectacles, goggles or the like, of plastics",40321,61668,71043,78414,85521,83301,80009,78739,66544,76592
481039,"Kraft paper and paperboard, coated on one or both sides with kaolin or other inorganic substances, ...",38811,45653,55140,51977,52717,53584,54366,64294,85142,76107
80930,"Fresh peaches, incl. nectarines",0,0,1,0,1378,24922,58437,74979,92983,76043
852852,Monitors capable of directly connecting to and designed for use with an automatic data processing ...,0,0,0,0,0,61635,74192,114256,68127,75900
392330,"Carboys, bottles, flasks and similar articles for the conveyance or packaging of goods, of ...",70326,78765,79391,77607,80429,88693,103471,96753,81386,75870
701810,"Glass beads, imitation pearls, imitation precious or semi-precious stones and similar glass ...",139919,129039,128526,93979,87315,98896,112349,106869,57251,75775
392059,"Plates, sheets, film, foil and strip, of non-cellular acrylic polymers, not reinforced, laminated, ...""",60545,84669,123806,97426,87493,85911,90604,144466,96975,75688
392630,"Fittings for furniture, coachwork and the like, of plastics (excluding building components ...",55448,83826,91526,77811,82919,83907,88206,91182,60323,75597
440290,"Wood charcoal, whether or not agglomerated (excl. of bamboo or shell or nut, charcoal used ...",57910,62705,61842,49489,45760,50132,87134,97671,69558,75564
853990,"Parts of electric filament or discharge lamps, sealed beam lamp units, ultraviolet or infra-red ...",206880,222788,233004,152131,133220,124025,124747,85921,73019,75541
843340,"Straw or fodder balers, incl. pick-up balers",29958,33825,40832,37723,49844,50330,46704,31146,47539,75340
400249,"Chloroprene """"chlorobutadiene rubber, CR"""", in primary forms or in plates, sheets or strip ...""",94313,87242,79918,66131,65499,89319,94595,75961,70334,75315
292419,"Acyclic amides, incl. acyclic carbamates, and their derivatives, and salts thereof (excluding ...",47750,54234,55709,53857,59766,64132,81115,73387,67639,75273
700232,Tubes of glass having a linear coefficient of expansion <= 5 x 10-6 per kelvin within a temperature ...,20192,23455,29460,32195,34332,37019,36343,47964,58123,75194
880211,Helicopters of an unladen weight <= 2.000 kg (excl. unmanned of heading 8806),127441,131651,160929,167883,210014,282518,185769,144333,112906,75142
847329,"Parts and accessories of non-electronic calculators for accounting machines, cash registers ...",148374,122065,140837,123831,104581,97953,104267,101198,69272,75007
51110,Bovine semen,17585,21313,30645,27534,24774,25793,34107,41984,61220,74920
370244,"Photographic film """"incl. instant print film""""m, sensitised, in rolls, unexposed, without ...""",38762,41670,31300,28660,27061,31610,49019,56031,60108,74885
320619,Pigments and preparations based on titanium dioxide of a kind used for colouring any material ...,57275,72656,79193,74411,83757,92068,95083,86496,78705,74753
851521,Fully or partly automatic machines for resistance welding of metals,204662,187510,151608,129717,92941,152306,148629,175108,84679,74729
252510,Crude mica and mica rifted into sheets or splittings,35986,37959,41339,45554,42754,51429,77438,55015,57238,74433
30289,"Fresh or chilled fish, n.e.s.",3744,9110,14071,21592,29887,29097,49960,67714,64064,74294
400260,"Isoprene rubber """"IR"""", in primary forms or in plates, sheets or strip""""",202096,123378,68214,61865,69875,88593,74889,62110,76474,74133
400300,"Reclaimed rubber in primary forms or in plates, sheets or strip",27095,35066,35557,26305,41883,58372,71738,81431,68444,73844
844010,"Bookbinding machinery, incl. book-sewing machines (excluding machinery of heading 8441, general-purpose ...",60295,74951,71025,46714,46521,63991,80048,70189,60667,73805
90831,"Cardamoms, neither crushed nor ground",4,0,0,16,46,0,1,5800,50691,73664
711049,"Iridium, osmium and ruthenium, in semi-manufactured forms",19116,16066,14702,11649,13257,25064,49326,46068,51275,73648
842630,Portal or pedestal jib cranes,187914,146164,262955,330408,147230,54445,125132,60818,57602,73638
620212,"Women's or girls' overcoats, raincoats, car coats, capes, cloaks and similar articles, of cotton ...",25503,32063,56445,57427,42713,47331,48999,31461,39056,73465
130239,"Mucilages and thickeners derived from vegetable products, whether or not modified (excluding ...",22233,23918,28937,26881,23031,29083,57673,83379,67702,73379
851629,Electric space-heating and soil-heating apparatus (excluding storage heating radiators),24401,26138,31056,29548,47324,74408,78048,141398,96996,73241
845140,"Machines for washing, bleaching or dyeing textile yarns, fabrics or made-up textile articles ...",116859,146830,114138,102307,90303,118754,107679,100804,83790,73214
30383,"Frozen toothfish """"Dissostichus spp.""""""""",9691,7837,1569,4377,13790,20632,126650,166694,122247,73204
871120,"Motorcycles, incl. mopeds, with reciprocating internal combustion piston engine of a cylinder ...",3588,2272,12190,18749,9837,7963,10391,17614,45699,73158
841239,Pneumatic power engines and motors (excluding linear acting),51981,48248,55453,52072,41737,46530,60089,65183,72115,72774
844849,"Parts and accessories of weaving machines """"looms"""" and their auxiliary machinery, n.e.s.""""",63081,74262,58808,49078,47807,69504,83273,61221,64555,72760
251620,"Sandstone, whether or not roughly trimmed or merely cut, by sawing or otherwise, into blocks ...",58719,60610,43079,31887,30280,28603,33114,53405,59814,72710
120600,"Sunflower seeds, whether or not broken",36019,19772,35757,38941,33421,47282,47546,110133,79655,72273
731823,Rivets of iron or steel (excluding tubular and bifurcated rivets for particular uses),95697,90309,95135,79200,95472,89541,86160,71937,67122,72254
282590,"Bases, inorganic, and metal oxides, hydroxides and peroxides, n.e.s.",23776,23654,23581,17963,30452,24192,50109,37222,44985,72097
150210,"Tallow of bovine animals, sheep or goats (excluding oil and oleostearin)",175141,110202,116780,91290,48326,72455,60882,62754,65226,72079
820411,"Hand-operated spanners and wrenches, incl. torque meter wrenches, of base metal, non-adjustable",42489,49272,48276,44667,41143,43720,52847,42925,54660,71594
430310,Articles of apparel and clothing accessories of furskin (excluding gloves made of leather and ...,39674,45811,43275,41951,31549,38898,44904,43968,41883,71588
381210,Prepared rubber accelerators,72948,73930,75045,61699,71470,81379,78609,74295,72851,71452
731511,Roller chain of iron or steel,62349,69793,72322,71552,57352,58431,65923,64629,64111,71024
640420,Footwear with outer soles of leather or composition leather and uppers of textile materials ...,18401,26976,28207,36547,29809,41960,61541,64950,59352,70948
853329,Fixed electrical resistors for a power handling capacity > 20 W (excluding heating resistors),66042,52475,64204,56739,56086,66864,65460,57679,59963,70902
700231,"Tubes of fused quartz or other fused silica, unworked",147518,188541,232794,208049,248189,275675,302727,261139,149896,70704
841960,Machinery for liquefying air or other gases,42610,94623,133773,31131,35863,24385,15433,22585,46872,70687
480441,"Unbleached kraft paper and paperboard, uncoated, in rolls of a width > 36 cm or in square or ...",37827,35665,41465,43163,44517,76710,105621,99713,64249,70411
700220,"Rods of glass, unworked",383187,452364,399788,279625,309300,309656,311379,178778,108520,70400
711790,"Imitation jewellery (excluding jewellery, of base metal, whether or not clad with silver, gold ...",15449,17916,24747,20416,24642,37592,89477,74128,75274,70385
280450,Boron; tellurium,13895,13808,10921,7232,51373,42068,52178,78441,93635,70385
392043,"Plates, sheets, film, foil and strip, of non-cellular polymers of vinyl chloride, containing ...",99602,100897,100733,85065,88561,85302,86917,73786,66409,70234
400922,"Tubes, pipes and hoses, of vulcanised rubber (excluding hard rubber), reinforced or otherwise ...",82216,85272,114923,98975,93775,78696,89946,60281,60050,70094
540333,"Filament yarn of cellulose acetate, incl. monofilament of < 67 decitex, single (excluding sewing ...",15443,10054,9470,19683,16754,34718,53189,67524,55372,70056
846599,"Machine tools for working wood, cork, bone, hard rubber, hard plastics or similar hard materials ...""",92408,86477,96664,115908,84359,98087,84168,72157,72461,69851
420211,"Trunks, suitcases, vanity cases, executive-cases, briefcases, school satchels and similar containers, ...",102859,107025,140421,195176,114618,102126,153791,142295,70454,69810
300691,Appliances identifiable for ostomy use,8423,11562,18104,17854,22416,35506,45887,51516,64003,69760
852862,Projectors capable of directly connecting to and designed for use with an automatic data processing ...,0,0,0,0,0,8234,8323,21750,45978,69534
731821,"Spring washers and other lock washers, of iron or steel",51209,51490,62155,52009,46958,54056,64495,61961,66992,69498
830820,"Tubular or bifurcated rivets, of base metal",20371,22598,26072,25675,25613,29291,35271,38622,53851,69482
870195,"Tractors, of an engine power > 130 kW (excl. those of heading 8709, pedestrian-controlled tractors, ...",0,0,0,0,0,84587,77678,85785,35140,69472
720852,"Flat-rolled products of iron or non-alloy steel, of a width of >= 600 mm, not in coils, simply ...",77020,51454,67107,44703,29383,31259,34733,37044,78377,69452
440324,"Fir """"Abies spp."""" and spruce """"Picea spp."""" in the rough, of which the smallest cross-sectional ...""",0,0,0,0,0,80004,79753,53444,35768,69404
441233,"Plywood consisting solely of sheets of wood <= 6 mm thick, with at least one outer ply of non-coniferous ...",0,0,0,0,0,39817,64057,52020,67276,69273
960350,"Brushes constituting parts of machines, appliances or vehicles",49518,55114,65212,55803,51370,63457,72307,68915,65464,69268
701090,"Carboys, bottles, flasks, jars, pots, phials and other containers, of glass, of a kind used ...",54649,52391,55516,50758,39807,42831,62353,50767,57712,69212
842720,"Self-propelled trucks fitted with lifting or handling equipment, non-powered by an electric ...",126820,121609,69782,84010,54458,64861,52629,57405,45831,69093
845530,Rolls for metal-rolling mills,186386,123689,130326,103745,90206,67676,98557,106097,78078,68929
291429,"Cyclanic, cyclenic or cycloterpenic ketones, without other oxygen function (excluding cyclohexanone, ...",68936,65116,56464,51964,63272,66179,79542,74679,68429,68775
481029,"Paper and paperboard used for writing, printing or other graphic purposes, of which > 10% by ...",58182,64374,60652,53229,63089,73287,76764,52104,41681,68663
50790,"Tortoiseshell, whalebone and whalebone hair, horns, antlers, hooves, nails, claws and beaks, ...",7198,9359,13222,16917,15293,41558,30803,32237,31238,68660
820239,"Circular saw blades, incl. slitting or slotting saw blades, and parts thereof, of base metal, ...",19455,21158,23231,30438,31324,36587,37994,39250,50772,68615
850220,Generating sets with spark-ignition internal combustion piston engine,44528,91578,101649,100422,128062,91532,104698,112818,87868,68442
950730,Fishing reels,6108,3757,8731,11866,14475,19028,24431,53227,76226,68327
200799,"Jams, jellies, marmalades, pur?es or pastes of fruit, obtained by cooking, whether or not containing ...",17064,27089,36988,47955,50776,62768,74700,71811,63250,68060
847910,"Machinery for public works, building or the like, n.e.s.",82994,95831,116623,114291,124384,162852,149969,60227,58861,67824
151800,"Animal or vegetable fats and oils and their fractions, boiled, oxidised, dehydrated, sulphurised, ...",27142,26973,31487,36729,37261,39005,39640,43332,61426,67579
721710,"Wire of iron or non-alloy steel, in coils, not plated or coated, whether or not polished (excluding ...",90808,86893,88638,68820,61954,66242,70829,59794,57146,67578
300214,"Immunological products, mixed, not put up in measured doses or in forms or packings for retail ...",0,0,0,0,0,2868,13228,10689,45474,67567
140420,Cotton linters,86364,66189,57133,66397,107430,61098,24848,30176,25140,67516
560750,"Twine, cordage, ropes and cables, of synthetic fibres, whether or not plaited or braided and ...",39209,43295,44501,43588,57044,64005,61094,66619,54208,67505
722691,"Flat-rolled products of alloy steel other than stainless, of a width of < 600 mm, not further ...",73389,72521,91492,127179,93156,84008,94772,74567,70458,67442
510121,"Shorn wool, degreased, non-carbonised, neither carded nor combed",204848,235159,270366,312489,197953,195659,238901,150325,66746,67400
330690,"Preparations for oral or dental hygiene, incl. denture fixative pastes and powders (excluding ...""",6783,13200,11500,18153,29596,34242,39201,50639,64132,67400
650610,"Safety headgear, whether or not lined or trimmed",7572,9034,12107,12390,16169,19537,20760,34699,64477,67347
620331,"Men's or boys' jackets and blazers of wool or fine animal hair (excluding knitted or crocheted, ...",81655,84530,82018,73910,66119,64342,64249,51354,54129,67345
800300,"Tin bars, rods, profiles and wire, n.e.s.",216280,182032,184615,102291,86975,82330,77320,60818,64599,67110
480258,"Uncoated paper and paperboard, of a kind used for writing, printing or other graphic purposes, ...",41181,40059,44470,51175,50173,58162,68148,64088,54646,67032
740710,"Bars, rods and profiles, of refined copper, n.e.s.",50499,31549,45736,55964,36330,44982,58061,44188,50208,66779
321210,Stamping foils of a kind used in the printing of book bindings or hatband leather,47037,42091,60147,74829,58718,50324,51848,55523,54483,66674
340420,"Poly""""oxyethylene"""" [polyethylene glycol] waxes""""",49115,39992,44141,44196,44490,47800,53560,64546,62795,66573
903110,Machines for balancing mechanical parts,106747,88257,111171,85284,75666,81595,107785,76040,55746,66471
848079,Moulds for rubber or plastics (other than injection or compression types),126542,116538,119603,122475,112439,119485,125018,107045,88978,65980
610442,"Women's or girls' dresses of cotton, knitted or crocheted (excluding petticoats)",18420,21679,30418,33477,39171,39012,62964,61149,57753,65829
291732,Dioctyl orthophthalates,165348,178835,67400,197631,165775,171794,112054,76134,15370,65648
853939,"Discharge lamps (excluding flourescent, hot cathode lamps, mercury or sodium vapour lamps, ...",457631,377232,252069,234647,195181,178249,143420,95614,72059,65546
401120,"New pneumatic tyres, of rubber, of a kind used for buses and lorries (excluding typres with ...",101211,104940,80639,59878,43535,46234,48056,56851,71037,65434
720150,"Alloy pig iron and spiegeleisen, in pigs, blocks or other primary forms",4,121,203,2373,18648,39395,24846,49756,176189,65365
720270,Ferro-molybdenum,4922,1458,7435,3280,185,444,3689,39034,61463,65332
841940,Distilling or rectifying plant,128349,176125,116941,88187,80488,53608,66799,50102,54509,65315
851531,"Fully or partly automatic machines for arc welding of metals, incl. plasma arc welding",131226,119262,102713,89554,59152,98999,85505,91805,62501,65262
551229,"Woven fabrics containing >= 85% acrylic or modacrylic staple fibres by weight, dyed, made of ...",26885,45887,43315,40385,41829,48896,49997,40539,43701,65210
720719,"Semi-finished products of iron or non-alloy steel containing, by weight, < 0,25% of carbon, ...",7792,22181,9838,286,299,456,34788,154667,111583,65091
842211,Dishwashing machines of the household type,13441,26064,39745,67571,63243,151008,129242,64976,108881,64862
732090,"Springs and leaves for springs, of iron or steel, incl. flat spiral springs (excluding helical ...",74962,70523,68078,58830,53466,59073,69010,66341,62014,64741
620449,"Women's or girls' dresses of textile materials (excluding of wool, fine animal hair, cotton ...",34101,35016,38763,41219,46891,44006,51869,51419,52676,64613
853310,"Fixed carbon resistors, composition or film types (excluding heating resistors)",97343,88055,76480,62201,67163,59351,70621,57029,67606,64602
680510,"Natural or artificial abrasive powder or grain, on a base of woven textile fabric only, whether ...",55224,58029,61479,52528,50593,57580,62492,53905,50229,64598
720429,"Waste and scrap of alloy steel (excluding stainless steel, and waste and scrap, radioactive, ...",74341,50407,36721,44451,42251,41660,97550,84705,16774,64519
440397,"Poplar and aspen """"Populus spp."""" in the rough, whether or not stripped of bark or sapwood, ...""",0,0,0,0,0,61041,60179,51592,49989,64471
200600,"Vegetables, fruit, nuts, fruit-peel and other edible parts of plants, preserved by sugar (drained, ...",6661,7511,12342,17204,16051,18434,22090,47683,55108,64420
320411,Synthetic organic disperse dyes; preparations based on synthetic organic disperse dyes of a ...,27927,27064,28038,33256,35458,31151,43230,73661,62825,64412
845290,"Furniture, bases and covers for sewing machines and parts thereof; other parts of sewing machines",107760,101765,96026,84232,77560,77514,81213,61967,50301,64255
845011,"Fully-automatic household or laundry-type washing machines, of a dry linen capacity <= 6 kg",18670,17069,38824,40193,45393,58271,43768,43392,36711,64089
843031,Self-propelled coal or rock cutters and tunnelling machinery (excluding hydraulically operated ...,223457,193485,106889,74606,29620,14971,42758,32983,99281,63793
721640,"L sections of iron or non-alloy steel, not further worked than hot-rolled, hot-drawn or hot-extruded, ...",86365,71999,89216,49049,29420,39582,50356,55455,60381,63761
591132,"Textile fabrics and felts, endless or fitted with linking devices, of a kind used in papermaking ...",92517,97520,97564,83668,78791,83881,80980,76056,71115,63639
721510,"Bars and rods, of non-alloy free-cutting steel, not further worked than cold-formed or col ...",71349,79343,80902,63414,52566,64984,66606,49549,48035,63607
830249,"Base metal mountings, fittings and similar articles (excluding locks with keys, clasps and ...",40183,48810,55518,49124,48151,59081,69063,68913,57151,63407
940690,"Prefabricated buildings, whether or not complete or already assembled (excl. of wood, and modular ...",0,0,0,0,0,70712,79391,95087,78444,63386
480429,"Sack kraft paper, uncoated, in rolls of a width > 36 cm (excluding unbleached, and goods of ...",67276,62910,70788,69515,70652,78478,82817,64245,59752,63196
620332,"Men's or boys' jackets and blazers of cotton (excluding knitted or crocheted, and wind-jackets ...",56557,65359,63717,54646,46767,48808,45514,52501,55746,63027
851440,Equipment for the heat treatment of materials by induction or dielectric loss (excluding ovens ...,157815,141296,104799,113407,77883,83009,91450,73941,55650,62911
291899,"Carboxylic acids with additional oxygen function and their anhydrides, halides, peroxides and ...",34249,30929,33689,37526,32891,31630,39687,68821,63597,62796
850432,"Transformers, having a power handling capacity > 1 kVA but <= 16 kVA (excluding liquid dielectric ...",55060,40219,35875,32680,35049,35860,36042,33695,40417,62584
890399,"Outboard motorboats, for pleasure or sports, and rowing boats and canoes, of a length > 7,5 ...",40538,16695,20181,13352,7879,17564,18726,6512,5030,62570
