Code,Product label,Exported value in 2012,Exported value in 2013,Exported value in 2014,Exported value in 2015,Exported value in 2016,Exported value in 2017,Exported value in 2018,Exported value in 2019,Exported value in 2020,Exported value in 2021
841451,"Table, floor, wall, window, ceiling or roof fans, with a self-contained electric motor of an ...",519,832,449,536,829,685,695,86,230,182
382313,"Tall oil fatty acids, industrial",0,0,0,187,0,62,54,98,0,180
400259,"Acrylonitrile-butadiene rubber """"NBR"""", in primary forms or in plates, sheets or strip (excluding ...""",289,0,0,11,0,28,220,0,0,180
482110,"Paper or paperboard labels of all kinds, printed",354,1143,487,410,458,588,363,246,214,180
853521,"Automatic circuit breakers for a voltage > 1.000 V but < 72,5 kV",0,0,54,792,282,444,734,0,153,180
400819,"Rods and profile shapes, of cellular rubber",0,0,84,58,350,58,317,79,152,179
283190,Dithionites and sulfoxylates (excluding sodium),0,0,0,0,0,0,0,0,0,178
847490,"Parts of machinery for working mineral substances of heading 8474, n.e.s.",1762,914,1364,3958,1790,3204,1930,367,36,178
282720,Calcium chloride,205,189,145,238,151,216,216,0,4,177
392610,"Office or school supplies, of plastics, n.e.s.",6099,6860,7248,7126,7680,14137,20721,365,232,176
282590,"Bases, inorganic, and metal oxides, hydroxides and peroxides, n.e.s.",12059,22828,15193,515,254,45,0,283,280,175
701932,"Thin sheets """"voiles"""" of irregularly laminated glass fibres""""",0,0,0,0,28,31,43,0,0,175
871680,Vehicles pushed or drawn by hand and other vehicles not mechanically propelled (excluding trailers ...,180,162,227,575,835,1008,607,140,72,174
848340,"Gears and gearing for machinery (excluding toothed wheels, chain sprockets and other transmission ...",1622,660,817,1672,1826,2080,1311,305,330,173
152200,Degras; residues resulting from the treatment of fatty substances or animal or vegetable waxes,0,0,1500,1517,34,314,527,382,549,173
320416,Synthetic organic reactive dyes; preparations based on synthetic organic reactive dyes of a ...,37,141,0,315,276,153,189,119,29,172
320417,Synthetic organic pigments; preparations based on synthetic organic pigments of a kind used ...,3387,6750,10651,8988,5908,2733,1065,1351,181,172
843139,"Parts of machinery of heading 8428, n.e.s.",16497,5571,5371,6641,6299,1375,984,0,0,172
731814,"Self-tapping screws, of iron or steel (excl. wood screws)",0,0,0,28,126,26,12,0,0,170
120991,"Vegetable seeds, for sowing",54,67,0,47,95,9,10,0,24,168
283911,"Metasilicates of sodium, incl. commercial metasilicates",126,29,29,587,2118,1983,1707,885,379,168
841891,Furniture designed to receive refrigerating or freezing equipment,158,0,0,10,169,282,65,29,0,168
842620,Tower cranes,3255,12899,20305,22497,13666,10125,16553,739,521,166
721090,"Flat-rolled products of iron or non-alloy steel, of a width of >= 600 mm, hot-rolled or cold-rolled ...""",8989,5453,3789,8774,1705,3395,7262,8213,3891,166
732429,Baths of steel sheet,6375,2921,727,657,863,1469,1317,66,123,166
850730,Nickel-cadmium accumulators (excluding spent),967,138,64,7,80,1179,37,0,0,165
841620,"Furnace burners for pulverised solid fuel or gas, incl. combination burners",339,0,140,6,120,21,823,0,0,165
282732,Aluminium chloride,0,2496,351,71,19,0,158,0,0,165
291733,Dinonyl or didecyl orthophthalates,0,0,0,206,1168,154,262,0,0,164
830242,"Base metal mountings, fittings and similar articles suitable for furniture (excluding locks ...",115,28,74,245,491,544,802,149,4,164
870829,"Parts and accessories of bodies for tractors, motor vehicles for the transport of ten or more ...""",405,525,1287,1575,1826,2194,1963,10,32,163
400811,"Plates, sheets and strip of cellular rubber",761,306,0,330,72,1652,9016,298,25,162
722511,"Flat-rolled products of silicon-electrical steel, of a width of >= 600 mm, grain-oriented",0,0,0,0,2,0,0,0,0,161
850450,Inductors (excluding inductors for discharge lamps or tubes),3368,8897,6955,7775,6639,11594,8852,3038,912,161
291590,"Saturated acyclic monocarboxylic acids, their anhydrides, halides, peroxides and peroxyacids; ...",705,2650,1866,2272,19,1,37,0,0,161
200510,"Homogenised vegetables put up for retail sale as infant food or for dietetic purposes, in containers ...",0,0,0,22,1783,225,591,258,310,161
284700,"Hydrogen peroxide, whether or not solidified with urea",0,0,0,21,47,10,353,19,32,160
480640,"Glassine and other glazed transparent or translucent papers, in rolls of a width > 36 cm or ...",0,0,0,0,0,0,0,0,0,160
440712,"Fir """"Abies spp."""" and spruce """"Picea spp."""" sawn or chipped lengthwise, sliced or peeled, ...""",0,0,0,0,0,0,0,0,0,158
481092,"Multi-ply paper and paperboard, coated on one or both sides with kaolin or other inorganic ...",251,194,681,725,1170,846,2201,200,1168,158
71350,"Dried, shelled broad beans """"Vicia faba var. major"""" and horse beans """"Vicia faba var. equina ...""",42,65,0,36,50,119,52,89,255,157
760511,"Wire of non-alloy aluminium, with a maximum cross-sectional dimension of > 7 mm (excluding ...",0,0,346,1024,2175,459,1393,9528,3048,156
840590,Parts of producer gas or water gas generators and acetylene gas generators or similar water ...,5702,466,1208,2002,441,10352,4,0,0,156
491199,"Printed matter, n.e.s.",641,139,130,991,1661,1265,968,583,801,155
730520,"Casing of a kind used in drilling for oil or gas, having circular cross-sections and an external ...",1758,3083,10383,2938,18042,24059,2574,1126,3792,155
721590,"Bars or rods, of iron or non-alloy steel, cold-formed or cold-finished and further worked or ...",0,0,0,0,0,164,153,216,109,155
630612,"Tarpaulins, awnings and sunblinds of synthetic fibres (excluding flat covers of light fabrics ...",60,0,87,68,39,158,536,422,337,152
700100,"Cullet and other waste and scrap of glass; glass in the mass (excl. glass in the form of powder, ...",711,1350,1152,1168,696,365,468,330,172,150
292429,"Cyclic amides, incl. cyclic carbamates, and their derivatives; salts thereof (excluding ureines ...""",0,1222,0,0,8,1,113,0,0,150
281520,"Potassium hydroxide """"caustic potash""""""""",221,77,0,75,38,215,820,800,185,150
330710,"Shaving preparations, incl. pre-shave and aftershave products",135,63,526,245,20,101,5,0,41,149
810490,"Articles of magnesium, n.e.s.",28,66,199,445,749,426,45,4,17,149
841919,"Instantaneous or storage water heaters, non-electric (excl. instantaneous gas water heaters, ...",2700,2598,1949,2946,784,662,717,166,0,149
731450,"Expanded metal, of iron or steel",3878,2902,810,729,1084,595,503,469,272,149
110290,"Cereal flours (excluding wheat, meslin and maize)",1397,30,216,158,67,125,10,56,5,148
820750,"Tools for drilling, interchangeable (excluding rock-drilling or earth-boring tools and tools ...",201,1001,1504,430,449,386,132,94,244,147
700992,"Glass mirrors, framed (excluding rear-view mirrors for vehicles, optical mirrors, optically ...",971,1421,1617,916,414,251,171,97,64,147
280800,Nitric acid; sulphonitric acids,11108,7790,7330,1969,5448,3944,4684,1567,568,147
110220,"Maize """"corn"""" flour""""",131,138,0,246,269,129,95,180,213,147
841229,Hydraulic power engines and motors (excluding hydraulic turbines and water wheels of heading ...,579,3742,7092,4858,2832,4282,4235,207,0,146
550510,"Waste of synthetic staple fibres, incl. noils, yarn waste and garnetted stock",0,0,0,13,17,11,13,61,276,146
940520,"Electric table, desk, bedside or floor-standing lamps",1177,1975,1679,1121,1007,1228,918,199,19,145
150600,"Other animal fats and oils and their fractions, whether or not refined, but not chemically ...",0,0,0,0,0,2,0,0,0,145
843039,"Coal or rock cutters and tunnelling machinery, not self-propelled (excluding hand-operated ...",2130,11919,3256,10512,14565,16275,725,16,218,144
293339,"Heterocyclic compounds with nitrogen hetero-atom[s] only, containing an unfused pyridine ring, ...",0,152,0,117,117,97,35,558,0,144
621139,"Men's or boys' tracksuits and other garments, n.e.s. of textile materials (excluding of cotton ...",363,3135,10842,606,959,1030,3277,68,24,144
310560,Mineral or chemical fertilisers containing the two fertilising elements phosphorus and potassium ...,31,92,246,8,299,122,655,283,71,143
390430,"Vinyl chloride-vinyl acetate copolymers, in primary forms",453,94,0,0,178,3,0,74,451,141
847410,"Sorting, screening, separating or washing machines for solid mineral substances, incl. those ...",0,568,1883,334,661,969,936,22,0,140
903300,"Parts and accessories for machines, appliances, instruments or other apparatus in chapter 90, ...",9672,2193,201,684,230,941,1672,0,0,140
731990,"Knitting needles, bodkins, crochet hooks, embroidery stilettos and similar articles, for use ...",2435,99,0,559,47,78,3,29,27,139
80720,"Fresh pawpaws """"papayas""""""""",0,0,0,14,43,71,45,35,42,139
391231,"Carboxymethylcellulose and its salts, in primary forms",0,0,0,1,210,824,292,0,0,138
392210,"Baths, shower-baths, sinks and washbasins, of plastics",28,98,66,243,207,219,236,105,48,138
40811,"Dried egg yolks, whether or not sweetened",402,0,0,1,19,1,0,19,0,138
10129,Live horses (excluding pure-bred for breeding),356,474,27046,16121,1430,1441,530,247,845,138
721699,"Angles, shapes and sections, of iron or non-alloy steel, cold-formed or cold-finished and further ...",3029,575,685,2131,3860,4404,1983,502,304,138
291732,Dioctyl orthophthalates,2039,1509,2417,4351,4029,7441,2507,218,31,137
700729,Laminated safety glass (excluding glass of size and shape suitable for incorporation in motor ...,641,148,124,863,675,342,175,124,148,137
640340,"Footwear, incorporating a protective metal toecap, with outer soles of rubber, plastics, leather ...",378,202,517,825,659,556,408,277,169,136
611430,"Special garments for professional, sporting or other purposes, n.e.s., of man-made fibres, ...",0,284,0,97,37,42,16,0,0,136
540252,"Filament yarn of polyester, incl. monofilament of < 67 decitex, single, with a twist of > 50 ...",0,0,0,0,0,8,11,12,0,135
731029,"Tanks, casks, drums, cans, boxes and similar containers, of iron or steel, for any material, ...",10751,7769,8684,10093,6556,11270,3428,1548,63,135
490191,"Dictionaries and encyclopaedias, and serial instalments thereof",0,0,0,2,1415,447,453,82,95,135
847989,"Machines and mechanical appliances, n.e.s.",6921,2751,6218,8243,6797,12924,6767,324,102,134
630229,"Printed bedlinen of textile materials (excluding cotton and man-made fibres, knitted or crocheted)",0,0,0,398,878,112,178,0,4,133
870810,"Bumpers and parts thereof for tractors, motor vehicles for the transport of ten or more persons, ...",1712,1061,1623,1312,1359,711,5485,322,251,133
80251,"Fresh or dried pistachios, in shell",693,294,1188,1341,2649,143,793,15,0,132
940171,"Upholstered seats, with metal frames (excluding seats for aircraft or motor vehicles, swivel ...",57,0,73,270,958,766,341,590,799,132
110429,"Grains of cereals, hulled, pearled, sliced, kibbled or otherwise worked (excluding rolled, ...",0,0,0,205,113,117,192,101,104,132
853890,"Parts suitable for use solely or principally with the apparatus of heading 8535, 8536 or 8537, ...",10880,9758,7891,15256,13642,15673,11717,1434,910,132
340520,"Polishes, creams and similar preparations, for the maintenance of wooden furniture, floors ...",2975,4219,4044,4721,3437,997,989,119,81,131
850161,"AC generators """"alternators"""", of an output <= 75 kVA (excl. photovoltaic generators)""""",877,3567,485,9411,1321,3972,2019,480,12,130
410441,"Full grains leather, unsplit and grain splits leather, in the dry state """"crust"""", of hides ...""",0,0,0,142,0,0,0,0,21,129
291513,Esters of formic acid,0,0,0,0,0,0,0,0,46,129
280920,"Phosphoric acid; polyphosphoric acids, whether or not chemically defined",184,60,0,28,45,83,354,281,27,129
400821,"Plates, sheets and strip, of non-cellular rubber",0,79,0,70,18,197,209,348,79,129
560721,"Binder or baler twine, of sisal or other textile fibres of the genus Agave",0,34,63,49,255,2,23,0,17,128
90832,"Cardamoms, crushed or ground",0,0,143,346,819,721,1369,42,174,126
790120,Unwrought zinc alloys,0,30,0,8,95,0,123,77,97,126
750810,"Cloth, grill, netting and fencing, of nickel wire",0,0,0,4,1,3,0,0,0,125
680620,"Exfoliated vermiculite, expanded clays, foamed slag and similar expanded mineral materials, ...",2821,1922,828,95,546,146,117,94,44,124
410190,"Butts, bends, bellies and split raw hides and skins of bovine """"incl. buffalo"""" or equine ...""",0,0,85,0,0,1,11,0,0,124
180632,"Chocolate and other preparations containing cocoa, in blocks, slabs or bars of <= 2 kg (excluding ...",591,220,573,287,767,96,94,0,13,124
120929,"Seeds of forage plants for sowing (excluding of cereals and of sugar beet, alfalfa, clover ...""",0,0,0,17,1,73,22,9,87,124
848130,"Check """"non-return"""" valves for pipes, boiler shells, tanks, vats or the like""""",38,526,224,2050,2112,3080,4595,1344,711,124
80610,Fresh grapes,1714,2285,2180,3335,4526,4528,4310,0,145,122
400129,"Natural rubber in primary forms or in plates, sheets or strip (excluding smoked sheets, technically ...""",358,233,599,689,348,262,230,26,0,122
190510,Crispbread,747,445,305,348,20,3,16,104,14,122
292700,"Diazo-, azo- or azoxy-compounds",0,0,0,0,0,0,0,0,0,121
30633,"Crabs, whether in shell or not, live, fresh or chilled",0,0,0,0,0,0,0,0,0,121
151499,"High erucic acid rape or colza oil """"fixed oil which has an erucic acid content of >= 2%"""", ...""",0,0,0,1,0,0,0,0,0,121
441231,"Plywood consisting solely of sheets of wood <= 6 mm thick, with at least one outer ply of tropical ...",0,0,28,41,118,117,333,131,109,120
730721,Flanges of stainless steel (excluding cast products),12211,17468,13101,16209,33580,14074,2891,79,59,119
420212,"Trunks, suitcases, vanity cases, executive-cases, briefcases, school satchels and similar containers, ...",424,361,249,1378,550,528,1083,4,12,119
320710,"Prepared pigments, prepared opacifiers, prepared colours and similar preparations of a kind ...",246,466,1457,2374,2338,1164,861,159,42,118
410150,"Whole raw hides and skins of bovine """"incl. buffalo"""" or equine animals, whether or not dehaired ...""",0,0,0,2,0,487,47,345,0,118
380510,"Gum, wood or sulphate turpentine oils",0,0,0,1,9,0,0,0,0,117
253090,"Arsenic sulfides, alunite, pozzuolana, earth colours and other mineral substances, n.e.s.",0,403,55,181,210,249,447,253,114,116
842611,Overhead travelling cranes on fixed support,606,1341,1456,2970,4867,1428,368,0,8,116
701939,"Webs, mattresses, boards and similar nonwoven products, of glass fibres (excluding mats and ...""",31,0,0,241,374,1332,873,234,166,116
250830,Fireclay (excluding kaolin and other kaolinic clays and expanded clay),519,1333,813,870,1889,453,1452,1275,0,116
940210,"Dentists', barbers' or similar chairs having rotating as well as both reclining and elevating ...",488,155,396,774,409,124,932,0,36,116
200791,"Citrus fruit jams, jellies, marmalades, pur?es or pastes, obtained by cooking, whether or not ...",48,122,0,7,8,86,98,16,183,115
510119,"Greasy wool, incl. fleece-washed wool, neither carded nor combed (excluding shorn wool)",3119,3765,3417,3426,3334,1429,1172,1284,388,115
392630,"Fittings for furniture, coachwork and the like, of plastics (excluding building components ...",0,0,0,107,117,52,112,0,57,115
382561,"Wastes from chemical or allied industries, mainly containing organic constituents (excluding ...",0,0,0,0,0,0,0,0,0,115
690911,"Ceramic wares for laboratory, chemical or other technical uses, of porcelain or china (excluding ...",0,0,57,10,1068,1244,5415,177,44,115
722490,Semi-finished products of alloy steel other than stainless,1569,1616,3279,1015,3445,6603,11977,4014,1454,114
330410,Lip make-up preparations,466,471,499,661,1663,683,2224,865,150,114
810196,Tungsten wire,562,1217,0,4,11,32,12,10,10,113
481950,"Packing containers, incl. record sleeves, of paper, paperboard, cellulose wadding or webs of ...",188,27,135,38,30,10,44,0,0,112
681299,Fabricated asbestos fibres; mixtures with a basis of asbestos or with a basis of asbestos and ...,302,81,381,262,52,5,0,0,83,112
970600,Antiques of > 100 years old,10594,263,7354,0,43687,27,0,27256,1484,112
150210,"Tallow of bovine animals, sheep or goats (excluding oil and oleostearin)",0,0,47,267,325,377,230,528,139,112
740911,"Plates, sheets and strip, of refined copper, in coils, of a thickness of > 0,15 mm (excluding ...",228,0,41,2880,69,580,15,0,60,111
282751,Bromides of sodium or of potassium,272,0,0,52,29,42,297,48,20,111
750712,Tubes and pipes of nickel alloys,215,280,1676,1598,2296,0,0,0,0,111
950490,"Tables for casino games, automatic bowling alley equipment, and other funfair, table or parlour ...",260,606,246,709,3619,799,286,18,0,111
901850,"Ophthalmic instruments and appliances, n.e.s.",1525,3402,83,650,1288,895,1484,867,0,110
621133,"Men's or boys' tracksuits and other garments, n.e.s. of man-made fibres (excluding knitted ...",82,1041,1313,247,1145,1477,2729,4,82,109
140490,Vegetable products n.e.s,1084,1227,257,555,843,727,176,42,794,109
291736,Terephthalic acid and its salts,0,203,91,360,136,632,88,1342,1004,108
441210,"Plywood, veneered panel and similar laminated wood, of bamboo, not containing particle board ...",0,140,0,1,58,31,60,162,13,107
780199,Unwrought lead (excluding refined lead and lead containing by weight antimony as the principal ...,5151,19827,35749,25063,602,1229,0,0,0,107
392530,"Shutters, blinds, incl. Venetian blinds, and similar articles and parts thereof, of plastics ...",0,0,0,36,136,6,121,49,0,107
401610,"Articles of cellular rubber, n.e.s.",30,0,96,168,934,65,51,22,0,107
551313,"Woven fabrics containing predominantly, but < 85% polyester staple fibres by weight, mixed ...",0,39,54,24,44,69,66,17,9,105
720916,"Flat-rolled products of iron or non-alloy steel, of a width of >= 600 mm, in coils, simply ...""",219,273,189,8327,1965,713,7181,173,77,104
730423,"Drill pipe, seamless, of a kind used in drilling for oil or gas, of iron or steel (excluding ...",4593,1291,399,166,1189,4423,4721,11,0,104
950890,"Roundabouts, swings, shooting galleries and other fairground amusements; travelling theatres ...",226,412,452,606,368,821,34639,50,45,104
721119,"Flat-rolled products of iron or non-alloy steel, of a width < 600 mm, simply hot-rolled, not ...""",389,158,0,17,73,55,47,0,14,102
721420,"Bars and rods, of iron or non-alloy steel, with indentations, ribs, groves or other deformations ...",0,0,0,0,1030,1,3888,0,0,102
280430,Nitrogen,106,333,0,394,354,641,526,401,407,102
293212,"2-Furaldehyde """"furfuraldehyde""""""""",412,391,0,0,0,0,72,233,22,101
281122,Silicon dioxide,0,0,0,435,1746,1700,1614,3,0,101
961400,"Smoking pipes, incl. pipe bowls, cigar or cigarette holders, and parts thereof, n.e.s.",40,0,161,70,361,130,109,0,0,101
848310,"Transmission shafts, incl. cam shafts and crank shafts, and cranks",4470,12334,2397,7383,5647,9052,6395,0,9,99
843131,"Parts of lifts, skip hoists or escalators, n.e.s.",101,157,59,106,579,254,374,193,127,99
520299,"Cotton waste (excluding yarn waste, thread waste and garnetted stock)",35,0,0,69,104,206,49,23,0,98
831120,"Cored wire of base metal, for electric arc-welding",34,119,494,211,302,383,272,21,72,98
391239,"Cellulose ethers, in primary forms (excluding carboxymethylcellulose and its salts)",29,143,122,589,198,525,278,31,0,97
350190,Caseinates and other casein derivatives; casein glues (excluding those put up for retail sale ...,2013,1348,1931,1219,111,74,147,285,72,97
340212,"Cationic organic surface-active agents, whether or not put up for retail sale (excluding soap)",0,0,0,0,15,149,162,60,41,96
690320,"Retorts, crucibles, mufflers, nozzles, plugs, supports, cupels, tubes, pipes, sheaths, rods ...",0,0,0,10,85,95,151,195,178,96
283630,"Sodium hydrogencarbonate """"sodium bicarbonate""""""""",349,31,0,137,174,196,380,16,16,96
841330,"Fuel, lubricating or cooling medium pumps for internal combustion piston engine",48,323,2150,1094,2232,1229,968,123,4,95
620219,"Women's or girls' overcoats, raincoats, car coats, capes, cloaks and similar articles, of textile ...",430,254,629,465,313,244,136,71,26,95
293410,"Heterocyclic compounds containing an unfused thiazole ring, whether or not hydrogenated, in ...",0,0,0,58,28,68,60,34,86,93
200950,"Tomato juice, unfermented, whether or not containing added sugar or other sweetening matter ...",0,0,0,86,37,219,4,527,353,93
150190,"Poultry fat, rendered or otherwise extracted",0,0,375,241,0,0,33,441,671,93
392340,"Spools, cops, bobbins and similar supports, of plastics",0,0,0,47,97,55,76,38,195,92
760900,"Aluminium tube or pipe fittings (e.g., couplings, elbows, sleeves)",3474,103,0,65,69,341,213,65,99,92
854720,"Insulating fittings for electrical purposes, of plastics",2738,4277,2336,2167,1871,319,241,27,127,92
570420,"Floor tiles, of felt, not tufted or flocked, with an area of > 0,3 m©÷ but <= 1 m©÷",0,0,0,0,0,0,0,0,0,92
390599,"Polymers of vinyl esters and other vinyl polymers, in primary forms (excluding those of vinyl ...""",3713,2393,2626,269,253,1,406,131,0,92
700910,"Rear-view mirrors, whether or not framed, for vehicles",0,0,47,9,31,37,28,33,43,91
732112,"Appliances for baking, frying, grilling and cooking and plate warmers, for domestic use, of ...",135,69,70,135,186,509,388,24,294,91
850440,Static converters,9289,30590,21133,41850,15235,8175,8404,126,150,91
630253,Table linen of man-made fibres (excluding knitted or crocheted),0,0,0,1,0,2844,4236,1404,5136,90
841830,"Freezers of the chest type, of a capacity <= 800 l",110,142,445,59,31,156,141,266,111,89
480431,"Unbleached kraft paper and paperboard, uncoated, in rolls of a width > 36 cm or in square or ...",0,0,0,0,18,38,347,0,0,88
60420,"Foliage, branches and other parts of plants, without flowers or flower buds, and grasses, mosses ...",32,0,0,0,144,214,149,131,74,88
400700,Vulcanised rubber thread and cord (excluding ungimped single thread with a diameter of > 5 ...,0,0,0,11,30,0,0,0,0,88
170219,"Lactose in solid form and lactose syrup, not containing added flavouring or colouring matter, ...",61,148,5189,280,262,193,509,112,94,87
570210,"Kelem, Schumacks, Karamanie and similar hand-woven rugs, whether or not made up",61,0,0,62,0,110,768,0,136,87
230400,"Oilcake and other solid residues, whether or not ground or in the form of pellets, resulting ...",0,0,0,332,0,6,0,0,0,86
281119,"Inorganic acids (excluding hydrogen chloride """"hydrochloric acid"""", chlorosulphuric acid, ...""",876,410,515,1334,1,5,0,0,7,85
440139,"Sawdust and wood waste and scrap, agglomerated in logs or similar forms (excl. pellets and ...",123,0,0,80,337,88,335,70,0,84
30624,"Crabs, even smoked, whether in shell or not, live, fresh, chilled, dried, salted or in brine, ...",0,27,0,529,1396,211,303,297,238,84
340530,"Polishes and similar preparations for coachwork, whether or not in the form of paper, wadding, ...",0,0,0,123,176,133,141,45,35,83
440921,"Bamboo, incl. strips and friezes for parquet flooring, not assembled, continuously shaped ...""",39,0,32,110,754,633,200,50,23,83
902300,"Instruments, apparatus and models designed for demonstrational purposes, e.g. in education ...",1778,523,1445,2162,1626,3746,6425,119,5,83
481710,Envelopes of paper or paperboard (excluding letter cards),0,0,0,105,194,216,100,65,70,82
71339,"Dried, shelled beans """"Vigna and Phaseolus"""", whether or not skinned or split (excluding beans ...""",428,188,528,416,10,2,0,0,0,82
590210,"Tyre cord fabric of high-tenacity yarn of nylon or other polyamides, whether or not dipped ...",0,0,0,3,5,0,44,0,26,82
732399,"Table, kitchen or other household articles, and parts thereof, of iron other than cast iron ...",895,805,867,1343,1510,1318,2048,112,96,82
560392,"Nonwovens, whether or not impregnated, coated, covered or laminated, n.e.s., weighing > 25 ...",83,0,0,0,0,4480,3840,1825,747,81
681591,"Articles of stone or other mineral substances, n.e.s. containing magnesite, magnesia in the ...",0,0,0,0,3,2,21,28,34,81
200921,"Grapefruit juice, unfermented, Brix value <= 20 at 20¡ÆC, whether or not containing added sugar ...",0,0,0,36,55,263,1397,585,107,81
847432,Machines for mixing mineral substances with bitumen,0,0,93,331,107,183,14,60,0,81
491191,"Pictures, prints and photographs, n.e.s.",825,644,1209,6189,47,3,24,0,27,80
291529,Salts of acetic acid (excluding inorganic or organic compounds of mercury),63864,0,29,99,45,1,0,0,161,79
321000,"Paints and varnishes, incl. enamels, lacquers and distempers (excluding those based on synthetic ...",493,217,125,1263,1326,1659,1107,630,103,79
721650,"Sections of iron or non-alloy steel, not further worked than hot-rolled, hot-drawn or hot-extruded ...",1579,890,321,668,132,234,448,818,452,79
460129,"Mats, matting and screens, of vegetable plaiting materials, flat-woven or bound together in ...",0,0,0,1,1,1,10,0,0,78
300670,Gel preparations designed to be used  in human or veterinary medicine as a lubricant for parts ...,61,169,0,116,153,18,25,62,0,78
560819,"Knotted netting of twine, cordage, ropes or cables, by the piece or metre; made-up nets, of ...",378,144,58,24,82,113,73,141,24,77
853931,"Discharge lamps, fluorescent, hot cathode",1665,1739,1687,2026,1285,914,592,95,26,77
480419,"Kraftliner, uncoated, in rolls of a width > 36 cm (excluding unbleached and goods of heading ...",23106,30975,37072,30945,5434,146,472,142,704,76
670210,"Artificial flowers, foliage and fruit and parts thereof, and articles made of artificial flowers, ...",651,0,31,86,109,61,67,72,0,76
550640,"Staple fibres of polypropylene, carded, combed or otherwise processed for spinning",0,0,0,0,0,0,0,0,0,76
200820,"Pineapples, prepared or preserved, whether or not containing added sugar or other sweetening ...",291,62,117,6,135,191,260,0,6,76
960390,Mops and leather dusters; prepared knots and tufts for broom or brush making; squeegees of ...,377,439,233,937,1130,126,292,78,172,75
851679,"Electro-thermic appliances, for domestic use (excluding hairdressing appliances and hand dryers, ...",481,291,467,410,385,861,521,24,0,75
380120,Colloidal or semi-colloidal graphite,0,0,0,0,0,0,0,0,5,75
871499,"Parts and accessories, for bicycles, n.e.s.",1389,907,722,873,598,477,610,50,20,75
283340,"Peroxosulphates """"persulphates""""""""",0,0,0,39,73,19,887,170,42,75
70200,"Tomatoes, fresh or chilled",1529,2002,1933,5978,6251,7840,3846,0,0,75
481149,"Gummed or adhesive paper and paperboard, surface-coloured, surface-decorated or printed, in ...",1896,1046,1392,1423,6439,5871,1125,109,78,74
470730,"Recovered """"waste and scrap"""" paper or paperboard made mainly of mechanical pulp, e.g. newspapers, ...""",1131,219,314,138,349,2403,78,3,0,74
292800,Organic derivatives of hydrazine or of hydroxylamine,0,0,0,42,101,59,74,21,89,73
380590,Crude dipentene; sulphite turpentine and other crude para-cymene; terpenic oils produced by ...,0,0,0,0,1083,633,0,0,0,72
310280,Mixtures of urea and ammonium nitrate in aqueous or ammoniacal solution (excluding those in ...,4346,4069,1514,1305,3911,4655,1631,1021,637,72
701020,"Stoppers, lids and other closures, of glass",1786,2615,1656,0,1,116,1181,63,68,71
721631,"U sections of iron or non-alloy steel, not further worked than hot-rolled, hot-drawn or hot-extruded, ...",386,0,35,162,268,429,271,21,3,71
551512,"Woven fabrics containing predominantly, but < 85% polyester staple fibres by weight, mixed ...",0,0,0,0,0,31,0,0,15,70
130239,"Mucilages and thickeners derived from vegetable products, whether or not modified (excluding ...",0,0,0,66,1,37,90,0,42,70
870422,"Motor vehicles for the transport of goods, with only compression-ignition internal combustion ...""",12495,6091,16248,9060,12247,28512,24067,897,448,70
853510,Fuses for a voltage > 1.000 V,0,0,0,48,9,195,0,0,0,70
71310,"Dried, shelled peas """"Pisum sativum"""", whether or not skinned or split""""",48,0,0,194,99,195,164,3,0,70
380861,"Goods of heading 3808, containing alpha-cypermethrin """"ISO"""", bendiocarb """"ISO"""", bifenthrin ...""",0,0,0,0,0,0,0,0,0,69
80940,Fresh plums and sloes,35,235,606,1100,772,388,246,65,67,68
380400,"Residual lyes from the manufacture of wood pulp, whether or not concentrated, desugared or ...""",285,35,64,53,41,432,3031,266,65,67
293139,"Separate chemically defined organo-phosphorous derivatives, n.e.s.",0,0,0,0,0,0,0,0,0,67
340540,"Scouring pastes and powders and other scouring preparations, whether or not in the form of ...",72,0,0,58,62,39,28,64,176,66
441900,"Tableware and kitchenware, of wood (excluding interior fittings, ornaments, cooperage products, ...",0,0,0,32,72,23,70,50,7,66
842489,"Mechanical appliances, whether or not hand-operated, for projecting, dispersing or spraying ...",81,46,370,714,598,3620,12100,10148,41,66
310420,"Potassium chloride for use as fertiliser (excluding that in tablets or similar forms, or in ...",0,41,0,181,522,31,1067,21,0,66
441300,"Metallised wood and other densified wood in blocks, plates, strips or profile shapes",4055,6486,3803,1262,186,11,24,24,14,65
283526,"Phosphates of calcium (excluding calcium hydrogenorthophosphate """"dicalcium phosphate"""")""""",0,161,0,156,29,31,37,25,46,65
610520,"Men's or boys' shirts of man-made fibres, knitted or crocheted (excluding nightshirts, T-shirts, ...",298,560,364,585,341,755,975,11,12,64
940360,"Wooden furniture (excluding for offices, kitchens and bedrooms, and seats)",1111,2352,3604,5927,1769,1583,2558,642,409,64
110422,"Hulled, pearled, sliced, kibbled or otherwise worked oat grains (excluding rolled, flaked, ...",151,69,97,473,163,82,11,19,0,63
760529,"Wire, of aluminium alloys, having a maximum cross-sectional dimension of <= 7 mm (other than ...",280,57,645,2181,1285,508,441,87,79,63
841931,Dryers for agricultural products,0,0,0,0,32,136,267,10,4,63
732310,"Iron or steel wool; pot scourers and scouring or polishing pads, gloves and the like, of iron ...",0,78,0,74,66,34,297,91,63,63
902214,"Apparatus based on the use of X-rays, for medical, surgical or veterinary uses (excluding for ...",1198,130,208,721,542,37,391,0,0,62
