Code,Product label,Exported value in 2012,Exported value in 2013,Exported value in 2014,Exported value in 2015,Exported value in 2016,Exported value in 2017,Exported value in 2018,Exported value in 2019,Exported value in 2020,Exported value in 2021
392520,"Doors, windows and their frames and thresholds for doors, of plastics",18190,20438,23819,28571,30439,34390,39894,30564,33423,47535
841850,"Furniture """"chests, cabinets, display counters, show-cases and the like"""" for storage and ...""",52824,44795,47476,49620,46470,59309,55954,45525,37716,47531
230120,"Flours, meals and pellets of fish or crustaceans, molluscs or other aquatic invertebrates, ...",26568,25599,28504,28013,17109,21973,33220,42228,44591,47530
741220,"Copper alloy tube or pipe fittings """"e.g., couplings, elbows, sleeves""""""""",34787,29161,35278,28465,31959,29861,31092,33704,39346,47453
30712,"Oysters, even in shell, frozen",0,0,0,0,0,33661,38960,47148,41451,47385
851810,Microphones and stands therefor (excluding cordless microphones with built-in transmitter),57166,66161,92785,87450,58583,45439,45298,40503,39496,47225
844319,"Printing machinery used for printing by means of plates, cylinders and other printing components ...",32071,46855,75357,46943,38019,40323,34497,53798,29325,47208
848140,Safety or relief valves,18161,23318,38063,36849,29333,25209,29961,40295,41560,47149
560314,"Nonwovens, whether or not impregnated, coated, covered or laminated, n.e.s., of man-made filaments, ...",122897,104111,98538,89722,77902,80374,79481,71661,39383,46950
853921,Tungsten halogen filament lamps (excluding sealed beam lamp units),71560,67225,67782,63754,64559,62448,54424,47788,41682,46870
830242,"Base metal mountings, fittings and similar articles suitable for furniture (excluding locks ...",4307,4609,23680,63670,61894,46516,50064,43786,45113,46783
711291,"Waste and scrap of gold, incl. metal clad with gold, and other waste and scrap containing gold ...",77983,74007,50147,37540,36719,49105,55875,40737,52385,46693
721190,"Flat-rolled products of iron or non-alloy steel, of a width of < 600 mm, hot-rolled or cold-rolled ...""",25521,26365,56092,46975,32931,47673,37656,32505,39452,46551
540419,Synthetic monofilament of >= 67 decitex and with a cross sectional dimension of <= 1 mm (excluding ...,9256,19441,25733,26169,27723,36286,42992,44736,40476,46506
620469,"Women's or girls' trousers, bib and brace overalls, breeches and shorts of textile materials ...",10734,14097,13892,11682,12628,18530,20577,24629,25428,46446
200819,"Nuts and other seeds, incl. mixtures, prepared or preserved (excluding prepared or preserved ...",5462,5875,4569,13497,26291,22703,24132,37642,42808,46390
283691,Lithium carbonates,2086,1096,1364,1225,4791,30332,18961,20296,19560,46310
820740,"Tools for tapping or threading, interchangeable",42364,41064,40101,36949,37998,42714,51205,53193,38402,46192
940389,"Furniture of other mareials, including cane, osier or similar materials (excluding of bamboo, ...",5747,11490,17170,21738,27705,51091,38643,35670,44008,46157
853180,Electric sound or visual signalling apparatus (excluding indicator panels with liquid crystal ...,100375,14198,15294,54190,60633,17589,28312,47669,41497,46127
480421,"Unbleached sack kraft paper, uncoated, in rolls of a width > 36 cm (excluding goods of heading ...",13565,27337,22344,14540,8820,6979,12173,11578,26772,46091
843131,"Parts of lifts, skip hoists or escalators, n.e.s.",73634,74326,83052,72469,60544,77184,63705,54650,54170,46058
560750,"Twine, cordage, ropes and cables, of synthetic fibres, whether or not plaited or braided and ...",39195,52019,58146,57033,57099,58507,56696,49442,42117,45934
722920,"Wire of silico-manganese steel, in coils (excluding bars and rods)",2148,1175,380,82,36319,60287,63122,43190,35652,45885
841583,"Air conditioning machines comprising a motor-driven fan, not incorporating a refrigerating ...""",21399,28496,24238,27370,31555,26139,41743,34758,33469,45793
750210,"Nickel, not alloyed, unwrought",8772,7178,12651,5291,73605,35154,27777,28376,25900,45789
70959,"Fresh or chilled edible mushrooms and truffles (excl. Agaricus, Boletus, Cantharellus, shiitake, ...",35391,40295,38600,36194,38721,43955,50064,55113,49221,45712
844851,"Sinkers, needles and other articles used in forming stitches, for machines of heading 8447",43329,46841,48200,49390,45351,47772,48900,46749,39517,45699
848060,"Moulds for mineral materials (excluding moulds of graphite or other carbons, ceramic or glass ...",54497,96311,138870,123733,102205,90894,104531,81359,58577,45629
846150,"Sawing or cutting-off machines, for working metals, metal carbides or cermets (excluding machines ...",27730,26086,24901,22268,29505,25570,31570,33933,40201,45494
960329,"Shaving brushes, hair brushes, nail brushes, eyelash brushes and other brushes for use on the ...",32866,34410,39111,36825,36021,39073,37111,38251,30880,45459
846630,"Dividing heads and other special attachments for machine tools, n.e.s.",13111,16683,97524,66425,49106,44930,73730,97358,87132,45204
30383,"Frozen toothfish """"Dissostichus spp.""""""""",40080,36495,32943,42574,48384,60226,53902,39185,30695,45148
846229,"Bending, folding, straightening or flattening machines for flat products (excl. numerically ...",49401,49825,56660,57977,59580,55366,47977,74079,44500,45073
491000,"Calendars of any kinds, printed, incl. calendars blocks",34454,33325,31199,31669,28326,27995,29695,32054,33115,44980
845320,"Machinery for making or repairing footwear of hides, skins or leather (excluding sewing machines)",16210,15515,20852,48252,34306,43768,52998,55625,22991,44957
760820,Tubes and pipes of aluminium alloys (excluding hollow profiles),51411,56343,59292,53923,43908,48855,45269,42706,43224,44838
291737,Dimethyl terephthalate,27656,17084,20237,17029,34033,48757,50442,39603,29627,44776
846729,"Electromechanical tools for working in the hand, with self-contained electric motor (excluding ...",35516,35850,44505,46582,43475,43760,45176,45805,34166,44644
560313,"Nonwovens, whether or not impregnated, coated, covered or laminated, n.e.s., of man-made filaments, ...",23017,35838,43808,34018,31831,29376,31929,35726,39562,44578
482110,"Paper or paperboard labels of all kinds, printed",62099,77056,66297,59367,53094,52426,53855,46056,40533,44512
330491,"Make-up or skin care powders, incl. baby powders, whether or not compressed (excluding medicaments)",18243,18585,23658,28447,31599,30803,34761,42198,38985,44425
843041,Self-propelled boring or sinking machinery for boring earth or extracting minerals or ores ...,66580,58197,62530,38378,29805,36529,62926,33293,33136,44382
520523,"Single cotton yarn, of combed fibres, containing >= 85% cotton by weight and with a linear ...""",121836,131144,128434,99215,77708,93202,73055,52837,27746,44295
292390,Quaternary ammonium salts and hydroxides (excluding choline and its salts),29053,29548,32263,29248,32693,31846,40057,39079,37945,44142
930110,"Artillery weapons """"e.g. guns, howitzers and mortars""""""""",0,19308,22968,11112,71458,6561,15533,24975,194831,43963
591190,"Textile products and articles, for technical purposes, specified in Note 7 to chapter 59, n.e.s.",14493,20627,21008,23778,66103,48273,37827,40299,37814,43782
840410,"Auxiliary plant for use with boilers of heading 8402 or 8403, e.g. economizers, superheaters, ...",37484,97671,60265,127467,67292,101916,17929,25537,57068,43481
760692,"Plates, sheets and strip, of aluminium alloys, of a thickness of > 0,2 mm (other than square ...",60709,48756,43467,95992,74123,57956,47686,37037,38062,43441
381090,"Fluxes and other auxiliary preparations for soldering, brazing or welding; preparations of ...",61609,57508,61522,50660,41265,41900,45201,39763,36644,43326
900311,"Frames and mountings for spectacles, goggles or the like, of plastics",38545,44479,48441,52851,54996,59234,55961,53218,41951,43279
381590,"Reaction initiators, reaction accelerators and catalytic preparations, n.e.s. (excluding rubber ...",13602,19447,27428,24335,19550,23013,28150,27011,32983,43102
846291,"Hydraulic presses for working metal (excluding forging, bending, folding, straightening and ...",57961,28463,53783,51740,52092,32507,48323,50324,40566,43098
310230,"Ammonium nitrate, whether or not in aqueous solution (excluding that in pellet or similar forms, ...",21932,21123,27108,33611,33026,37145,42877,42547,40719,43086
491199,"Printed matter, n.e.s.",15105,22517,19230,20145,23938,32600,50541,23963,29824,43032
340219,"Organic surface-active agents, whether or not put up for retail sale (excluding anionic, cationic ...",16270,19537,23939,27647,22024,22855,23141,24613,25958,42828
846249,"Punching, notching or nibbling machines for flat products incl. combined punching and shearing ...",5571,8909,6582,12925,12817,8676,12601,6779,9716,42712
847410,"Sorting, screening, separating or washing machines for solid mineral substances, incl. those ...",13941,10636,18225,6702,10377,11902,21495,24798,17489,42574
847190,"Magnetic or optical readers, machines for transcribing data onto data media in coded form and ...",29015,24150,37353,40405,49042,46357,40175,44914,36766,42490
392069,"Plates, sheets, film, foil and strip, of non-cellular polyesters, not reinforced, laminated, ...",71153,76660,56229,42099,39560,45613,39697,35289,36214,42466
851531,"Fully or partly automatic machines for arc welding of metals, incl. plasma arc welding",28314,38739,32425,49679,58564,26148,17006,23941,57537,42288
340319,"Lubricant preparations, incl. cutting-oil preparations, bolt or nut release preparations, anti-rust ...",34231,39680,49570,44260,44335,44621,44241,44125,40137,42141
903089,"Instruments and apparatus for measuring or checking electrical quantities, without recording ...",43126,37595,34392,42722,30571,60660,81800,35000,28908,42085
903120,"Test benches for motors, generators, pumps, etc.",16752,9148,15288,20679,14634,21245,28464,31311,15776,41883
851629,Electric space-heating and soil-heating apparatus (excluding storage heating radiators),17449,19823,17338,15774,21944,33685,49466,44788,41193,41661
600535,"Warp knit fabrics of synthetic fibres, antimalarial, of a width of > 30 cm",0,0,0,0,0,69002,63160,53125,40076,41594
282110,Iron oxides and hydroxides,32604,30679,32175,21155,18510,18673,17485,17742,17116,41577
391400,"Ion-exchangers based on polymers of heading 3901 to 3913, in primary forms",15226,20638,24292,20633,25180,25686,35398,46264,41182,41506
680610,"Slag-wool, rock-wool and similar mineral wools, incl. intermixtures thereof, in bulk, sheets ...",12319,12633,13137,19030,22228,19423,52286,43714,25782,41491
190120,"Mixes and doughs of flour, groats, meal, starch or malt extract, not containing cocoa or containing ...",42377,37601,45648,40909,35974,34310,36534,37944,33676,41430
840219,"Vapour generating boilers, incl. hybrid boilers (excluding central heating hot water boilers ...",294370,91364,164513,77059,56992,69614,55665,38032,25836,41360
550340,"Staple fibres of polypropylene, not carded, combed or otherwise processed for spinning",86639,96556,106802,77653,66987,70472,66755,49481,41332,40964
900319,"Frames and mountings for spectacles, goggles or the like (excluding of plastics)",89312,77609,75317,66628,60810,56646,61392,52021,37310,40843
481820,"Handkerchiefs, cleansing or facial tissues and towels, of paper pulp, paper, cellulose wadding ...",6748,10111,8999,31361,42439,46502,47559,45105,42340,40562
481420,"Wallpaper and similar wallcoverings of paper, consisting of paper coated or covered, on the ...",100565,115645,131446,125268,96008,79974,63672,48327,38611,40548
732393,"Table, kitchen or other household articles, and parts thereof, of stainless steel (excluding ...",34991,40116,39367,47380,51790,40853,34490,33378,33033,40496
720529,"Powders, of pig iron, spiegeleisen, iron or non-alloy steel (excluding powders of ferro-alloys ...""",11687,13084,8757,11593,12628,16723,22583,22655,26633,39828
731822,Washers of iron or steel (excl. spring washers and other lock washers),11314,17097,21682,25999,32642,33986,33052,35034,35308,39747
370130,"Photographic plates and film in the flat, sensitised, unexposed, with any side > 255 mm",15974,19405,18972,15872,16911,17231,21923,31862,31064,39506
999999,Commodities not elsewhere specified,67648,64113,57712,56571,58393,49796,49332,46840,37392,39332
848049,"Moulds for metal or metal carbides (excluding moulds of graphite or other carbons, ceramic ...",50557,46905,43277,36689,66630,70069,64742,52528,40495,39156
720927,"Flat-rolled products of iron or non-alloy steel, of a width of >= 600 mm, not in coils, simply ...""",54181,22674,39191,36448,31247,50347,40641,22760,14906,39118
411420,Patent leather and patent laminated leather; metallised leather (excluding lacquered or metallised ...,75298,100902,124485,123699,86378,63022,56982,42345,21779,39027
30312,"Frozen Pacific salmon (excluding sockeye salmon """"red salmon"""")""""",1834,509,3382,2121,1467,5006,2846,3677,8519,39009
580137,"Warp pile fabrics, of man-made fibres (excluding terry towelling and similar woven terry fabrics, ...",45089,47165,46350,31226,47051,52628,52835,42871,34428,38992
847740,Vacuum-moulding machines and other thermoforming machines for working rubber or plastics,73549,33677,62870,52036,43983,42610,33569,21229,17990,38771
851430,"Electric industrial or laboratory furnaces and ovens (excluding resistance heated, induction, ...",30289,27819,27417,34299,31789,40970,40247,37791,42953,38767
160510,"Crab, prepared or preserved (excluding smoked)",58970,59911,56664,49677,53135,55069,47577,40921,28951,38733
847490,"Parts of machinery for working mineral substances of heading 8474, n.e.s.",51341,58673,79083,57045,69314,105415,43475,53426,47781,38498
840690,"Parts of steam and other vapour turbines, n.e.s.",254344,217302,81569,155269,115299,183028,92508,43020,45733,38460
852352,"Cards incorporating one or more electronic integrated circuits """"smart cards""""""""",22208,33475,65614,27832,26728,29144,34028,42369,26137,38436
732090,"Springs and leaves for springs, of iron or steel, incl. flat spiral springs (excluding helical ...",21647,22800,34015,34455,33786,31937,35461,39103,32815,38293
950632,Golf balls,26782,17955,17743,14352,19696,40001,34177,35259,32299,38202
722692,"Flat-rolled products of alloy steel other than stainless, of a width of < 600 mm, not further ...""",4059,9962,11441,11873,39933,47412,48727,40258,34715,38139
850421,"Liquid dielectric transformers, having a power handling capacity <= 650 kVA",34385,38432,32722,25492,27472,26233,30122,35162,32821,38118
30355,"Frozen jack and horse mackerel """"Trachurus spp.""""""""",27649,26196,28778,26594,13222,16805,14732,18918,23565,38071
950790,"Line fishing tackle n.e.s; fish landing nets, butterfly nets and similar nets; decoys and similar ...",31018,28180,27488,27887,28734,29928,32350,27898,28757,38062
600634,"Printed fabrics, knitted or crocheted, of synthetic fibres, of a width of > 30 cm (excluding ...""",144951,124427,99608,86441,88150,78996,80244,65786,54038,38061
820890,"Knives and cutting blades, of base metal, for machines or for mechanical appliances (excluding ...",24619,27971,28840,27948,25133,26065,31328,33327,30385,38061
281820,Aluminium oxide (excluding artificial corundum),19702,21992,28630,26631,29579,31873,43072,44482,27432,38022
740710,"Bars, rods and profiles, of refined copper, n.e.s.",42795,39452,37779,30370,22929,21966,27232,35165,29948,37867
200990,"Mixtures of fruit juices, incl. grape must, and vegetable juices, unfermented, whether or not ...",2021,4341,13043,15218,32077,32605,37000,32253,27949,37828
722540,"Flat-rolled products of alloy steel other than stainless, of a width of >= 600 mm, not further ...",5688,44472,11985,10877,3894,35742,37436,58910,50813,37739
620193,"Men's or boys' anoraks, windcheaters, wind jackets and similar articles, of man-made fibres ...",10277,16283,20098,17529,18392,16220,26039,26431,34636,37738
321000,"Paints and varnishes, incl. enamels, lacquers and distempers (excluding those based on synthetic ...",13169,12600,15051,17953,27608,31604,32850,37169,36605,37678
790310,Zinc dust,12872,10643,10829,11917,8835,16647,20891,19521,20994,37668
841320,Hand pumps for liquids (excluding those of subheading 8413.11 and 8413.19),6737,6378,12255,12148,12288,10432,10982,9174,9110,37637
940490,"Articles of bedding and similar furnishing, fitted with springs or stuffed or internally filled ...""",20881,21160,21767,18912,21798,23658,31348,33704,28621,37607
761290,"Casks, drums, cans, boxes and similar containers, incl. rigid tubular containers, of aluminium, ...",29915,37705,34020,30508,30770,29900,26778,22838,35915,37461
853810,"Boards, panels, consoles, desks, cabinets and other bases for the goods of heading 8537, not ...",29522,27573,32374,37245,24038,37265,61602,38331,31332,37436
401140,"New pneumatic tyres, of rubber, of a kind used for motorcycles",24097,24220,24225,23617,22861,27560,26604,25420,27789,37421
80610,Fresh grapes,1385,1700,2253,3284,5123,8490,13884,22812,30744,37269
380893,"Herbicides, anti-sprouting products and plant-growth regulators, put up in forms or packings ...",34923,31253,25987,22624,27154,27644,24636,21536,30878,37251
291720,"Cyclanic, cyclenic or cycloterpenic polycarboxylic acids, their anhydrides, halides, peroxides, ...",11757,10002,8019,4978,4668,5096,5375,6023,10472,37250
842290,"Parts of dishwashing machines, packing or wrapping machinery and other machinery and apparatus ...",25086,44641,84274,47414,24887,42191,38125,33399,40168,37050
482369,"Trays, dishes, plates, cups and the like, of paper or paperboard (excluding of bamboo paper ...",32234,32248,34571,30050,35543,37588,42795,43170,35135,37012
560210,"Needleloom felt and stitch-bonded fibre fabrics, whether or not impregnated, coated, covered ...",9217,12329,13233,13243,19583,19936,29414,36749,32393,36841
940130,"Swivel seats with variable height adjustments (excluding medical, surgical, dental or veterinary, ...",28486,32992,30939,33851,34257,36975,37116,38141,37696,36747
901050,"Apparatus and equipment for photographic or cinematographic laboratories, n.e.s.; negatoscopes",9349,14843,25835,27827,59831,43084,45493,58783,31899,36740
30614,"Frozen crabs, even smoked, whether in shell or not, incl. crabs in shell, cooked by steaming ...",32889,16610,13354,13755,24108,26731,30558,26272,28779,36728
870530,Fire fighting vehicles (excluding vehicles for transporting persons),4384,9289,11088,6967,17165,19982,22620,10795,16674,36652
853190,"Parts of electric sound or visual signalling apparatus, n.e.s.",4631435,5385198,4298800,5253553,6232786,69628,43174,43976,36242,36623
900219,"Objective lenses (excluding for cameras, projectors or photographic enlargers or reducers)",11591,9022,10363,26419,52454,65591,61279,31200,28770,36592
845490,"Parts of converters, ladles, ingot moulds and casting machines of a kind used in metallurgy ...",25463,22172,87734,55189,17184,22416,30500,32444,33909,36581
540782,"Woven fabrics of yarn containing predominantly, but < 85% synthetic filament by weight, incl. ...",55169,47109,61105,45304,43145,40460,47288,54660,37323,36465
902212,Computer tomography apparatus,4368,2370,3696,2561,15796,21696,23366,23192,26962,36427
711299,"Waste and scrap of silver, incl. metal clad with silver, and other waste and scrap containing ...",8067,32765,30281,24113,22880,33468,42859,48625,65608,36238
350300,"Gelatin, whether or not in square or rectangular sheets, whether or not surface-worked or coloured, ...",29507,30389,23784,37471,28386,30752,40333,34951,34209,36238
560811,Made-up knotted fishing nets of man-made textile materials (excluding landing nets),35457,38098,41577,41264,45754,44587,51622,45787,32891,36164
871680,Vehicles pushed or drawn by hand and other vehicles not mechanically propelled (excluding trailers ...,14123,13712,19383,24662,20150,23900,30704,32024,34581,36163
400931,"Tubes, pipes and hoses, of vulcanised rubber (excluding hard rubber), reinforced or otherwise ...",15176,19420,29154,31015,42032,37970,43117,35903,32912,35960
853225,"Fixed electrical capacitors, dielectric of paper or plastics (excluding power capacitors)",28278,25308,26153,21270,21346,20848,27780,28675,27175,35889
292090,"Esters of other inorganic acids of non-metals and their salts; their halogenated, sulphonated, ...""",62190,65824,80480,73777,67046,73270,40217,29170,26220,35868
320810,"Paints and varnishes, incl. enamels and lacquers, based on polyesters, dispersed or dissolved ...",38274,38379,36626,31702,30504,29642,29591,28621,30313,35865
300390,Medicaments consisting of two or more constituents mixed together for therapeutic or prophylactic ...,123648,75562,162223,191000,43654,42632,53398,58486,56856,35825
701349,"Glassware for table or kitchen purposes (excluding glass having a linear coefficient of expansion ...""",54314,47541,43606,33911,34439,40888,38235,35884,40574,35781
851610,Electric instantaneous or storage water heaters and immersion heaters,21186,27793,24693,18492,17406,20713,20486,24421,28583,35746
842420,"Spray guns and similar appliances (other than electrical machines, appliances and other devices ...",95286,132592,75657,112616,61757,34637,37829,34914,37544,35610
761410,"Stranded wire, cables, plaited bands and the like, of aluminium, with steel core (excluding ...",16877,31949,48179,41138,26703,40692,23708,38657,11725,35567
880260,"Spacecraft, incl. satellites, and suborbital and spacecraft launch vehicles",149658,146440,101016,21042,1032,0,185008,0,145646,35541
740100,Copper mattes; cement copper (precipitated copper),26965,23984,29785,24131,26635,22293,21702,18919,23313,35507
350400,"Peptones and their derivatives; other albuminous substances and their derivatives, n.e.s.; ...",4467,5174,8431,8823,11573,11291,16909,29477,28711,35386
761010,"Doors, windows and their frames and thresholds for door, of aluminium (excluding door furniture)",33868,32316,44780,47304,39800,43348,40089,48285,42779,35299
842820,Pneumatic elevators and conveyors,11619,6486,44620,18471,14951,18033,39427,20819,16929,35277
852290,Parts and accessories suitable for use solely or principally with sound reproducing and recording ...,206296,188008,193254,145510,111541,89157,39283,31109,27976,35251
482010,"Registers, account books, notebooks, order books, receipt books, letter pads, memorandum pads, ...",36558,34524,38061,35453,36384,34074,36130,39902,36667,35037
330749,"Preparations for perfuming or deodorising rooms, incl. odoriferous preparations used during ...",14602,9820,10762,12535,13719,18458,17155,23730,43962,34957
940510,Chandeliers and other electric ceiling or wall lighting fittings (excluding for lighting public ...,76690,86785,80649,76222,57486,57725,65256,44519,40538,34932
840790,Spark-ignition reciprocating or rotary internal combustion piston engine (excluding those for ...,25393,36129,83082,60150,13449,25966,50951,57687,27737,34904
920790,"Accordions and musical instruments without keyboards, the sound of which is produced, or must ...",42632,38669,39206,37452,31413,37725,35775,32435,28483,34889
50510,"Feathers used for stuffing and down, not further worked than cleaned, disinfected or treated ...",139842,242737,178121,92842,90759,50075,60195,55788,39819,34794
940390,"Parts of furniture, n.e.s. (excluding of seats and medical, surgical, dental or veterinary ...",33813,34820,47182,47200,36324,33761,37349,34580,28412,34702
260800,Zinc ores and concentrates,14128,9404,10034,4781,7725,6893,29354,20412,19884,34683
281830,Aluminium hydroxide,19577,20056,22315,32644,34465,33039,41843,34850,31009,34656
600623,"Cotton fabrics, knitted or crocheted, of yarns of different colours, of a width of > 30 cm ...""",35166,64211,69006,52181,46886,40996,56141,38687,29493,34460
811292,"Unwrought niobium """"columbium"""", gallium, indium, vanadium and germanium; powders and waste ...""",76659,85745,112220,53085,33680,55177,102807,43141,29507,34345
300410,"Medicaments containing penicillins or derivatives thereof with a penicillanic acid structure, ...""",30670,23423,23944,24499,26395,21632,28500,25883,30773,34335
910129,"Wrist-watches of precious metal or of metal clad with precious metal, whether or not incorporating ...",2966,3623,5615,6042,8568,6644,7168,7851,9080,34090
711419,"Articles of goldsmiths' or silversmiths' wares or parts thereof, of precious metal other than ...",296,712,518,167,124696,1441990,20583,3666,476,33967
210410,Soups and broths and preparations therefor,9162,7194,8019,7400,11183,16766,17335,17626,27922,33856
600110,"""Long pile"""" fabrics, knitted or crocheted""""",58781,53396,56494,47403,36607,38368,37681,39924,21444,33852
180610,"Cocoa powder, sweetened",29607,26413,28616,32575,31726,34801,32414,32901,36019,33844
853329,Fixed electrical resistors for a power handling capacity > 20 W (excluding heating resistors),8710,10217,11804,14706,11453,19392,20939,26512,26798,33455
320611,Pigments and preparations based on titanium dioxide of a kind used for colouring any material ...,13492,13324,16802,27144,26604,20734,27910,30194,26801,33421
400941,"Tubes, pipes and hoses, of vulcanised rubber (excluding hard rubber), reinforced or otherwise ...",27328,25770,35187,32065,30829,31367,38912,35791,26922,33278
370244,"Photographic film """"incl. instant print film""""m, sensitised, in rolls, unexposed, without ...""",1813,1132,1010,884,1141,764,391,1039,3624,33208
30354,"Frozen mackerel """"Scomber scombrus, Scomber australasicus, Scomber japonicus""""""""",61991,40887,23835,21953,19602,16842,65410,45373,31556,33115
902000,Breathing appliances and gas masks (excluding protective masks having neither mechanical parts ...,24492,23766,19974,24405,22808,26521,22119,20303,27678,33078
722211,"Bars and rods of stainless steel, only hot-rolled, only hot-drawn or only hot-extruded, of ...",53418,38732,32143,26414,22617,24985,31614,35450,24053,33024
292119,"Acyclic monoamines and their derivatives; salts thereof (excluding methylamine, dimethylamine, ...",3018,2432,5520,2331,3116,10474,17442,10760,21337,33000
30771,"Live, fresh or chilled, even in shell, clams, cockles and ark shells """"families Arcidae, Arcticidae, ...""",64027,44798,44000,40114,52879,49496,40757,44707,43795,32995
282739,"Chlorides (excluding ammonium, calcium, magnesium, aluminium, nickel and mercury chloride)",12751,13815,14128,14397,15267,18747,19000,15796,21097,32971
842410,"Fire extinguishers, whether or not charged",36122,28023,42464,53344,45915,32289,34075,36371,37005,32842
843810,"Bakery machinery and machinery for the industrial preparation or manufacture of macaroni, spaghetti ...",19066,30625,15655,13751,21984,18476,32281,15393,11565,32773
722870,"Angles, shapes and sections of alloy steel other than stainless, n.e.s.",25296,41059,11445,7055,11709,26570,40777,38808,45246,32685
560392,"Nonwovens, whether or not impregnated, coated, covered or laminated, n.e.s., weighing > 25 ...",29681,37074,36295,30077,28451,26971,29956,31525,34928,32610
780191,"Unwrought lead, containing by weight antimony as the principal other element",8185,20981,33185,35396,30953,44810,42425,42119,25014,32607
320910,"Paints and varnishes, incl. enamels and lacquers, based on acrylic or vinyl polymers, dispersed ...",17279,23807,20750,25703,29958,36593,33557,32965,28081,32480
300230,Vaccines for veterinary medicine,6686,8609,11759,14559,19709,20045,25476,24995,27792,32426
800300,"Tin bars, rods, profiles and wire, n.e.s.",22271,14779,14760,9250,9017,14202,17101,19531,24792,32409
151800,"Animal or vegetable fats and oils and their fractions, boiled, oxidised, dehydrated, sulphurised, ...",12237,10991,11151,10463,10665,9020,6871,7489,28853,32348
842619,"Overhead travelling cranes, transporter cranes, gantry cranes, bridge cranes and mobile lifting ...",90718,121775,27018,43031,24336,9552,20252,138536,40642,32280
848050,Moulds for glass (excluding moulds of graphite or other carbons and ceramic moulds),923,839,2426,1325,1905,25063,42830,38719,37936,32221
846221,"Bending, folding, straightening or flattening machines, incl. presses, numerically controlled, ...",18974,36166,46263,41573,36336,38499,36642,36592,51826,32200
903300,"Parts and accessories for machines, appliances, instruments or other apparatus in chapter 90, ...",43992,54776,32900,29477,30166,40078,30651,28072,23553,32134
292690,"Nitrile-function compounds (excluding acrylonitrile, 1-cyanoguanidine """"dicyandiamide"""", fenproporex ...""",7220,10638,18660,17399,19189,21332,29463,27756,26465,32092
611790,"Parts of garments or clothing accessories, knitted or crocheted, n.e.s.",30322,33225,39106,43622,42189,37154,36588,31430,30024,32088
390469,"Fluoropolymers of vinyl chloride or of other halogenated olefins, in primary forms (excluding ...",15688,14517,18045,16583,15046,24603,26204,23484,22367,32023
710610,"Powder of silver, incl. silver plated with gold or platinum",32203,17713,17313,16016,15495,21525,18823,25906,26498,31876
720429,"Waste and scrap of alloy steel (excluding stainless steel, and waste and scrap, radioactive, ...",33488,17266,26106,10361,15305,19244,29021,17477,14821,31856
300211,Malaria diagnostic test kits,0,0,0,0,0,345,10041,27451,52871,31627
480255,"Uncoated paper and paperboard, of a kind used for writing, printing or other graphic purposes, ...",17097,25051,13060,8257,26626,34221,32750,21657,22220,31605
320740,"Glass frit and other glass in the form of powder, granules or flakes",9664,15293,13755,16614,19018,25631,29247,28126,32609,31599
262099,"Slag, ash and residues, containing metals or metal compounds (excluding those from the manufacture ...",10492,10066,9833,2886,1805,15033,44246,16312,3491,31593
853110,Burglar or fire alarms and similar apparatus,49051,72398,60792,45318,42244,41983,41712,39699,24696,31576
285390,"Phosphides, whether or not chemically defined (excl. ferrophosphorus); inorganic compounds, ...",0,0,0,0,0,383280,1403924,326944,371166,31471
290270,Cumene,0,0,0,0,759,7258,11168,8565,19617,31382
848280,"Roller bearings, incl. combined ball-roller bearings (excluding ball bearings, tapered roller ...",62266,62743,70569,50113,34319,36115,46679,34197,25889,31327
721123,"Flat-rolled products of iron or non-alloy steel, of a width of < 600 mm, simply cold-rolled ...""",15838,12349,12054,9622,14832,20883,20781,19898,18625,31243
482390,"Paper, paperboard, cellulose wadding and webs of cellulose fibres, in strips or rolls of a ...",45550,37824,35794,28834,31585,38469,29621,25689,25671,31057
291611,Acrylic acid and its salts,30039,63300,38226,26117,28100,17395,24386,24162,32329,30971
960719,Slide fasteners (excluding fitted with chain scoops of base metal),55774,64660,64957,60135,45173,45664,39330,31741,26999,30897
721790,"Wire of iron or non-alloy steel, in coils, plated or coated (excluding plated or coated with ...",14201,18399,21404,18252,24469,23416,26804,26875,27670,30789
611596,"Full-length or knee-length stockings, socks and other hosiery, incl. footwear without applied ...",46584,48405,51521,47133,44094,37981,32553,30515,27352,30759
850511,Permanent magnets of metal and articles intended to become permanent magnets after magnetization ...,17600,16523,18002,19642,24627,37431,29289,27690,22338,30753
848360,"Clutches and shaft couplings, incl. universal joints, for machinery",30147,29553,33794,22310,25127,40456,32997,29869,28557,30630
290241,O-Xylene,139683,96092,81827,0,5253,37465,16593,60679,31727,30604
845150,"Machines for reeling, unreeling, folding, cutting or pinking textile fabrics",9069,7994,10469,12166,13197,11744,11023,12438,12745,30446
293750,"Prostaglandins, thromboxanes and leukotrienes, their derivatives and structural analogues, ...",9911,12614,12954,13923,12579,12497,23255,26660,23772,30347
732182,"Stoves, heaters, grates, fires, wash boilers, braziers and similar appliances, of iron or steel, ...",35789,44208,40524,30543,18411,25025,21889,26199,15245,30313
811300,"Cermets and articles thereof, n.e.s.; waste and scrap of cermets (excluding ash and residues ...",35854,36574,35227,29955,33823,28311,54239,34236,27062,30310
650700,"Headbands, linings, covers, hat foundations, hat frames, peaks and chinstraps, for headgear ...",30844,38623,45115,40060,38449,33799,32660,31137,24739,30303
